iban,currency
RO69DXLN6168730446167749,KGS
RO63CONC5080621952331245,ANG
RO67EONK8559575424974784,NZD
RO17EFWO3537608268462794,RUB
RO08HYMA1322919205983102,NZD
RO95WEUT7079736341632575,SPL
RO42TAJS1993935127163562,MGA
RO92PWGS4091692458083978,CZK
RO92GNYE7253045450138069,LBP
RO06YHLW3286418206101818,GMD
RO87XRRW9833862533216744,ILS
RO95GSWE8584758999266662,KPW
RO30LKTU6529926255458509,DZD
RO32BKRU7712841967831072,GMD
RO27YDBU5069049854633617,XDR
RO30FZQJ2971348761374780,LRD
RO34XJMO2896955172110065,CRC
RO08OETS9483017984199434,VEF
RO22BUVI1149931838533057,TOP
RO29ZQCL3155296659862025,HKD
RO84ZHNO6581565710367528,AZN
RO04OWCD2666912107961146,AWG
RO39CYLT2488757248318370,KYD
RO73SPXM3968900642165219,HKD
RO42DPKU2020839270275846,YER
RO71BSVD7920635509514407,MGA
RO12UDHC4244468993370991,DOP
RO79XUVH4565306470303077,AWG
RO26WREW6140379866563492,IDR
RO63RPOS1110377513963719,CLP
RO18HASK6746650623497556,LKR
RO13OJIP4224003774578947,STD
RO43QBVS7330645629963881,UAH
RO84NJHV0639018639090399,VND
RO47NIDQ6585635886946183,GMD
RO08SBCR7074261328292873,MAD
RO78DUPS3900981018530330,DOP
RO16FZQJ9736666601711230,SZL
RO28KXID2240078082610122,PYG
RO34ZRTI4191650977049361,KHR
RO67BFCD5771420320543765,BSD
RO94WSNZ1811030916440720,HTG
RO86HMKV1223848556921331,GYD
RO73QYGL6017902943310846,SVC
RO41NKHN3736065300245098,MKD
RO27JKBE8966234415082503,AZN
RO60YHWZ9161973862578911,NAD
RO59ACBW2819992152544802,LTL
RO96CGCL9800078330623187,SCR
RO07JETM2206636442542643,KMF
RO40FCAJ3405094329714251,BDT
RO98SSTX9620613023480104,MRO
RO61RARG3465173926234784,GTQ
RO23BENB0771203654184818,HNL
RO62FKML8772253168923208,BYR
RO45OSWH9131213549195234,TJS
RO77PJXQ2688245130445053,NIO
RO40UHCR7112556195591930,NAD
RO52NKRV1619728745303167,OMR
RO95KBOK8235249769521927,CNY
RO02XKDE5988317035825419,EUR
RO98ERWT4339008083238835,GEL
RO54NXZP4019410586880797,ERN
RO19KLPT4097361481803305,HTG
RO82BJRX7876008235807380,ZWD
RO14TBEB4922893585359826,CLP
RO29MLIJ1364654378029068,MGA
RO61TDUF8761155488158779,SBD
RO50KHLL2561899459064489,UGX
RO35NXHL9383428989990035,INR
RO87PGLW9805068449499011,MMK
RO74KYVC5202465586127904,JOD
RO04DWUB4648910234273833,NIS
RO41ZSQN0251896924501668,UZS
RO42CRKP5402575966500445,CZK
RO13PDTK9506471949887982,SZL
RO06BRLU3263366747573934,BTN
RO37SLCS0351583339693870,EUR
RO50NDAY5763327793847185,HKD
RO50OBPJ4546856146275085,CHF
RO06ULCB2948742017367013,CDF
RO47SESB5343262843244821,TTD
RO92EXZL0731734232330869,XDR
RO70HUQN1272340397255777,PHP
RO39EYIJ3682960868724066,SYP
RO08GMYJ8320249972104055,MMK
RO20GSDV8082912327289003,SBD
RO54ULVX0978224770213368,INR
RO43YACO0152676989308414,UZS
RO71WGDX9538815849753473,COP
RO65LZYO7592638654808719,AED
RO85EINN1171080358528233,MRO
RO89AXIE7939052536703701,JMD
RO57MWVZ3360329426936897,AFN
RO81LHWI8234010867346820,BWP
RO34ODKJ7511184166530552,HNL
RO81ZXFY4501948653710738,JEP
RO56BDXR4918560708235397,PKR
RO76WWPE2943743165564835,MRO
RO78RNLS7599782087652276,GTQ
RO18DUHX6775179900159686,PGK
RO56IAAX1100520988195321,OMR
RO73MQQS8465368766163890,BYR
RO54YTIZ9792943749244226,MZN
RO60SRSO5566127559415048,LBP
RO62FTWM9331649964378349,CVE
RO32VLAG4908451664109590,USD
RO84LXVX1267768298357651,HKD
RO72LMWO0462889991180042,ANG
RO40SOAQ8277221597146189,OMR
RO45EUAE2227626498255410,AOA
RO15VIED5638545903919336,AMD
RO25OJAB5575984459360745,BOB
RO90JYYB4018858096177677,MAD
RO19MWJL7323460418076656,CUC
RO75CDWT0916747929175808,JOD
RO28AITU9473288589227634,DZD
RO24LRYZ4478233349858539,KPW
RO12EINL9539210241584825,JOD
RO66HWXP7038736943966747,VEF
RO48ELFX1075581166290765,AZN
RO03KILN2621655887323494,NGN
RO90INCL2411055819919814,ALL
RO48CBMZ9878954911745656,KES
RO25APWD4163098773613005,CRC
RO82HDNW4578423376820239,AFN
RO74DDGS0085936050926687,BTN
RO03HKFW2990096986947126,AFN
RO26YYTG9402967749809455,SBD
RO26OFAI3001036709402150,GNF
RO82LKQD5416100681624343,HNL
RO39HURX0188105011284879,CUP
RO92JCSH3460407784088928,RSD
RO80DHHO0473243046416616,SYP
RO92BRIN6352780937658227,CAD
RO50XPZG3930267782116765,UGX
RO20HVIE1261829740725200,SYP
RO16LWQI9758887663270296,XAF
RO22ZHHL7876796557832645,NOK
RO50XJWS1080262841790430,SAR
RO31KLIR2399477080078879,GHS
RO89XMQU4230869982424353,ILS
RO33LOFS9897206258725648,DZD
RO87GBNW7470225766910445,SRD
RO39EWXL9311971676077610,MRO
RO27HEXW4326576453729167,BTN
RO18FEXM4500943892178115,TTD
RO11HHRM1835632709779873,CUP
RO86YYXO3141289019167727,LSL
RO87CNEZ8039802875099763,PGK
RO97EMGI7701101119502777,RUB
RO23NAJZ4787925297568787,SEK
RO34HXAK9634771945935757,CLP
RO87HMDM3656413231695787,SYP
RO11EZST2598355056017879,XDR
RO55IQIH2699857234575033,BWP
RO24JOOA9765136178768064,KYD
RO18EUUA9095142773136984,PYG
RO59JXST9339595563920689,PHP
RO52DZUC6079202897833832,DKK
RO88KLYC0219550252920507,GBP
RO17DFJD8456291481074646,LSL
RO02MKBG7501394413629798,SBD
RO15XHAX0111962452047836,LTL
RO95FKYY3026978616314687,CVE
RO39CVEC1658525688628113,UGX
RO61VLYE9186266777551436,EUR
RO64FTRM8247413168517861,VND
RO27BOLR5056068725034481,BRL
RO81BARS7183597240504985,FKP
RO48SBIS3905188359589295,EUR
RO70VSLL2735652844616118,NIS
RO90ZNIY8953956880998757,RSD
RO11HEGL8224444413614001,BBD
RO50UIGT9777604185615471,SDG
RO21EISA4269496851338855,AOA
RO42GESY7423599620119895,CUP
RO64UUTT3203743423244556,QAR
RO58LESZ6405699153361210,EUR
RO02HQEE0864429850150572,BAM
RO87ZYQI3942967560868716,AWG
RO59SQEQ4925356405276582,IDR
RO83JLIL8811730912975937,PLN
RO24ZYKJ5590174374880240,HUF
RO87DPTB9793873935441601,SBD
RO44OVNR5999603341389857,BOB
RO41SLTF8286903886484577,AMD
RO44DUBS7175581673042604,CDF
RO07CPFU1830465599280094,MRO
RO45DRKH2701862380064244,XCD
RO76FKBV6831802484015795,PAB
RO08LZQB8845733758559245,BIF
RO78QIMF8929285683183102,TZS
RO26VPJC7500548174538302,BRL
RO50VBHR4302985215480703,KWD
RO46RFXL7861429887611965,NAD
RO46NPJF9782639076861363,HTG
RO77ZELI4483987855132147,MGA
RO05MNRY4783444623345205,CNY
RO11MFUK0933011425236810,KHR
RO76GXCU1664976950252706,KGS
RO04TBLO8250068454005126,MNT
RO64ADTH2841246858716882,KMF
RO29GHYA3715135972146375,CDF
RO68ZUAE5899287872290646,SGD
RO63VHAB4710401196042108,KZT
RO21IZXN6746187863004927,TZS
RO07ODBJ1398505925783772,TJS
RO27OXIU8942962313406276,IDR
RO68PBQV5399467906393224,MKD
RO35WEBK5268607500856527,IRR
RO26YHLI5430515934728578,DZD
RO11COUA1066688376239233,TND
RO21ZECH6968205314138554,KHR
RO24ZXQL4494493476593577,VEF
RO65HAKZ4341926682359191,ZMW
RO16VAIO7917915077847519,SYP
RO71GECJ6145962352538645,THB
RO93ZYIJ8570240747203179,GIP
RO20DLDS1876456697960512,DKK
RO43TGFR2347001658686946,SRD
RO44PAEQ1094613732902158,KMF
RO31NVWM0990738477983632,GMD
RO61RNMN6846242640026231,PEN
RO69JVVP1258151860831243,BHD
RO49VYSR0611328746304342,IMP
RO62ITNU8895394936115895,KPW
RO62PKHS1657121874046407,DJF
RO34YDMV8045059735372548,MKD
RO68IUCF6546796903230929,LYD
RO61OZHR5180826346671152,XOF
RO43MGSB1495862190433946,SOS
RO64OKGC0514428523752596,BTN
RO07WIFI1032785907676846,GEL
RO75MUDP7747721994676571,BZD
RO21NEGL4810913631473673,GMD
RO22RTCD0998848046455810,GGP
RO30BOIQ2050008705906503,BYR
RO95WMFR1189551629446120,IQD
RO89NVTF0874893009092803,SZL
RO28CMTU7315032867225713,KES
RO61JBUG3475486086188952,VEF
RO95YDFD6130438794231942,QAR
RO52RVVZ8232008200329723,TWD
RO91POSJ3302551242790933,JOD
RO19COND0307222352635796,ISK
RO48FXPL9264847013885804,MUR
RO64XWII7269785377571645,MYR
RO68BXWX4152440138079748,UAH
RO46UJAW1437851946678050,GIP
RO79YGMS2938045023596897,ZAR
RO46EDCJ0111528531902639,KYD
RO33HIVI4213542043691138,TND
RO97WISP8771969095584332,TRY
RO11SZOS5924600593156775,NIO
RO73MGFQ7507614541750072,BMD
RO84IAPY9502025712060666,HRK
RO35TMHK5334886092843141,LBP
RO25UQAE6375898720048152,IMP
RO42RVLT3850360425809351,SGD
RO77GDRG5352652839972784,KRW
RO91NWZM9552307506907871,COP
RO65SXYV1786813910708364,ILS
RO12RIEX2393372562797217,MVR
RO26CHTK7164675506143114,FKP
RO31OUKR1181004664162438,AOA
RO56RBOW8263105979700150,TMT
RO52HKVJ7217834863152039,PGK
RO95RYYW5272874402262495,SEK
RO47OLIL5343361821284685,TTD
RO85KNKZ3611378593533779,LTL
RO93XLNB3066749622177990,PLN
RO16CKAM7054445782364492,NAD
RO13BIKV8150365480867393,SAR
RO86LKSB5742194197584712,MZN
RO25AXUP3155337365016894,VEF
RO45MALB5824291276224458,ZAR
RO60RWJQ1337784628039064,ETB
RO19FEOG7101503169115420,CNY
RO03DXZH0085851624996793,FKP
RO11SSBE0554126292280946,ZMW
RO69NXWF4283762400223881,SZL
RO69AHGZ7348490230403821,CVE
RO10YRNM9199675015688710,XPF
RO61ZDHA4727172564451413,MRO
RO34NIQG3585898209380142,INR
RO71ZYIL2011600398560885,MVR
RO76XYXG5723272393886900,IDR
RO19YALA8289702605311187,CHF
RO16NLYB6937311557131627,LSL
RO25TGSF4499741795479491,LBP
RO25WZOV3743130363297080,PLN
RO51ZFVZ5243885301446644,CNY
RO16BVNS9972987148087032,MWK
RO61FRUV2781241627075988,KRW
RO20ZSKS1406470487461976,TJS
RO30QESG8927428260869030,PGK
RO13JWPU1415931988146422,FJD
RO17KANW6352674557992778,SBD
RO47FJVJ9861802129228847,MVR
RO54QPLM4757861106992553,KHR
RO46BALU1820833659214257,FJD
RO45HWWY1997435779714515,XPF
RO14EFIH1479412191193021,GHS
RO32FNYR5167252102938188,GIP
RO86FLGF7723305595357773,SPL
RO61KHOY1567677894924297,KYD
RO12CNRS6516803037277023,OMR
RO96RYEC7551010733202541,NIO
RO16OAGU3174342241155118,JMD
RO81OZIQ5909184623926666,NIS
RO74CBEZ7325563662082453,AOA
RO34RORU8719206406507883,GGP
RO49ECYQ1710491857675129,CUC
RO87ASVW7849257864943285,UGX
RO69GJPB9230728310402777,KES
RO73RDAG5542146305441861,TVD
RO38GSWR8139639825304375,LTL
RO40XXCK4270309541378324,TZS
RO04JADO8055034460497443,SPL
RO77IVBN4210662701190257,NIS
RO47WURR0491256613173116,PGK
RO24BEDJ8829876900225548,NOK
RO92RFXW0796288214065073,LRD
RO79IHBN3240835405560207,SHP
RO34CIUV0347362458006810,RUB
RO51QFWJ3324702351932423,BWP
RO16HGKA6193611874552016,HUF
RO92MPVH7163260823126234,PLN
RO60QIUR0281693857043579,IMP
RO86MGZX8544455165365139,CRC
RO51GGRL9341803850114353,NOK
RO15JNBT4029834098790618,TJS
RO70CODS4520497234031770,KYD
RO32QLWC7590068103118862,BYR
RO59TMVQ4691198709638250,USD
RO15XSWN9416425077952569,IRR
RO78UOOH6227525136299721,SYP
RO34IUUU2728918984948335,CDF
RO89BEFI7560150701523797,TWD
RO10JMMY3947694006269470,BRL
RO04IQYA3068252434742692,DKK
RO06OOAV2804207806140273,NIS
RO97FIYG8969392381139510,BAM
RO07EXBW7744709135526477,HNL
RO82DDGJ7230235893626699,TMT
RO53ZCLK7167509128069493,SRD
RO59MQGL1050871828788846,MUR
RO12UKSX4545370682768689,BOB
RO85RLJV3624980661743933,BND
RO02ABWK4238184098740115,SHP
RO10HHZN9937864085989615,CDF
RO25MMNU1191465586301240,TWD
RO16JZBZ3252309607527147,AFN
RO93EKTE1717114651933920,SZL
RO70XOAK2656555209958111,ZAR
RO46KLMQ3211463749086088,UZS
RO48LFKV6613577851299834,DKK
RO74ARSL3922971167048840,RON
RO60RWXL6825633580348375,TRY
RO68RTAQ6601415084562223,NAD
RO24DCYB2859245165360855,LSL
RO71XXNY2993514981543333,AWG
RO70WQAD0894531027114070,TZS
RO97TADH2953644348849737,BRL
RO15OZXL4209361094582915,XCD
RO23DNCD2296304439601325,RON
RO78LOYE6787914706095671,ARS
RO23KSWM4583288871056556,TTD
RO51DHCP0095668343793513,HUF
RO11DDKG6573647606439155,NAD
RO49SPSN0238981260549826,TVD
RO89PCPK2837936477175065,JPY
RO62KHAR6525672029585669,MNT
RO20KWBQ5964755999671253,XAF
RO54HWQJ8232998812814617,BZD
RO22CVCI5724668229347969,NPR
RO28INOF5297992678361726,SEK
RO12RIAZ9012086923809953,MAD
RO89LRAD8433486270534139,JMD
RO17NYFQ9113978770955462,AOA
RO41DPKT0492838214581531,MAD
RO13JWWD0147861565146454,CZK
RO14BCTV9750448617482216,QAR
RO14LGAV1516763766165442,MNT
RO90PQCD0645313617489052,BGN
RO25AAMY7429340080385308,CUC
RO26YWOP5323988537612697,TMT
RO32PCUF2266263078023306,ILS
RO77DSLN3918773852178127,ARS
RO08OMPI2496389297609106,CNY
RO62FGEO1342905331724593,NAD
RO73SFGG8226149281772908,MOP
RO79UPQL1168633086264846,BND
RO82FTWL9712140184822227,DOP
RO58BRQY8468192875167948,MYR
RO43GPUP3705305125769580,BWP
RO13IJLD1859658268643917,PYG
RO76VUQY4886778579277716,TMT
RO42WHKS1311256265392790,ALL
RO61WGKL4549488978836453,CRC
RO11MILN4240079329116077,IRR
RO24RISS0751699398708903,GTQ
RO72MJEQ9569720664304897,LTL
RO14FSYU4179081930749562,UAH
RO35OTUJ6629418148471307,AED
RO26SKYJ8228178376164222,WST
RO78OJJH1096787227460991,RWF
RO07WYQM2597715011476303,LTL
RO73PCIE7670680563705246,ALL
RO87HPUE0886289485272271,JMD
RO97JLIQ4675160352220000,AOA
RO79JBOQ2640706709099970,KZT
RO26HLAM2878193567345854,GHS
RO25JXMC3777822671144986,SAR
RO36RFBR1665129086052967,BMD
RO73HMFJ1692146113963942,MGA
RO85ZSGC4995106284582831,CUC
RO52XKQV0729176727055099,KWD
RO92XJGI4873349558455916,MUR
RO11JZPR7364298322541774,BAM
RO14TCAA7157585954160563,CZK
RO63KQSU9923831755867672,CAD
RO84VAQK5737306040163288,AUD
RO19AEIW2528444964694236,ZMW
RO71BZMI8398997980695158,NIO
RO72EHXI9331577049733369,TRY
RO75RSQY5986715547341513,HNL
RO41BZUB6229462272562980,JMD
RO45MDNA3453683632855270,CNY
RO60JEKZ1737831551162905,KYD
RO16GFNZ1301846069970147,GBP
RO29ZFHL6619908763126053,AUD
RO73EWCZ2015927963703005,YER
RO13HEZE4874487742094549,WST
RO09NHLS3899082141647319,KES
RO48JZKB2938441633808495,BMD
RO18LWJG4836023294510177,SOS
RO37SMNP6086735759185949,AWG
RO54IXJN6419609179928004,MUR
RO41ULIP9207905135604254,BDT
RO92VQGK8871722941258501,WST
RO22OWYX6910105823465149,IDR
RO20SWFK7430106999584818,CLP
RO49XNZK0203853257446274,CAD
RO79EFEQ1823173585069990,BGN
RO04GPQD7300654655989928,XCD
RO72TZDQ8061177289586304,NIS
RO51WIYU8009392239149072,NZD
RO56JGXY8420607164682179,CDF
RO53EAOD5977635491115067,TTD
RO63YKAF4489020856066665,FJD
RO10JDNV1369257870855963,LRD
RO41YXUR4851139215044878,JEP
RO75JALF2657407453067046,INR
RO22CGSY4750111337114259,BMD
RO80WYXU3104659965784536,NAD
RO42URJE0054147327350279,GBP
RO33QSJJ4992087600936880,MVR
RO22LQDI2136081957937741,TVD
RO59LFET8373534145388503,BDT
RO07JIEU5332845240482820,ETB
RO90WLVS3630466879360306,XOF
RO56MNBN0052251726857063,YER
RO14DHPB0616719284979062,AWG
RO71KZWK9241733062418684,TND
RO74MEYK4054221249857708,MAD
RO29WJHM4459781755468004,SYP
RO48TIZH7490912809679014,VND
RO41DKXX4866239044491992,DJF
RO95NPBL8793614856392936,CDF
RO06NTVD1109073996675182,BDT
RO89NDZF9615116233121842,XDR
RO82KNRD2809103383822300,HRK
RO37JJFN5867890448034466,NPR
RO62OZYQ8837269801391054,KMF
RO97KMTI0311849006232639,MKD
RO23ZNRT1489140701391890,BHD
RO95IZEW0427234188271539,IMP
RO46ZBAU7557524869341404,GGP
RO87QECR4579580413783325,AOA
RO92HKUW0177830667284639,NPR
RO35EGMV0257065967621495,CDF
RO38QKSP6608352500137887,SRD
RO56OSTW4381399911409470,MZN
RO73NYOZ5413615437093980,CUP
RO41XGVD1404708120370884,YER
RO21MKEI4341013683404147,PKR
RO89VLPG2590591029422045,MXN
RO51JVOK5145510519192734,MNT
RO67GQOL6055152442319103,MXN
RO63PZXB7457501050514935,NGN
RO66BTSZ7385159647778060,SBD
RO74NYXM0338434036519704,KHR
RO42QMXO4290294505311283,HNL
RO33YUGS9943937655784117,HUF
RO06SNXR7767078293959626,GMD
RO91GRJZ4537778366622096,GGP
RO66YMEP9903111882561464,BSD
RO43PFME7860751813482750,MUR
RO47BOHJ1620794944041637,FJD
RO40YVCS2961935084194573,TRY
RO70CWFL9960895476981073,INR
RO75OFRN0767327424701588,CZK
RO64SXLJ8755991699254002,TJS
RO26KYCE5050003164050771,CLP
RO37DJCH4284918275697408,MGA
RO58PBAI2573370932273750,LYD
RO44HDJD6972964230715562,NIS
RO16QRHZ7743888383840376,HNL
RO52NLVI0531424096174925,QAR
RO14VGWO3478962241426930,XPF
RO36IWZN9616933603905295,KZT
RO81GDHF4683285718668712,ETB
RO71GUNU9791354898936499,CVE
RO30ACCG3122778339259376,TND
RO38ALYA2381226413765933,SYP
RO68JLHH2588286938842890,BRL
RO29CYPY1449720232280926,BOB
RO53JJMS6091792109459875,TTD
RO08GMYI9021307301420056,DJF
RO85QIKD9232447458243094,TZS
RO30DCML7467713999670970,DOP
RO63SXIF5916062762750641,NGN
RO77VACJ4270443466074860,SGD
RO90KMIQ9505093663275825,JEP
RO27TTBS9812815249231124,ZWD
RO90QLRD6309638847148409,BND
RO08KPNF9712641704378762,ETB
RO79JJYJ0952335728371971,ERN
RO88ERHQ4205327839550531,LBP
RO20XRBW8089781616067012,GMD
RO50XEGE2079801732416578,GIP
RO81AJNK8170572169149677,DOP
RO62QLYF2286141144396447,LTL
RO10CDII9019643330476054,YER
RO88LXAB1297862882704389,SCR
RO13CHMA3040091281179036,SCR
RO73USZT8346767304052400,ZAR
RO18ZTXN9876770583248288,CHF
RO12VBQU7213807566777237,JPY
RO85XXFH7507937795287962,AOA
RO30BIZH7912368807587804,ANG
RO89ZRXP1350067529658243,CUC
RO40LFHZ9038661839863848,BAM
RO17SRUI1192158207058062,DOP
RO76ZVOQ8087154808575229,UYU
RO49LJIN0765689404766244,QAR
RO90WOYT0242298119116465,CHF
RO23GTXA5110566613666662,BIF
RO15XGXS8579559153789244,PEN
RO19RIUX5242917043529681,RWF
RO28MWTQ0575172776431832,IMP
RO80JXXF1495590728694154,GEL
RO42XCSS0822479675821524,SLL
RO47XSTA5940785823059785,BDT
RO75IQAX8481565571907892,XOF
RO87PIYD6905382307191814,VUV
RO75MFOH9940477850915434,SAR
RO63RWUR8153010567956353,MNT
RO03AAPE3128562644612222,ZMW
RO11PPRC7493177387005418,CAD
RO81VYEH6979918707972078,BIF
RO21WIJA8243716211922620,XAF
RO78AJND5345653601077953,COP
RO11LTEG6341219683607312,ILS
RO09IATJ5909138469144370,TJS
RO11NBTX8706113521695250,ALL
RO88YJTQ4157052199143435,XCD
RO05BMUQ7954889524521841,LRD
RO26IZLF5069323692960625,SBD
RO26CADF8619920238677571,ALL
RO59DNBO9000549691324634,PEN
RO37WHOV4209525966280184,TTD
RO44DXXM6831690811272503,GYD
RO79DWCQ0091393007185697,KMF
RO51SJGJ8265250557364327,MRO
RO63YLKM6394896770479645,KZT
RO13AKEM2988396588734009,YER
RO51HFLH4587556082565929,XOF
RO48MOIQ0144955686601889,JOD
RO58DJEH6376800505611491,PKR
RO12GTOY4091138386938303,MGA
RO79AZAZ8624096219632211,BGN
RO30EEYE7036465676086225,AED
RO60ISTB2573875069703934,FKP
RO82KVIW3158449889322175,NAD
RO24AYOD4268405506522440,CHF
RO61PPPS7438877719778596,UGX
RO35DLRV9880574915162264,ALL
RO24TYDD8970695381511734,AFN
RO08MPXV3535844463456171,UAH
RO12VCSC4267316229122718,ERN
RO16FKQS8583468984703631,HRK
RO81MEFF4709874058337592,UYU
RO82GPXB1304264086368370,SLL
RO17NMGJ4545985020080283,RWF
RO88LSVY2410180270624605,MUR
RO44DPNN0424919280891040,ZWD
RO62DNLX1855795357775417,HRK
RO02ULAE0958424137660001,FKP
RO92XKMW1211205383532314,THB
RO34PTHY0985832307364527,VUV
RO72MWOF1016398038064235,VEF
RO57ESQU0894316003700536,HUF
RO83KAWV5308954035375900,GNF
RO90BFFV0566177010171860,HTG
RO72RYZH3231218212795978,MOP
RO53VCQL5361025780949467,NIS
RO55GCUF0839486478320040,JPY
RO34PKYL9690048349476124,SLL
RO38BERF3293654620659475,GYD
RO52HQNU7779899155872205,PKR
RO27FWEZ5327002043819263,AZN
RO73FBHZ7514263715433267,MNT
RO81TRPA0934417310667329,XPF
RO84ZQDR4927430821686705,GTQ
RO25KSWB0393794398797612,SOS
RO56KXWP8811451035263300,AOA
RO12JUTB0505131358786623,PGK
RO62WXTE0382858429238574,GBP
RO87ULRA5870464346384330,INR
RO09QALL9349520324620472,MXN
RO51COWS4433310781131217,CVE
RO09EXVS4905444788303121,AUD
RO70DHRA0246867371902630,CVE
RO97WDOK5089778175481245,SEK
RO61GLSE9120272605016109,LSL
RO76OSTW6335824873418945,GTQ
RO69WREE5486240476232229,ARS
RO25LFPA9349973500151200,MOP
RO47NNRB8961781695624553,MZN
RO54HOSS1246368589188226,GMD
RO87QRBF5450335636784939,UAH
RO63ZJOB1045120445864181,MMK
RO08JQXK3999199079242271,BYR
RO64HEOY2114486942498186,BND
RO16NSBK4849395473874774,MWK
RO91XYIZ9430796139832196,LTL
RO92HKSK0955635731820856,NOK
RO60SZVC4198017642694166,PEN
RO51HVEC6561585991045996,MYR
RO55XNMT3452926772873111,MOP
RO17QXJW5413340476289475,MXN
RO73KOJP2080935653571514,TRY
RO02TPUS7589126642057902,RON
RO09AGIN2243102725294151,HUF
RO65FDBD5882627261359505,GBP
RO53CQZJ3577114492250188,SGD
RO15CBSS7974868079320337,CHF
RO11FXQR0880382419237722,SYP
RO53ITTB9248820213247066,PHP
RO02DIOA6870904551971026,TND
RO58SBNM5140610325004127,LSL
RO29SEKL3218716521176547,BRL
RO30AVQW6099905269652426,MDL
RO20VEJK3499144972793910,PLN
RO19UIPL9772220178091160,AWG
RO83USHE8588528423958104,JMD
RO76EIPN9712743265129151,BIF
RO61MZZX6664397865132911,IRR
RO73NNOT8911356696446159,LBP
RO66CRUK6705953267727521,CNY
RO87HUUH4803003423765686,CDF
RO90MVIB4889174503677000,BYR
RO91ZFNS5132748595230217,HTG
RO75UZKC5175512566970600,KHR
RO92SMUX7085146073652394,SYP
RO02XIVH1462631822979643,IRR
RO21VPUB5618268691452342,LRD
RO42IGBD1096395754444510,NGN
RO78CBZE9088747128500600,VND
RO86UHEX9417831658653368,PHP
RO29GXGG4156109482554825,NIO
RO64AHLE0822393849576421,JPY
RO51DNHA3109079226854128,GEL
RO65QXMJ1543202209487858,JPY
RO51DHUN7683283658675046,MNT
RO58CDWR7215081384055205,TTD
RO10ETAE3631535359358339,SGD
RO53AVUX7660871489443921,NIS
RO14JXWB5273547516027122,MKD
RO62BFMW7776294932975116,ERN
RO59GBEG1864715022613597,SLL
RO61YEFK6399251827776867,JOD
RO30RECK3216890654215548,UZS
RO98FTTI1263086160534085,XDR
RO81JTTL4149580614395671,LSL
RO58WOVA6687637202745582,UGX
RO66WNLH5561627928094208,SEK
RO23JYIG6044487130727974,MUR
RO95NZEW5436014957334280,CUC
RO37IBWX3111735477094913,MMK
RO58ZKVO9213619276655657,IRR
RO56OWZW9111364598962829,AZN
RO45PTHY9068116384309916,NZD
RO75QDVU9379350317103524,PHP
RO34RGJA9206188470346534,GMD
RO94HZRR8643999022844976,HTG
RO92PBFZ0427713266861044,BIF
RO62JYCG5169521829835432,AMD
RO67LUNE6356262225251667,ZWD
RO15KPXV9517413224868548,AED
RO50MEAM5884660893186057,CZK
RO49KJCW1094074621432621,TND
RO13MKRA6721009309651921,GTQ
RO79MQGN1202764818086367,LYD
RO86QTAK6854417754829763,SCR
RO47PLJQ3352194534470279,ISK
RO78BYYJ8599484900534262,ETB
RO66APPA9465455398272728,NIS
RO94QTFU2308198012031563,ZMW
RO71ZUMD4403935296681983,XCD
RO45KQUT1253707233433886,MAD
RO71QREI8126929403035960,SLL
RO19HFOQ1604335966067879,SYP
RO70XXGM1373211513225445,YER
RO67QVOH2683210249344008,IQD
RO85CFRZ4519961868293677,SGD
RO12HCOQ5746020492392912,MWK
RO12BBDA5164273272164591,LKR
RO78JAPX5983755011510907,GBP
RO08DLUN5230960815796044,MUR
RO11KTTG2459105619806094,BZD
RO22LWON2084565870739237,ILS
RO76VEZD4939365993624628,UAH
RO28ZGPM1926483542159325,RON
RO60SFYE7189932322641070,PLN
RO81OLMY0663499156360327,VND
RO49VWWW0127312725356390,VND
RO40NTHE4640625916380358,DKK
RO79YUCG3862165659224798,GIP
RO20GQTM9495480207240411,AOA
RO24NCOD8693892899212640,HKD
RO48CPHM2152359154920557,VUV
RO82VZBA1138506735728776,FKP
RO63WDNQ4279025448179756,TMT
RO23CROK2225317852714509,NPR
RO11PLCL0893625762323934,PEN
RO76RMNP4431660052650501,UAH
RO12HISI4049746594825513,MUR
RO67VDTO7171946496760920,LSL
RO88DBSJ7853268655051482,GBP
RO27HRFT8381067165286655,ISK
RO65SIOW3561212723599490,XAF
RO39QRYD8528984288106896,XOF
RO71ZLTI8969059465691543,BAM
RO85JRBC7790579188417026,CNY
RO21NLYE0037715171546369,YER
RO12JAPQ1180608198170434,USD
RO57ALAX3250288700848891,MWK
RO65XVQL8917442957454722,CZK
RO57KLPU9832481690754309,XDR
RO14QHNX2300782735219238,DKK
RO40WCFI1440446409459908,TOP
RO79XBID2926366386915436,YER
RO61ZLJV0128641699875921,QAR
RO53RUQA8307697283815971,USD
RO95YCKE3880544298364272,CNY
RO34PMUO6623270383617443,AMD
RO68VNWN0861168847728886,BOB
RO77ICHY0501327569336318,ERN
RO20UUDC9420290595225348,KMF
RO08MZPL8266476232304350,TTD
RO80YSRK0724701185465124,CDF
RO86SRVJ2685385955744461,BZD
RO32PIDL7802814128206984,SVC
RO11KHZT1867324765392774,LTL
RO51AZHZ2119852578951045,TWD
RO92REEY1103996122537085,SAR
RO04SWTV5010764992971831,GYD
RO39BBOT5772926627679724,CRC
RO32ZDIF1401163476334465,SCR
RO94SJOK4812924250121841,IDR
RO39CQKE2938684434189300,CVE
