"bank_id","user_id","iban"
"663","10623","RO13KBHP5006065027066600"
"664","10624","RO64UDQJ5483348959289461"
"665","10625","RO85WFOS8386991381793597"
"666","10626","RO86MHNC4750830375463929"
"667","10627","RO97SSPV1554866097995037"
"668","10628","RO89KQNG6450462949788739"
"669","10629","RO80FYWT0997132597158612"
"670","10630","RO42IPCZ3806567421406461"
"671","10631","RO33BARJ1061066784986981"
"672","10632","RO03MAXX1329110361132940"
"673","10633","RO27ZEIU9287042282918313"
"674","10634","RO69LZHD1396180664262556"
"675","10635","RO23AIUE8039696871093571"
"676","10636","RO04HTHK0293476633176378"
"677","10637","RO45VLSZ1829303567200471"
"678","10638","RO06HPQF6973131227001799"
"679","10639","RO60VYQA6363553438202354"
"680","10640","RO38KPGF5383376028496554"
"681","10641","RO58VWQS9811754613283435"
"682","10642","RO19USMA8696405417826568"
"683","10643","RO87TTEP7444085401613519"
"684","10644","RO08NNPL4673255927264080"
"685","10645","RO47BAFN5444243421944551"
"686","10646","RO91MWDM3185595879797546"
"687","10647","RO36TSWE9410234181860999"
"688","10648","RO71MKCD1301011069347826"
"689","10649","RO10BANI9926666444429068"
"690","10650","RO18SIMF3683055299622148"
"691","10651","RO64JSTC6285040171385507"
"692","10652","RO69QHBH2746144771774150"
"693","10653","RO40EHRU8839802957518783"
"694","10654","RO85LZRZ7618204690865404"
"695","10655","RO64SGJM4743516258008689"
"696","10656","RO81GSTV3016201965294626"
"697","10657","RO86YJKN9613848103930773"
"698","10658","RO89BBXR7742416988683367"
"699","10659","RO59QVMS7277814041780841"
"700","10660","RO25IUAA7890038447848707"
"701","10661","RO04WXTW5031385300842454"
"702","10662","RO92BXON3528435509428406"
"703","10663","RO86QMKZ0621454672309479"
"704","10664","RO73IZWS3404469203715124"
"705","10665","RO78DCPU0127592652930648"
"706","10666","RO14IYQV0140418671490411"
"707","10667","RO20VFRX4774630108773397"
"708","10668","RO87NMYD5060776643531596"
"709","10669","RO49OWGF3795802510616420"
"710","10670","RO23EEJA7463560406734318"
"711","10671","RO31UOFL1085768130846067"
"712","10672","RO59MOEF9779451427065568"
"713","10673","RO06QENR4892630414884185"
"714","10674","RO81VYHS7309106257316163"
"715","10675","RO45CFUS4918594625253301"
"716","10676","RO81MUIY5850784211083246"
"717","10677","RO72RDTI2792666725522451"
"718","10678","RO69NGST7506943665248322"
"719","10679","RO54NVDB3243220261763204"
"720","10680","RO02QTVX0998431181279885"
"721","10681","RO57EJUW7249236472591367"
"722","10682","RO46OZBX9096200889476781"
"723","10683","RO05CXEV5595347895462442"
"724","10684","RO23JDFV5675921730142971"
"725","10685","RO20TGEX7490002710874010"
"726","10686","RO09KQIG1491524368239778"
"727","10687","RO70ROBE0680360836715305"
"728","10688","RO90NAOI3519753164611832"
"729","10689","RO12DTAY2595242199572259"
"730","10690","RO03MDNX1842839171836854"
"731","10691","RO06EDSH5481947815821844"
"732","10692","RO63OSRD7992906216348950"
"733","10693","RO58XZGV7908083532928500"
"734","10694","RO23HTLE6261825023287910"
"735","10695","RO37ISRE4979306678689084"
"736","10696","RO08KBBI7471899556866046"
"737","10697","RO90LVCD7734381252775581"
"738","10698","RO17YJFM5485491444047790"
"739","10699","RO31ZDCQ6354205731533787"
"740","10700","RO98XBDD2569184356245479"
"741","10701","RO68HHCO6088628637739044"
"742","10702","RO19IEAW3226702457199747"
"743","10703","RO22DUAI0324353809570565"
"744","10704","RO66RUQF1267573770741103"
"745","10705","RO15BWZS3529786950656982"
"746","10706","RO15NQXU4766408452516183"
"747","10707","RO66ECGP0396819911338861"
"748","10708","RO16XNVB1733173311088267"
"749","10709","RO92ZFCL2606975555344290"
"750","10710","RO90MYYE5081969810274456"
"751","10711","RO29EIHS8290644373523795"
"752","10712","RO68RZFM2086589930974211"
"753","10713","RO68WZQY1037635851111933"
"754","10714","RO18VRTW6386513830388041"
"755","10715","RO08FMEL4294338843422438"
"756","10716","RO79JMGC8061734820683907"
"757","10717","RO13RIAX6066022942204944"
"758","10718","RO04DQSQ3728093468160559"
"759","10719","RO59COZC8482341856745822"
"760","10720","RO40WINP6739500468833637"
"761","10721","RO49UYKH4586339008093618"
"762","10722","RO07SSUF6337149030598583"
"763","10723","RO13AUCK5430688670949800"
"764","10724","RO75JCBP4092127880861076"
"765","10725","RO58JSJL9087564008545063"
"766","10726","RO79RNVB8411274815042861"
"767","10727","RO28OQRW3666224461275095"
"768","10728","RO08TFTG8551783520532212"
"769","10729","RO42YOXA9185127743703791"
"770","10730","RO53ETVN8013212762145160"
"771","10731","RO17KENN8221707470521260"
"772","10732","RO41RUPU1911293252971705"
"773","10733","RO51REWI7536280112787548"
"774","10734","RO65UQXG3667683077315233"
"775","10735","RO38KZBZ9080407399550047"
"776","10736","RO87YQHL6607175745430375"
"777","10737","RO13WFRJ3700700585784580"
"778","10738","RO12VHMD1397618816390267"
"779","10739","RO83PAIN4557058848950775"
"780","10740","RO24YNLF9393962895550599"
"781","10741","RO38NAIP5112420796787145"
"782","10742","RO82VXCC6287943930748344"
"783","10743","RO64KJIS7579986069893125"
"784","10744","RO07JQUR3608452812143942"
"785","10745","RO90QWEL9542409476945805"
"786","10746","RO25BHBH8003253209730739"
"787","10747","RO08INWG0818543527579482"
"788","10748","RO05TMNE7278047987986778"
"789","10749","RO79EQJA5336828116170530"
"790","10750","RO49QEVV7669816259075266"
"791","10751","RO54GUQZ6596838691999654"
"792","10752","RO34YBDY6413593906696461"
"793","10753","RO80CZTT6601916476593947"
"794","10754","RO03WCUI7044460742663981"
"795","10755","RO44SLEM3060240812675137"
"796","10756","RO98HNDY8671840653686509"
"797","10757","RO03BYQP1794229317527163"
"798","10758","RO86WZUX7919408298750455"
"799","10759","RO53LNGM1568405448855300"
"800","10760","RO23TULP0923351316791074"
"801","10761","RO47GPBH3142683335719146"
"802","10762","RO89UVDB3546523789786420"
"803","10763","RO82ZXXM8724049436648142"
"804","10764","RO74PJFC4904111548668383"
"805","10765","RO22WKDP0031712391808598"
"806","10766","RO10CWXQ6142352271914517"
"807","10767","RO96ENQI4061591416924739"
"808","10768","RO74XHHR9749893943664847"
"809","10769","RO53VCEQ1303423233653842"
"810","10770","RO07POLB6089121928841402"
"811","10771","RO67OFPP3700311498437573"
"812","10772","RO15RMZG4674477260611221"
"813","10774","RO87ROZV4853005786324131"
"814","10775","RO56CQST2314508517057783"
"815","10776","RO22WJJN3119659238239396"
"816","10777","RO57OZKI8656924829004878"
"817","10778","RO46SPPI6846591119041766"
"818","10779","RO72XEIO1775865555849511"
"819","10780","RO64ZYSK4113523938310522"
"820","10781","RO80UQHR6536902818239377"
"821","10782","RO41FHTB3534907905693099"
"822","10783","RO38FIYH9653226307642602"
"823","10784","RO85PLZS6411514599761078"
"824","10785","RO82YZDS5495795978082278"
"825","10786","RO65TWFG4059777656607793"
"826","10787","RO12SUWH5899336655488169"
"827","10788","RO67GAHP2497175625966862"
"828","10789","RO75DSZG4085825497951072"
"829","10790","RO33PFQL8690118518641526"
"830","10791","RO12ZAVO0735764897955337"
"831","10792","RO47CCJQ4401065509159353"
"832","10793","RO54ULWB8690289270772891"
"833","10794","RO25AWLT1731279601511023"
"834","10795","RO30VNKW1875078928319122"
"835","10796","RO22QLHF9838700706275281"
"836","10797","RO29YTXL9604201130501966"
"837","10798","RO68QOFZ7796226127657475"
"838","10799","RO91UNEA4679239563830148"
"839","10800","RO31QIIZ5107095529537848"
"840","10801","RO68NMTW5141249289773754"
"841","10802","RO20YVJQ3142080694083524"
"842","10803","RO64PSYX5263348722748667"
"843","10804","RO25HSFE3002356985340329"
"844","10805","RO56XGXR3001321030076095"
"845","10806","RO86XHTY1395911505849155"
"846","10807","RO11ATDF4727540847241931"
"847","10808","RO10FIQJ7081905568961090"
"848","10809","RO21TOLN8756626376799556"
"849","10811","RO72OTUN6078642832229747"
"850","10812","RO08NOWJ0341234632902686"
"851","10813","RO63AHCG8291388348082242"
"852","10814","RO47YWHY9955093275589784"
"853","10815","RO61PLWQ2703122556600368"
"854","10816","RO82TMYN3609864549052925"
"855","10817","RO84NXXG0963090673647049"
"856","10818","RO14MFTL3269788445182556"
"857","10819","RO64GUDA2574442506256299"
"858","10820","RO51FOTD9383192728002608"
"859","10821","RO94AEXO5266516351293770"
"860","10822","RO47XBQN2017450534776350"
"861","10823","RO86IRCE8324558651961400"
"862","10824","RO16OTRN2016199889540862"
"863","10825","RO33LASO4617584502525576"
"864","10826","RO55WCWY1857057423557965"
"865","10827","RO92TGSQ1315170143866366"
"866","10828","RO59BBTR8965355689009550"
"867","10829","RO31QLIS5885697048702172"
"868","10830","RO68KGWS4197060252986401"
"869","10831","RO18IQEP2469207619231522"
"870","10832","RO59EIJC1058099300967280"
"871","10833","RO80SPKS2600789190980666"
"872","10834","RO50RXCA3214012294557897"
"873","10835","RO94ISTD8784591268002141"
"874","10836","RO09RNUX7770244940106491"
"875","10837","RO48XGIO6813050536267802"
"876","10838","RO42BTEZ9819932512773917"
"877","10839","RO06FSGB0672499550029738"
"878","10840","RO41AYAU1123951022192766"
"879","10841","RO76RZNV3852304540442803"
"880","10842","RO95VEVW4546065888200831"
"881","10843","RO44SHNI9025719780144409"
"882","10844","RO42WSDG8927129178188777"
"883","10845","RO32MGBX9206039292313464"
"884","10846","RO62LPTY1473234521176379"
"885","10847","RO57ZPMZ0085295648907549"
"886","10848","RO73XDWT9832696563976721"
"887","10849","RO70JVVF5332650458703901"
"888","10850","RO38RYUL1824116685142265"
"889","10851","RO58IPMS2221246418592865"
"890","10852","RO45BMTE3493586617203193"
"891","10853","RO26LVJY7531965184212874"
"892","10854","RO52XYVI6738631545861939"
"893","10855","RO47QKFX3638857511504450"
"894","10856","RO31HKWT1483590145685116"
"895","10857","RO44UWPJ3956514122107900"
"896","10858","RO67TSMY5477899353075007"
"897","10859","RO35DYHS2506641723821214"
"898","10860","RO28CAJE4247469604905868"
"899","10861","RO83HGSE0120116144553062"
"900","10862","RO77VRNV1030383504004050"
"901","10863","RO72ZQWV5740647809326781"
"902","10864","RO65LYYA2680742893216988"
"903","10865","RO50HUEW9672280793225598"
"904","10866","RO15ORTK5968157631609072"
"905","10867","RO60XEZE5117474437407796"
"906","10868","RO82SSNM1845045439013004"
"907","10869","RO08UCHW3715604058809623"
"908","10870","RO86RGCZ4995482367089196"
"909","10871","RO02SEUK2115242486044425"
"910","10872","RO37YRSH3926660206831371"
"911","10873","RO84PHZJ2327015676740764"
"912","10874","RO57SLJE6553189742274620"
"913","10875","RO46PXRR0047040535234616"
"914","10876","RO54FEPS6729258818907027"
"915","10877","RO18QWVP7226618661100282"
"916","10878","RO18GBRF3351063155338829"
"917","10879","RO20LIIQ8420353790550775"
"918","10880","RO67NBLP6971399460733383"
"919","10881","RO75AGEO6856309233922550"
"920","10882","RO81WISG6630921122808464"
"921","10883","RO94PRTT9198942026856483"
"922","10884","RO76EPGB0131187010580219"
"923","10885","RO25AJRK0828901630447430"
"924","10886","RO44GOUB9638849802633697"
"925","10887","RO16AMZS6289956063949847"
"926","10888","RO40NTXX9117995026368862"
"927","10889","RO37JVSB2881666786448202"
"928","10890","RO32PGOQ2286936842046838"
"929","10891","RO46MTLJ4905244614168926"
"930","10892","RO60MKPS4691230808855780"
"931","10893","RO19NPFU4960367640549897"
"932","10894","RO49BLUH3329431128475390"
"933","10895","RO98YZML5372211681357372"
"934","10896","RO64VVDY3039165922463651"
"935","10897","RO04BFKG4159246490091166"
"936","10898","RO78SYSN9654155532007989"
"937","10899","RO67HYWH4199235939324846"
"938","10900","RO08YEXO2000397306106998"
"939","10901","RO23HPBM0479995175864535"
"940","10902","RO14RFHS8911824530590414"
"941","10903","RO85SDQI6774941919608501"
"942","10904","RO06UZJD0206244054145991"
"943","10905","RO72GYVP6382246981647985"
"944","10906","RO37VSDM5611332799565197"
"945","10907","RO58JEZE9609514080016388"
"946","10908","RO92EHNC3960989557850937"
"947","10909","RO36YAXD0967553435323670"
"948","10910","RO97FWOU9323532427013152"
"949","10911","RO56KZAX6654208799155430"
"950","10912","RO54PUUE2526378532154965"
"951","10913","RO19TQHI0561283540056103"
"952","10914","RO72CKKX0383062533480661"
"953","10915","RO75ZJZX3085283393800298"
"954","10916","RO49RWBD0925427259034108"
"955","10917","RO44OSWO2380417604893614"
"956","10918","RO17ZEAG2936625610769244"
"957","10919","RO36GLKW9494662238365323"
"958","10920","RO07UEJH6967273046314002"
"959","10921","RO68CHQY3521852494733955"
"960","10922","RO52SNJA6112193975080818"
"961","10923","RO12IFEU5001833091473303"
"962","10924","RO61ZUUP9953599726759690"
"963","10925","RO13XCRC3300371422142668"
"964","10926","RO59YDOC7068863644473602"
"965","10927","RO56QIBD0726933609426986"
"966","10928","RO39KBKV1097445229000554"
"967","10929","RO63YTZX1305116732888438"
"968","10930","RO51IYFM8705801080212534"
"969","10931","RO12RWSM5922894721356095"
"970","10932","RO02RYDE4918225541612597"
"971","10933","RO93ZKYA6454447746713695"
"972","10934","RO89DQIX0418479178042756"
"973","10935","RO70RBDO3686961731423300"
"974","10936","RO72TZTY2934110741862430"
"975","10937","RO41MCBV5170776610184181"
"976","10938","RO79CKWB8659173299733152"
"977","10939","RO36EWEK2071538611198807"
"978","10940","RO06MODH3251529216586440"
"979","10941","RO81LSBN9310149197852765"
"980","10942","RO55TQRB7732749536521509"
"981","10943","RO89JWYS3489277046262268"
"982","10944","RO82AUHY0255351191056104"
"983","10945","RO54JTAG0011026312103786"
"984","10946","RO02YOKM7542859125029353"
"985","10947","RO24JSJS1656284821462816"
"986","10948","RO16EAFO3742607364302599"
"987","10949","RO77XBOG0448483046026615"
"988","10950","RO41FANE9191035419788916"
"989","10951","RO69WYAN6910301715852517"
"990","10952","RO11XIJA5982217986609140"
"991","10953","RO13QISE7437114719439782"
"992","10954","RO79HQTE6307034561364086"
"993","10955","RO18XHJD1086425858383321"
"994","10956","RO63MCWQ7728949281516719"
"995","10957","RO74MLTH2123579984655223"
"996","10958","RO87XDPR7096111097439164"
"997","10959","RO84GEJR0586911718516482"
"998","10960","RO29TJGX1698422786058961"
"999","10961","RO54PUAX8627797167266427"
"1000","10962","RO27PPGS9749966693710053"
"1001","10963","RO51TFLR1483348675534342"
"1002","10964","RO63ESZZ1505723564735424"
"1003","10965","RO11VWNV0125452707318552"
"1004","10966","RO55PXRW8975020326551928"
"1005","10967","RO51IUHM6999700325076420"
"1006","10968","RO56KRRV8212741851259153"
"1007","10969","RO17KXHC4997137208933977"
"1008","10970","RO03CXOW8463493040405699"
"1009","10971","RO81MRCC9091662595248445"
"1010","10972","RO40ERHC4899213883755185"
"1011","10973","RO71VMZO3602700657224421"
"1012","10974","RO54FSMY0875517471183282"
"1013","10975","RO97ITIV8553465350972499"
"1014","10976","RO47XEJN6275572579739881"
"1015","10977","RO80ZAIW8836333235365748"
"1016","10978","RO19TOWF2914653867652853"
"1017","10979","RO40LDKR3840239323744712"
"1018","10980","RO84OORF4365041536340079"
"1019","10981","RO30DVJY9941389166079980"
"1020","10982","RO60JQDP0907162999692953"
"1021","10983","RO76VSMS0924464799213124"
"1022","10984","RO20HCJO1409000541806551"
"1023","10985","RO17MJHS2855177329893549"
"1024","10986","RO30UUCS9550210725067304"
"1025","10987","RO03ROXW9703213648605459"
"1026","10988","RO83VTHC2620516281349845"
"1027","10989","RO57GFNB7175724072926965"
"1028","10990","RO31HRDH3312800923574719"
"1029","10991","RO18IBRY9411261625348083"
"1030","10992","RO51ZJUS9061904260036537"
"1031","10993","RO19QSTI0447332365497992"
"1032","10994","RO95UXGM7171227393573410"
"1033","10995","RO61ZXYO9956044318433117"
"1034","10996","RO03ZESV1844511680059481"
"1035","10997","RO87HNOC6859131673007507"
"1036","10998","RO73WDLJ5634362717847116"
"1037","10999","RO54DQSL5834965263091375"
"1038","11000","RO86EOIS4354752031842847"
"1039","11001","RO46FYVB3463735379990088"
"1040","11002","RO44XXJA7278221633786398"
"1041","11003","RO46COCY8489619898967536"
"1042","11004","RO37XKAG0142663424189955"
"1043","11005","RO98MPDE8021768856426236"
"1044","11006","RO66BPRA3121999026496204"
"1045","11007","RO59RDWS0456705604086960"
"1046","11008","RO74AZPQ6108207847030531"
"1047","11009","RO72QBDV9116167048665399"
"1048","11010","RO76JMQQ3281882588665191"
"1049","11011","RO95DAEY6857312616385797"
"1050","11012","RO29MCMW9879504335108333"
"1051","11013","RO36HTRB7534563801505490"
"1052","11014","RO59CXGE9044306956741178"
"1053","11015","RO73RCBT1439072153714792"
"1054","11016","RO77ZFIF0465203063975204"
"1055","11017","RO57WSVK9337223925202447"
"1056","11018","RO51WDEV1564123772252238"
"1057","11019","RO98SLCB5298166619547669"
"1058","11020","RO77VUBO1297842344310400"
"1059","11021","RO92FGHK8639244537868274"
"1060","11022","RO84SSSQ7792446833548812"
"1061","11023","RO57NVJE1849395776947493"
"1062","11024","RO57WOHL7930153283922353"
"1063","11025","RO64YNIG0775043930904488"
"1064","11026","RO73RLDG5969452646807837"
"1065","11027","RO47IGPA5415782046032481"
"1066","11028","RO22MSHE9324866838585722"
"1067","11029","RO74KPAQ2241760455331647"
"1068","11030","RO69JENV4489572054776207"
"1069","11031","RO61JMXY3038278376280996"
"1070","11032","RO58ZCHD6733589090011532"
"1071","11033","RO10SDGU2263541808294006"
"1072","11034","RO92NHJQ8562319267139811"
"1073","11035","RO67SDSA3177841032399824"
"1074","11036","RO94SQWX1686098619856736"
"1075","11037","RO75JQTF9442363665250047"
"1076","11038","RO85OJLU5630057563894852"
"1077","11039","RO53ROHP1822345336606218"
"1078","11040","RO76MNIX3609040003798589"
"1079","11041","RO93UYVL2463626333574297"
"1080","11042","RO65GOID5567896570968288"
"1081","11043","RO10ADNA3682543953051942"
"1082","11044","RO48NATX9917581837171708"
"1083","11045","RO28FEVZ0043344726488928"
"1084","11046","RO89FKRU0873879119404017"
"1085","11047","RO82WKXM7900687985660059"
"1086","11048","RO31YBLZ2748023994491311"
"1087","11049","RO63OTIA5056140768122229"
"1088","11050","RO08VOWU3342353704764582"
"1089","11051","RO05MHCR8652193767234947"
"1090","11052","RO59CQTT5006957360687431"
"1091","11053","RO08DGLX9155790173974788"
"1092","11054","RO90LNEQ1191628067821023"
"1093","11055","RO55UVLB7171512660012280"
"1094","11056","RO81KLOX9712272625241931"
"1095","11057","RO91XBYZ2253216749049660"
"1096","11058","RO72NLAT2323843805324848"
"1097","11059","RO71QFQW6106334093824876"
"1098","11060","RO45UENE3317906335606294"
