"personal_id","user_id","personal_number","birthdate","address","country","phone_number"
"216","10176","5661212053112","1985-05-02","Bulevardul Dinu Nr. 653, Sannicolau Mare, 593040","Arad","0786 317 250"
"217","10177","3490811454477","1954-02-25","Aleea Popescu, Salonta, 891101","Cluj","0752 877 078"
"218","10178","1550715411306","1935-09-04","Strada Gheorghiu Nr. 590 Bl. 31  Sc. 66 Ap. 629, Rucar, 482055","Olt","0255 361 946"
"219","10179","2620428275136","2000-09-03","Aleea Ionescu Nr. 366, Targoviste, 550337","Călărași","0266 964 143"
"220","10180","7370602358415","1918-05-10","Intrarea Petruța Dinu Nr. 235 Bl. 13  Sc. 76 Ap. 942, Moldova Veche, 733573","Caraș Severin","0264 226 618"
"221","10181","7100911314893","1947-11-10","Bulevardul Ionescu Nr. 31, Pipera (Voluntari), 762643","Mureș","0735 384 974"
"222","10182","5700410418549","1935-11-19","Soseaua Dobre Nr. 913 Bl. 97  Sc. 92 Ap. 816, Bacau, 840832","Prahova","0734 258 839"
"223","10183","7010128103227","2018-11-17","Intrarea Octavia Stan Nr. 516, Negresti-Oas, 689989","Călărași","0769 012 279"
"224","10184","4770314521014","1910-05-15","Drumul Toma Nr. 973, Brasov, 974997","Olt","0725 893 928"
"225","10185","2610825439414","1949-05-15","Drumul Barbu Nr. 97 Bl. 90  Sc. 59 Ap. 720, Podu Iloaiei, 318382","Satu Mare","0258 243 037"
"226","10186","2490728347496","2003-07-02","Strada Dobre Nr. 22 Bl. 72  Sc. 79 Ap. 932, Baciu, 500398","Brașov","0269 397 461"
"227","10187","4760701315739","1909-05-20","Soseaua Stancu, Plosca, 261923","Maramureș","0742 214 301"
"228","10188","7630928512187","1923-04-26","Strada Luminița Cristea, Prejmer, 274205","Timiș","0244 801 407"
"229","10189","5450915313047","1981-04-14","Aleea Stan Nr. 23, Oituz, 842706","Vâlcea","0251 201 303"
"230","10190","3110617413681","1908-06-19","Soseaua Dobre Nr. 572, Ineu, 358232","Dâmbovița","0762 107 590"
"231","10191","2751029460956","1908-12-10","Intrarea Oprea Nr. 18, Motatei, 657482","Caraș Severin","0759 588 000"
"232","10192","1531118093781","1914-11-30","Drumul Ababei Nr. 815, Breaza de Sus, 480361","Călărași","0241 877 595"
"233","10193","8330917375894","1954-07-09","Aleea Diaconu Nr. 41, Cisnadie, 256626","Mehedinți","0238 746 794"
"234","10194","3391226440853","1993-05-29","Soseaua Vlădelina Dumitrescu Nr. 24, Eforie Nord, 178463","Giurgiu","0239 375 756"
"235","10195","3461205289508","1933-01-11","Strada Monalisa Dobre Nr. 25 Bl. 12  Sc. 88 Ap. 388, Vicovu de Jos, 729809","București","0786 486 627"
"236","10196","4320807223326","1981-04-10","Soseaua Dima Nr. 281, Vicovu de Sus, 359378","Prahova","0267 570 638"
"237","10197","6960708142926","1938-09-15","Soseaua Tudor Nr. 868, Deva, 166568","Botoșani","0766 005 323"
"238","10198","1600504224297","2002-08-28","Soseaua Denis Dinu Nr. 76, Magurele, 500461","Bihor","0240 621 840"
"239","10199","3910516175268","1968-11-20","Aleea Eftimie, Ramnicu Sarat, 729034","Vrancea","0264 986 852"
"240","10200","8860828301328","1931-07-22","Intrarea Sandu Cristea Nr. 26, Curtici, 927630","Alba","0259 367 273"
"241","10201","7920105116533","1951-11-04","Soseaua Ababei Nr. 14, Siria, 495869","Sibiu","0749 367 241"
"242","10202","5280824420589","1980-11-14","Aleea Niță Nr. 63, Dancu, 447886","Timiș","0251 149 003"
"243","10203","6420326284735","1941-01-29","Drumul Ene Nr. 36, Titu, 374129","Hunedoara","0262 975 453"
"244","10204","8200228445194","1933-06-19","Aleea Oprea, Vulcan, 258669","Botoșani","0260 541 403"
"245","10205","1830509236029","1983-12-06","Aleea Ardelean Nr. 55, Alba Iulia, 626511","Sălaj","0741 916 244"
"246","10206","6011016192209","1975-04-24","Aleea Suciu Nr. 849, Harlau, 492138","Dolj","0723 185 751"
"247","10207","5991227310245","1984-01-09","Soseaua Dina Mocanu Nr. 333, Victoria, 822302","Hunedoara","0236 585 631"
"248","10208","6650419301916","1942-04-21","Drumul Diaconescu Nr. 69 Bl. 44  Sc. 90 Ap. 630, Viseu de Sus, 790581","Botoșani","0236 334 992"
"249","10209","8470429378162","1986-11-23","Aleea Olimpian Tomescu, Sangeorgiu de Mures, 468175","Giurgiu","0244 508 162"
"250","10210","4580502324725","1976-04-17","Strada Voinea, Petrosani, 473741","București","0751 850 391"
"251","10211","4500510146390","2013-04-27","Drumul Pușcașu Nr. 53 Bl. 59  Sc. 88 Ap. 645, Resita, 618370","Harghita","0725 628 925"
"252","10212","2610105445960","1912-04-29","Strada Elena Albu, Caransebes, 196731","Botoșani","0237 837 662"
"253","10213","5220331401180","1938-09-23","Soseaua Iuliana Marin Nr. 47 Bl. 60  Sc. 16 Ap. 436, Valenii de Munte, 329483","Dolj","0724 728 937"
"254","10214","7930920262996","2018-06-18","Bulevardul Geanina Eftimie, Bacau, 745466","Giurgiu","0742 592 935"
"255","10215","3811118304251","2000-12-26","Soseaua Aanei Nr. 598, Alesd, 833336","Neamț","0724 398 424"
"256","10216","5240506311598","2017-05-06","Soseaua Aanei Nr. 728, Sibiu, 816262","Teleorman","0726 041 360"
"257","10217","2720511202401","1918-02-19","Soseaua Tomescu Nr. 22, Targu Secuiesc, 245286","Covasna","0250 670 733"
"258","10218","7160927334776","1957-01-24","Soseaua Mocanu Nr. 736, Darmanesti, 284485","Brașov","0237 339 764"
"259","10219","5100104283505","1986-09-22","Strada Diaconu, Intorsura Buzaului, 964898","Galați","0242 797 133"
"260","10220","4000227197261","1927-12-14","Strada Brândușa Albu Nr. 94, Anina, 831542","Dolj","0236 837 772"
"261","10221","6220602406541","1913-05-21","Drumul Estera Ardelean Nr. 54 Bl. 12  Sc. 54 Ap. 470, Giurgiu, 938837","Alba","0248 731 627"
"262","10222","2900527118962","1914-11-09","Bulevardul Dorel Ene, Sebes, 212719","Bacău","0250 581 993"
"263","10223","5210928274388","1927-06-10","Soseaua Popa, Brasov, 661045","Tulcea","0261 025 865"
"264","10224","8660409135162","2018-02-22","Drumul Nistor Nr. 75, Mangalia, 622700","Caraș Severin","0711 777 113"
"265","10225","7440827080682","1933-06-16","Soseaua Nemeș Nr. 36, Beius, 547475","Sălaj","0235 209 851"
"266","10226","5951030029727","2002-08-14","Intrarea Ene, Pascani, 714607","Brăila","0749 405 038"
"267","10227","4130428108785","1965-05-21","Bulevardul Smaranda Dobre, Drobeta-Turnu Severin, 494506","Vâlcea","0788 047 039"
"268","10228","3300823349627","1942-01-05","Drumul Stoica Nr. 167 Bl. 43  Sc. 64 Ap. 515, Pantelimon, 741738","Vaslui","0258 831 328"
"269","10229","8831129441173","2000-09-20","Aleea Bernard Toma, Tudora, 476585","Iași","0726 860 032"
"270","10230","4150829447608","1970-12-24","Bulevardul Dumitrescu Nr. 28 Bl. 30  Sc. 85 Ap. 717, Arad, 178860","Bistrița-Năsăud","0788 437 532"
"271","10231","4470611349894","1963-06-21","Intrarea Giorgiana Stănescu Nr. 83, Jilava, 971156","Mehedinți","0268 353 174"
"272","10232","2290109135717","1911-03-16","Soseaua Nistor Nr. 55 Bl. 67  Sc. 53 Ap. 916, Ramnicu Valcea, 917180","Botoșani","0726 504 102"
"273","10233","5390709159683","2000-11-09","Drumul Codruț Popescu Nr. 675 Bl. 83  Sc. 79 Ap. 220, Harlau, 295345","Satu Mare","0236 149 147"
"274","10234","4501031427611","1990-10-05","Drumul Dochioiu, Calarasi, 707000","Mureș","0748 267 204"
"275","10235","3540611436749","1969-03-23","Aleea Tabacu Nr. 80, Deva, 183275","Neamț","0267 984 258"
"276","10236","2900513148263","1919-09-02","Intrarea Nistor, Balan, 459482","Bistrița-Năsăud","0252 201 494"
"277","10237","7890828176356","2018-07-30","Drumul Dana Popescu Nr. 20 Bl. 87  Sc. 98 Ap. 630, Lupeni, 430823","Tulcea","0251 902 705"
"278","10238","5920830053406","1945-11-04","Soseaua Mocanu Nr. 834, Ruscova, 673145","Sălaj","0771 793 573"
"279","10239","2270831387517","1970-04-05","Bulevardul Ciprian Barbu Nr. 333 Bl. 21  Sc. 85 Ap. 468, Stei, 219784","București","0724 854 113"
"280","10240","2530408171039","1937-06-13","Strada Gheorghiu Nr. 67 Bl. 46  Sc. 33 Ap. 603, Sighisoara, 166762","Maramureș","0767 072 661"
"281","10241","2350127223904","1980-04-12","Bulevardul Stancu Nr. 282, Baciu, 325758","Maramureș","0746 168 916"
"282","10242","8180503196565","1909-12-22","Strada Frederic Popa Nr. 462, Vlahita, 846342","Covasna","0239 901 147"
"283","10243","2060910346144","1945-09-14","Drumul Elisaveta Stoica Nr. 315 Bl. 80  Sc. 89 Ap. 893, Mihail Kogalniceanu, 896498","Iași","0746 345 677"
"284","10244","5300313239908","2003-09-18","Drumul Stancu, Vulcan, 460532","Prahova","0754 814 935"
"285","10245","3540206035541","1917-06-16","Bulevardul Stan Nr. 94 Bl. 23  Sc. 74 Ap. 319, Remetea, 475161","Gorj","0762 148 509"
"286","10246","5670621059281","1952-02-08","Drumul Ludovic Diaconescu Nr. 487 Bl. 74  Sc. 78 Ap. 537, Toflea, 954928","Tulcea","0762 331 774"
"287","10247","3560615376863","1988-08-03","Intrarea Pușcașu Nr. 934 Bl. 93  Sc. 14 Ap. 372, Pogoanele, 966384","Brăila","0256 972 700"
"288","10248","5440625291780","1947-11-26","Soseaua Ilona Pop, Huedin, 168710","Cluj","0263 836 166"
"289","10249","6101009513498","1999-11-26","Bulevardul Aanei Nr. 730 Bl. 76  Sc. 52 Ap. 827, Gura Humorului, 141268","Galați","0731 967 655"
"290","10250","3551102335177","1951-02-03","Strada Ardelean, Paunesti, 260562","Vaslui","0737 839 509"
"291","10251","4131028339821","1985-12-05","Soseaua Dinu Nr. 456, Zalau, 351174","Covasna","0741 911 950"
"292","10252","5461016242682","1965-01-10","Aleea Nemeș Nr. 94 Bl. 27  Sc. 24 Ap. 407, Murfatlar, 511757","Bistrița-Năsăud","0765 034 723"
"293","10253","8800602301420","1914-09-24","Aleea Ionescu Nr. 84, Borsa, 512005","Sibiu","0244 119 487"
"294","10254","2560201299081","1942-12-06","Drumul Albu, Rovinari, 419811","Giurgiu","0720 515 378"
"295","10255","1460915277167","1997-03-12","Drumul Ionescu Nr. 150 Bl. 96  Sc. 31 Ap. 546, Dej, 609349","Caraș Severin","0758 723 344"
"296","10256","3751024053604","1963-03-03","Bulevardul Stănescu Nr. 956, Ineu, 159245","Caraș Severin","0240 966 415"
"297","10257","6400314404747","1956-05-08","Strada Stan Nr. 760 Bl. 49  Sc. 85 Ap. 963, Caracal, 677577","Suceava","0252 037 916"
"298","10258","7290325458671","2018-02-25","Aleea Albu, Deva, 947489","Sibiu","0260 117 491"
"299","10259","8180309094080","1915-08-18","Bulevardul Ababei Nr. 96, Pipera (Voluntari), 222481","Buzău","0733 057 591"
"300","10260","6790303410081","1994-03-20","Aleea Nistor Nr. 54, Deta, 338233","Vaslui","0252 988 143"
"301","10261","7470819436356","1986-07-16","Aleea Gicu Manole Nr. 51, Poienile de sub Munte, 786868","Caraș Severin","0236 423 803"
"302","10262","3801020193151","1947-12-23","Strada Venera Voinea Nr. 61, Vlahita, 681508","Brăila","0737 070 600"
"303","10263","6220814248623","1984-08-16","Drumul Bianca Dobre Nr. 251 Bl. 12  Sc. 25 Ap. 657, Petrila, 363618","Dolj","0231 809 383"
"304","10264","7210531336382","1947-01-07","Soseaua Tinca Popa Nr. 56, Tunari, 790535","Vrancea","0758 701 010"
"305","10265","3990318528541","1967-02-14","Intrarea Gheorghiu Nr. 25 Bl. 27  Sc. 10 Ap. 127, Odobesti, 543916","Neamț","0740 337 102"
"306","10266","8800122185235","2016-09-29","Soseaua Diaconu Nr. 268 Bl. 33  Sc. 47 Ap. 571, Fagaras, 732207","Argeș","0259 597 224"
"307","10267","1690712304298","1975-12-11","Intrarea Dumitrescu Nr. 441 Bl. 84  Sc. 79 Ap. 494, Videle, 767115","Argeș","0739 810 182"
"308","10268","3850517273647","1963-03-21","Strada Stănescu Nr. 15, Topoloveni, 823584","Galați","0761 648 280"
"309","10269","4750204363346","2016-05-24","Drumul Nistor Nr. 87 Bl. 47  Sc. 71 Ap. 385, Sighisoara, 386563","Bacău","0742 131 300"
"310","10270","4380822111204","1931-12-09","Aleea Anica Pop Nr. 11 Bl. 38  Sc. 85 Ap. 771, Tulcea, 766252","Mureș","0786 012 545"
"311","10271","7970820316325","2010-03-17","Intrarea Suciu Nr. 73, Pogoanele, 279607","Mehedinți","0232 500 732"
"312","10272","5441202192101","1918-03-22","Strada Dochioiu Nr. 559, Ineu, 481736","Iași","0233 177 137"
"313","10273","6660601364331","1992-01-05","Aleea Alberta Ene Nr. 860 Bl. 27  Sc. 20 Ap. 243, Cajvana, 672041","Buzău","0748 601 962"
"314","10274","3441009220388","1952-05-25","Soseaua Alexe Diaconescu, Tecuci, 915113","Vâlcea","0239 383 678"
"315","10275","5891202526751","1978-03-24","Intrarea Stoica, Pucioasa, 984424","Teleorman","0244 705 582"
"316","10276","7881204197327","1966-12-08","Bulevardul Octav Preda, Rosiori de Vede, 307515","Arad","0242 696 013"
"317","10277","3390925527022","1954-04-16","Aleea Manole, Fundeni, 738218","Vrancea","0736 057 794"
"318","10278","7630309208259","2015-12-29","Strada Suciu Nr. 93 Bl. 33  Sc. 12 Ap. 414, Gura Humorului, 905394","Dolj","0763 546 203"
"319","10279","7461007167455","1988-12-05","Aleea Albu Nr. 419 Bl. 33  Sc. 64 Ap. 790, Simleu Silvaniei, 209480","Neamț","0739 533 080"
"320","10280","1391211228431","1928-03-09","Soseaua Oprea Nr. 41, Gilau, 146308","Suceava","0743 740 284"
"321","10281","7410711169881","2016-07-19","Intrarea Aanei, Arad, 460380","Olt","0730 102 757"
"322","10282","7210617387945","1924-11-20","Aleea Rafila Cristea Nr. 210, Avrig, 931826","Galați","0755 525 162"
"323","10283","8641128048170","1946-04-10","Bulevardul Diaconu Nr. 12 Bl. 84  Sc. 76 Ap. 720, Calafat, 855274","Hunedoara","0760 125 431"
"324","10284","2030915234068","1991-06-24","Drumul Florea Nr. 499, Baile Borsa, 466748","Gorj","0243 371 399"
"325","10285","8260226019507","1935-03-07","Aleea Ene Nr. 779 Bl. 86  Sc. 17 Ap. 853, Giarmata, 405128","Arad","0766 190 444"
"326","10286","2530828066736","1999-07-21","Bulevardul Stoica Nr. 255 Bl. 34  Sc. 54 Ap. 214, Piatra-Neamt, 102936","Covasna","0751 674 764"
"327","10287","1310331120121","2003-06-12","Soseaua Ionescu, Turda, 802372","Ialomița","0262 123 607"
"328","10288","1760520302571","1921-01-23","Drumul Dorian Cristea Nr. 67 Bl. 82  Sc. 25 Ap. 203, Ploiesti, 763203","Brașov","0731 445 729"
"329","10289","3421109427432","1934-06-04","Soseaua Carolina Mocanu Nr. 276, Moldova Veche, 386826","Caraș Severin","0726 618 909"
"330","10290","2191106290595","2013-08-15","Soseaua Georgian Pușcașu Nr. 69, Alesd, 913696","Harghita","0764 850 652"
"331","10291","4710928404896","2015-10-04","Strada Florian Manole Nr. 50, Bragadiru, 469730","Timiș","0763 257 709"
"332","10292","7190223165736","1934-12-19","Strada Tomescu Nr. 21 Bl. 35  Sc. 68 Ap. 791, Dabuleni, 888796","Călărași","0771 926 046"
"333","10293","5340103187228","1996-08-07","Intrarea Carina Popa Nr. 90, Harsova, 382321","Neamț","0771 190 964"
"334","10294","5051106243523","1991-05-19","Bulevardul Dora Cristea Nr. 15 Bl. 15  Sc. 35 Ap. 922, Pecica, 731806","Buzău","0755 358 257"
"335","10295","5410513316242","1990-08-23","Bulevardul Ene Nr. 19, Rosiori de Vede, 809867","Brașov","0264 918 445"
"336","10296","1850810116052","1957-03-05","Bulevardul Tomescu Nr. 21, Drobeta-Turnu Severin, 796174","Harghita","0727 746 576"
"337","10297","2261023134798","1960-06-21","Strada Florea Nr. 37 Bl. 71  Sc. 87 Ap. 750, Intorsura Buzaului, 816499","Bihor","0762 825 439"
"338","10298","3980804383997","1923-04-07","Bulevardul Eftimie, Vicovu de Jos, 356128","Teleorman","0267 116 999"
"339","10299","7131013012351","2018-08-27","Intrarea Popescu, Giroc, 385606","Botoșani","0736 542 393"
"340","10300","7400924285034","2022-03-31","Drumul Roza Barbu, Sannicolau Mare, 468528","Giurgiu","0734 226 983"
"341","10301","4290303349969","2017-11-23","Strada Cristea, Cobadin, 766943","Vrancea","0762 749 100"
"342","10302","8440503022438","1990-08-05","Bulevardul Tomescu, Baia Sprie, 591555","Ialomița","0247 631 760"
"343","10303","8310629237222","1916-04-10","Strada Natașa Dobre Nr. 31 Bl. 71  Sc. 79 Ap. 657, Braila, 979741","Teleorman","0739 436 942"
"344","10304","4981001330448","1995-03-24","Bulevardul Marin, Fagaras, 763966","Botoșani","0728 548 529"
"345","10305","4690502466380","1975-09-29","Drumul Olimpia Popescu, Dorohoi, 835994","Botoșani","0749 763 577"
"346","10306","5360118051824","1968-06-09","Drumul Dinu Nr. 656, Gugesti, 630939","Constanța","0248 915 403"
"347","10307","3300321235923","1910-12-08","Bulevardul Dima Nr. 801 Bl. 22  Sc. 98 Ap. 713, Calan, 478639","Brașov","0756 680 815"
"348","10308","2970303420916","1989-01-18","Intrarea Dobre, Gherla, 208406","Argeș","0786 694 845"
"349","10309","8740515020880","1936-01-05","Bulevardul Răducu Tudor, Dragu-Brad, 460922","Mureș","0723 973 823"
"350","10310","2180926449085","1922-01-18","Intrarea Tomescu Nr. 326, Campulung Moldovenesc, 781902","Suceava","0240 055 714"
"351","10311","1680325154771","1943-10-17","Strada Tabacu Nr. 375, Tudora, 736688","Giurgiu","0238 793 260"
"352","10312","7801003067421","1914-02-06","Bulevardul Gheorghiu, Rosu, 284211","Dolj","0240 967 552"
"353","10313","6500916347476","2013-09-26","Strada Suciu Nr. 86, Valea Mare (Negresti), 488340","Covasna","0247 673 903"
"354","10314","7430121293764","2022-02-22","Drumul Oprea Nr. 50, Vicovu de Jos, 637915","Vaslui","0771 356 353"
"355","10315","8390917029540","1986-07-22","Bulevardul Iridenta Florea, Targoviste, 805698","Mehedinți","0234 679 563"
"356","10316","7010710076856","1986-03-10","Intrarea Oprea Nr. 401 Bl. 54  Sc. 33 Ap. 267, Onesti, 850798","Maramureș","0726 629 224"
"357","10317","7461118269877","1953-04-04","Bulevardul Stancu Nr. 68, Draganesti-Olt, 204568","Gorj","0237 549 805"
"358","10318","1190327266701","1945-03-08","Drumul Toma Nr. 28 Bl. 23  Sc. 90 Ap. 936, Arad, 741766","Iași","0725 157 599"
"359","10319","7830602391197","1942-12-26","Strada Eftimie Nr. 503 Bl. 47  Sc. 34 Ap. 449, Slobozia, 887968","Maramureș","0239 941 519"
"360","10320","1850128142771","1985-09-12","Aleea Celia Tabacu, Popesti-Leordeni, 231423","Neamț","0256 868 293"
"361","10321","1010620048779","1921-01-26","Aleea Domnica Florea Nr. 534 Bl. 63  Sc. 90 Ap. 590, Curcani, 199044","Sibiu","0741 069 494"
"362","10322","4180413274363","1929-04-29","Intrarea Suciu, Marginea, 540028","Ilfov","0730 588 746"
"363","10323","3041106243054","1979-10-26","Strada Inocențiu Stănescu, Balotesti, 292513","Neamț","0748 238 135"
"364","10324","7860127451564","1932-05-10","Drumul Barbu Nr. 67 Bl. 42  Sc. 34 Ap. 415, Cumpana, 764180","Neamț","0724 407 252"
"365","10325","2471031407411","1950-05-10","Drumul Corina Popescu Nr. 70, Savinesti, 239021","Harghita","0239 481 978"
"366","10326","4761022056604","1966-07-05","Aleea Toma Nr. 305, Gheorgheni, 627228","Vaslui","0241 111 245"
"367","10327","1271213148256","1938-10-13","Soseaua Dumitrescu Nr. 683 Bl. 58  Sc. 82 Ap. 646, Zarnesti, 126821","Călărași","0244 879 928"
"368","10328","7850909383544","2019-05-24","Soseaua Dinu Nr. 295 Bl. 78  Sc. 36 Ap. 170, Savinesti, 152031","Mureș","0752 841 876"
"369","10329","8740624011865","1966-06-16","Drumul Mocanu, Rasinari, 974188","Cluj","0722 729 090"
"370","10330","4790616311248","1912-02-17","Soseaua Romina Mocanu, Tarnaveni, 238778","Satu Mare","0232 410 676"
"371","10331","1450609323228","1932-08-22","Bulevardul Marin Nr. 22, Videle, 364520","Giurgiu","0241 068 479"
"372","10332","4561207177081","1983-06-20","Intrarea Stancu Nr. 923, Comanesti, 441493","Teleorman","0740 422 039"
"373","10333","5701222140328","1932-10-31","Bulevardul Iancu Dinu Nr. 50, Lugoj, 754614","Maramureș","0738 412 633"
"374","10334","4230703013239","1912-08-19","Bulevardul Popa Nr. 523 Bl. 87  Sc. 44 Ap. 248, Miercurea-Ciuc, 999963","Satu Mare","0759 235 936"
"375","10335","6450611067071","2019-03-27","Drumul Dima Nr. 329 Bl. 17  Sc. 28 Ap. 179, Toflea, 872114","Brașov","0241 740 089"
"376","10336","1890818291595","1915-08-26","Bulevardul Gheorghiu, Mizil, 757898","Prahova","0254 391 388"
"377","10337","4440321074009","1944-11-05","Bulevardul Suciu Nr. 72 Bl. 42  Sc. 52 Ap. 761, Zimnicea, 297303","Neamț","0237 563 454"
"378","10338","7090330385187","1976-11-01","Intrarea Pușcașu Nr. 78 Bl. 81  Sc. 50 Ap. 767, Targu Mures, 146021","Teleorman","021 492 7323"
"379","10339","5130109030780","2020-07-11","Drumul Laurențiu Nemeș, Negresti, 954200","Ialomița","0232 586 975"
