"personal_id","personal_number","birthdate","address","phone_number","user_id"
"234","7110703221023","1925-02-09","Bulevardul Popa, Cornetu, 158209","0784 526 217","10198"
"235","1470124182701","1947-04-24","Aleea Stănescu Nr. 681 Bl. 27  Sc. 54 Ap. 256, Beclean, 586524","0730 745 006","10199"
"236","6920419047378","1965-02-23","Strada Toma Nr. 649 Bl. 73  Sc. 52 Ap. 174, Odobesti, 190947","0241 828 012","10200"
"237","3540827111839","1990-05-04","Strada Marin, Navodari, 955907","0769 231 604","10201"
"238","2430201087531","2017-02-09","Bulevardul Manole, Timisoara, 895137","0238 559 459","10202"
"239","4570528292380","2006-08-11","Aleea Silvian Stancu Nr. 29 Bl. 34  Sc. 98 Ap. 192, Otopeni, 379479","0786 704 782","10203"
"240","5340829245961","2018-09-30","Intrarea Suciu Nr. 577 Bl. 86  Sc. 97 Ap. 342, Pantelimon, 360156","0244 793 734","10204"
"241","5820919108121","1964-03-27","Strada Flavia Tabacu, Anina, 410546","0263 834 968","10205"
"242","4611222177648","1992-04-03","Aleea Aureliana Suciu Nr. 72 Bl. 55  Sc. 69 Ap. 432, Drobeta-Turnu Severin, 338227","0753 410 925","10206"
"243","3480426526103","1949-08-14","Strada Oprea Nr. 52 Bl. 15  Sc. 81 Ap. 610, Cluj-Napoca, 852656","0237 285 931","10207"
"244","6091018344451","1909-09-19","Bulevardul Oprea Nr. 163, Turda, 410020","0243 646 550","10209"
"245","8150103110681","1979-08-22","Aleea Preda Nr. 839 Bl. 95  Sc. 50 Ap. 574, Draganesti-Olt, 647236","0764 042 527","10210"
"246","8620808315502","1920-06-27","Drumul Stancu, Vaslui, 461322","0242 687 930","10211"
"247","1651121424958","2016-01-05","Soseaua Eftimie Nr. 31, Caracal, 659013","0747 699 220","10212"
"248","6620507442469","1936-03-05","Drumul Popa, Deva, 792537","0763 389 625","10213"
"249","8870924127720","1933-01-25","Bulevardul Toma, Sacueni, 883212","0233 162 977","10214"
"250","6710621207124","1923-07-09","Strada Nemeș, Simleu Silvaniei, 660196","0739 963 350","10215"
"251","1490827277611","1910-02-23","Intrarea Manole, Popesti-Leordeni, 966634","0244 460 594","10216"
"252","8600202263151","1958-06-19","Aleea Mocanu Nr. 640 Bl. 71  Sc. 97 Ap. 310, Vatra Dornei, 643293","0243 176 120","10217"
"253","7530716426571","1942-01-20","Bulevardul Dana Popa Nr. 75 Bl. 55  Sc. 47 Ap. 676, Dragasani, 596894","0725 494 249","10218"
"254","2051102057805","1977-03-01","Aleea Popescu Nr. 77 Bl. 78  Sc. 64 Ap. 570, Oituz, 344370","0257 583 221","10219"
"255","3970929191801","1973-03-25","Soseaua Ionescu Nr. 15, Negresti-Oas, 685150","0771 590 097","10220"
"256","2460609302151","2012-09-18","Strada Ardelean Nr. 56, Techirghiol, 825831","0234 016 597","10221"
"257","8740629356932","1949-11-15","Bulevardul Stancu, Miercurea-Ciuc, 150913","0744 933 119","10222"
"258","3310524160108","1999-05-16","Soseaua Nistor, Roseti, 124121","0761 859 363","10223"
"259","2461009057855","1986-05-28","Intrarea Florea, Roseti, 661444","0763 202 479","10224"
"260","6620320067848","1916-10-03","Bulevardul Preda, Valenii de Munte, 396893","0749 068 885","10225"
"261","3960608201437","1930-02-07","Drumul Dochioiu Nr. 54, Viseu de Sus, 787370","0266 928 275","10226"
"262","7660928058744","1936-06-16","Bulevardul Mazilescu, Arbore, 187344","0724 642 780","10227"
"263","3061013066127","1924-10-21","Drumul Gheorghiu, Curtici, 633360","0254 278 342","10228"
"264","5461009096495","2019-11-11","Intrarea Dobre Nr. 41, Viseu de Sus, 860703","0788 575 478","10229"
"265","5520830465039","2006-12-19","Drumul Pușcașu, Sebis, 196881","0236 647 265","10230"
"266","2320201071213","1939-04-21","Drumul Dumitrescu Nr. 878 Bl. 88  Sc. 21 Ap. 565, Rasinari, 681250","0232 596 759","10231"
"267","7760806236530","2022-06-16","Drumul Eftimie, Savinesti, 129784","0239 627 929","10232"
"268","8330211168461","1975-09-06","Aleea Popescu, Magurele, 867664","0259 697 963","10233"
"269","7211216469029","1923-01-08","Strada Dima Nr. 398 Bl. 93  Sc. 70 Ap. 939, Targu Secuiesc, 450563","0245 718 028","10234"
"270","1100623290081","1920-09-18","Aleea Ionescu Nr. 49, Strejnicu, 221553","0262 832 683","10235"
"271","6851130419831","1923-05-06","Bulevardul Laura Stoica Nr. 442 Bl. 81  Sc. 25 Ap. 805, Tomesti, 615892","0729 376 179","10236"
"272","6110510098579","1969-12-08","Soseaua Sânziana Tudor, Rodna, 173452","0745 452 411","10237"
"273","6371118288618","1921-10-25","Drumul Marin, Reghin, 843000","0267 439 900","10238"
"274","3120129221011","1922-09-23","Drumul Preda Nr. 214 Bl. 40  Sc. 12 Ap. 766, Deta, 290909","0265 387 359","10239"
"275","6700526210497","1959-12-20","Drumul Petrică Dima Nr. 352 Bl. 68  Sc. 43 Ap. 354, Urziceni, 964314","0252 259 470","10240"
"276","6860712166234","1917-07-15","Bulevardul Jasmina Albu Nr. 17 Bl. 24  Sc. 69 Ap. 570, Saveni, 761068","0736 946 725","10241"
"277","2970402168281","1988-05-27","Drumul Eftimie Nr. 367 Bl. 15  Sc. 76 Ap. 233, Valea Mare (Negresti), 889034","0732 439 349","10242"
"278","3920408278414","1917-08-30","Intrarea Stănescu Nr. 76, Dragasani, 706678","0756 700 523","10243"
"279","8141104325269","1937-04-17","Intrarea Niță Nr. 731 Bl. 30  Sc. 23 Ap. 997, Nasaud, 320951","0263 972 129","10244"
"280","6240318522719","2004-10-23","Drumul Popa, Buzau, 890468","0264 701 120","10245"
"281","8690720446538","1994-08-09","Bulevardul Monica Stancu Nr. 355 Bl. 42  Sc. 23 Ap. 161, Anina, 409024","0731 479 472","10246"
"282","5570823466261","2020-12-01","Aleea Remus Diaconescu Nr. 307, Valu lui Traian, 309166","0755 811 933","10247"
"283","6220107525712","1984-08-02","Soseaua Suzana Eftimie Nr. 29 Bl. 19  Sc. 26 Ap. 603, Adjud, 967963","0724 394 511","10248"
"284","8551203215640","2006-08-30","Bulevardul Aanei, Berceni, 962403","0762 607 340","10291"
"285","8660131314935","1952-12-09","Intrarea Toma Nr. 816 Bl. 29  Sc. 19 Ap. 801, Peretu, 856709","0233 916 172","10249"
"286","5250128258683","1944-06-23","Intrarea Stan Nr. 837, Sadova, 336064","0727 740 926","10250"
"287","8131110390208","1958-11-21","Strada Stoica, Baia Mare, 141609","0720 824 557","10251"
"288","3331024203410","1960-11-09","Strada Tabacu Nr. 59, Rosiori de Vede, 283315","0738 931 250","10252"
"289","6610417029454","1917-06-08","Bulevardul Oprea Nr. 33 Bl. 63  Sc. 32 Ap. 927, Odobesti, 799385","0756 077 199","10253"
"290","2510203032902","1955-09-29","Aleea Clarisa Stancu, Satu Mare, 748611","0728 014 895","10254"
"291","8571118356349","1996-02-21","Aleea Toma Nr. 777 Bl. 16  Sc. 83 Ap. 571, Suceava, 798774","0756 412 707","10255"
"292","8780931154945","1959-09-10","Aleea Pop Nr. 25, Baicoi, 138045","0737 634 139","10256"
"293","2480527050659","2003-02-28","Soseaua Nistor Nr. 49, Chisineu-Cris, 431244","0734 294 895","10257"
"294","8260921226411","2014-06-28","Intrarea Leontina Preda Nr. 929, Siret, 726019","0248 441 879","10258"
"295","1661113239541","1950-03-12","Aleea Dinu, Branesti, 754258","0771 033 357","10259"
"296","3360519144679","2000-08-19","Aleea Stoica, Vulcan, 335173","0749 700 172","10260"
"297","6010914439224","1955-04-03","Aleea Diaconescu, Brad, 856424","0748 579 580","10261"
"298","4700629347427","1994-06-02","Strada Stancu Nr. 78 Bl. 18  Sc. 32 Ap. 601, Fieni, 578042","0757 301 359","10262"
"299","5370223526721","1937-04-23","Strada Georgescu Nr. 689, Tunari, 571068","0245 090 595","10263"
"300","6960602367654","2006-11-14","Strada Tomescu, Galati, 687640","0249 028 873","10264"
"301","1730326389366","2009-12-03","Bulevardul Stan Nr. 27 Bl. 75  Sc. 58 Ap. 792, Paunesti, 517577","0734 760 581","10265"
"302","7000413138408","1913-03-11","Drumul Camil Voinea Nr. 316 Bl. 63  Sc. 98 Ap. 951, Schela Cladovei, 991799","0268 512 286","10266"
"303","4050101416896","1916-02-11","Drumul Dobre Nr. 67 Bl. 77  Sc. 54 Ap. 955, Carei, 939133","0757 564 868","10267"
"304","1050530054394","1954-11-29","Intrarea Pop Nr. 47, Cugir, 679097","0244 841 957","10268"
"305","7340924124989","2010-09-02","Bulevardul Florea, Maieru, 767545","0786 175 432","10269"
"306","6860601258970","1979-08-29","Intrarea Popescu Nr. 143, Simleu Silvaniei, 196519","0238 896 395","10270"
"307","6590613088136","1985-12-09","Bulevardul Dumitrescu Nr. 74, Deva, 554719","0711 622 087","10271"
"308","7830425405742","1996-02-23","Intrarea Carmen Ionescu Nr. 73, Maieru, 699351","0258 655 516","10272"
"309","2290217088320","1921-02-27","Aleea Mirona Marin Nr. 552, Barbulesti, 527144","0767 087 481","10273"
"310","4710116327883","1921-06-12","Soseaua Stan, Cluj-Napoca, 629146","0786 622 360","10274"
"311","7790619528187","1926-11-04","Bulevardul Cezar Pop Nr. 898 Bl. 47  Sc. 13 Ap. 798, Fetesti-Gara, 229576","0258 780 414","10275"
"312","4851212344092","1952-11-10","Aleea Cezara Dumitrescu, Dorohoi, 111160","0769 512 852","10276"
"313","2940806172818","1987-02-14","Intrarea Eftimie Nr. 99, Sighetu Marmatiei, 147941","0258 842 801","10277"
"314","3710311118450","1931-12-02","Strada Marcheta Tomescu Nr. 60, Tudora, 115750","0262 280 468","10278"
"315","2910924373020","1979-05-29","Soseaua Tabacu Nr. 65 Bl. 80  Sc. 20 Ap. 876, Odobesti, 157061","0728 965 184","10279"
"316","4971006469737","1929-09-05","Strada Toma, Strejnicu, 919284","0269 991 795","10280"
"317","5770119410254","2011-08-08","Intrarea Florea Nr. 44 Bl. 72  Sc. 84 Ap. 133, Intorsura Buzaului, 972698","0758 064 192","10281"
"318","7740523217509","1982-12-27","Soseaua Diaconu Nr. 944, Brasov, 474390","0242 549 198","10282"
"319","7490212306195","1931-05-19","Strada Stoica Nr. 399, Galati, 547197","0721 631 866","10283"
"320","1570219047422","1935-01-10","Soseaua Dobre, Tudora, 606110","0744 572 685","10284"
"321","4690610323141","1956-09-11","Bulevardul Oprea, Valenii de Munte, 776146","0780 062 201","10285"
"322","8550727031285","2018-07-09","Drumul Paulina Dinu Nr. 22 Bl. 12  Sc. 63 Ap. 824, Onesti, 204010","0753 960 124","10286"
"323","5750524295033","1942-07-27","Intrarea Preda Nr. 200 Bl. 44  Sc. 88 Ap. 836, Dej, 759315","0785 827 519","10287"
"324","5060726098511","1966-06-16","Strada Jeana Voinea, Constanta, 913618","0737 945 135","10288"
"325","6250613094484","2023-02-17","Bulevardul Aanei, Jilava, 159510","0740 004 037","10289"
"326","8871015042305","1975-08-07","Soseaua Camelia Albu, Lunca Cetatuii, 450933","0744 401 531","10290"
"327","2960915192516","2012-02-12","Strada Pușcașu Nr. 20, Moldova Veche, 728772","0780 997 195","10292"
"328","8860104197071","1932-01-23","Aleea Eftimie, Sfantu Gheorghe, 271921","0743 807 529","10293"
"329","8771208133324","1966-11-29","Strada Pop, Dragu-Brad, 828474","0264 392 153","10294"
"330","8890323071061","2020-07-11","Drumul Mazilescu Nr. 29, Miercurea-Ciuc, 523285","0250 328 763","10295"
"331","3251102384148","1955-01-26","Strada Sandu Stoica, Feldru, 133833","0245 789 891","10296"
"332","5470403065761","1965-11-02","Aleea Cătălina Voinea Nr. 27 Bl. 43  Sc. 65 Ap. 965, Mioveni, 606731","0259 612 186","10297"
"333","8931115449591","1920-08-10","Drumul Eugenia Cristea, Fundulea, 530232","0758 264 444","10298"
"334","4190902318749","1948-12-07","Soseaua Popa Nr. 40 Bl. 60  Sc. 78 Ap. 461, Domnesti, 259805","0754 834 624","10299"
"335","3610323186559","1927-06-07","Aleea Ene Nr. 67 Bl. 26  Sc. 63 Ap. 860, Suceava, 448667","0748 392 203","10300"
"336","4240621419297","1939-02-06","Drumul Suciu Nr. 150, Raducaneni, 104133","0269 431 396","10301"
"337","3451104455159","1912-11-23","Strada Marcheta Tomescu Nr. 28, Apahida, 502541","0257 178 839","10302"
"338","5660210010840","1999-02-14","Soseaua Tabacu, Negresti-Oas, 658857","0788 320 770","10303"
"339","4200923289479","2013-06-09","Intrarea Daniela Nemeș Nr. 809 Bl. 82  Sc. 75 Ap. 758, Moldova Veche, 931278","0259 173 305","10304"
"340","8321117021719","2015-03-03","Strada Augustina Ababei Nr. 90, Cernavoda, 699816","0253 719 357","10305"
"341","4601109319977","1969-03-09","Strada Pop, Sfantu Gheorghe, 168771","0731 952 028","10306"
"342","4570322419364","1977-04-04","Intrarea Dumitrescu, Sibiu, 230540","0753 984 040","10307"
"343","1590422369010","1919-04-08","Aleea Eugen Voinea, Matca, 472088","0260 145 747","10308"
"344","2640804017822","2014-12-04","Bulevardul Mocanu Nr. 77, Deta, 242999","0259 742 774","10309"
"345","1810802460569","1916-09-13","Drumul Semenica Florea, Bosanci, 514464","0245 403 215","10310"
"346","8040712281881","1932-04-28","Bulevardul Ghiță Suciu, Alexandria, 376628","0748 265 364","10311"
"347","5471115045401","1924-01-13","Strada Horia Aanei Nr. 352, Miercurea-Ciuc, 900751","0745 818 970","10312"
"348","5350221306937","1944-01-18","Bulevardul Ene Nr. 53 Bl. 24  Sc. 85 Ap. 547, Vlahita, 534100","0753 617 465","10313"
"349","4800809059339","1946-11-30","Soseaua Popescu Nr. 95, Gura Humorului, 334169","0725 601 392","10314"
"350","8740607406432","1929-05-30","Drumul Suciu Nr. 562, Gaesti, 272118","0765 855 066","10315"
"351","3490801146669","1945-07-31","Strada Dochioiu, Schela Cladovei, 853688","0757 180 449","10316"
"352","5431231319135","1999-05-05","Soseaua Oana Dumitrescu Nr. 491, Rosiori de Vede, 160205","0737 675 002","10317"
"353","1740731289569","1998-10-07","Drumul Luana Gheorghiu Nr. 24, Dragalina, 887915","0761 326 294","10318"
"354","2740124225149","1956-01-07","Soseaua Stoica, Cisnadie, 663237","0731 178 164","10319"
"355","4331030317571","1954-01-15","Bulevardul Dima Nr. 28, Borcea, 458349","0755 033 717","10320"
"356","1020203253056","1911-04-19","Soseaua Ionel Ardelean, Rosu, 248886","0758 234 250","10321"
"357","6090427439761","1994-09-18","Strada Ada Ardelean Nr. 25 Bl. 16  Sc. 16 Ap. 699, Campina, 339872","0247 547 903","10322"
"358","3180722389948","2005-05-19","Aleea Niță Nr. 835, Onesti, 775094","0246 926 715","10323"
"359","2300917060418","1994-09-14","Bulevardul Niță Nr. 634 Bl. 33  Sc. 92 Ap. 167, Dragu-Brad, 168275","0240 105 639","10324"
"360","2590131178231","2001-01-06","Intrarea Delia Nistor, Curcani, 570029","0262 914 487","10325"
"361","6430831283539","2001-09-12","Drumul Aanei Nr. 29 Bl. 64  Sc. 90 Ap. 515, Voluntari, 466309","0745 952 414","10326"
"362","7720920355322","1959-03-15","Aleea Ica Popescu Nr. 54, Beclean, 392978","0786 126 500","10327"
"363","1520407042592","1910-11-13","Drumul Barbu Nr. 331 Bl. 62  Sc. 85 Ap. 398, Campina, 354124","0738 715 586","10328"
"364","8870604036922","2001-05-22","Strada Albu, Ludus, 783140","0258 212 732","10329"
"365","6110411319452","1982-01-20","Soseaua Nistor Nr. 91, Videle, 158026","0264 081 735","10330"
"366","7320106400357","2021-02-14","Aleea Ioniță, Balotesti, 932552","0256 930 881","10331"
"367","3120229101155","2005-04-08","Soseaua Stănescu Nr. 771, Dorohoi, 351157","0248 325 405","10332"
"368","4010426185325","1958-05-20","Soseaua Ababei Nr. 18, Homocea, 566991","0240 349 388","10333"
"369","7240820188681","1980-02-08","Intrarea Dorina Marin Nr. 170, Jibou, 397650","0251 866 318","10334"
"370","3790101244612","1916-12-24","Drumul Dinu, Negresti, 460870","0266 793 506","10335"
"371","6730504096970","1921-03-28","Soseaua Rozalia Albu, Borcea, 906806","0736 569 475","10336"
"372","3981101086216","1998-12-18","Strada Nemeș, Gilau, 478497","0725 031 274","10337"
"373","1960107297914","1978-04-11","Strada Severina Mazilescu Nr. 882, Drobeta-Turnu Severin, 924194","0737 703 159","10338"
"374","2560814336736","1921-01-19","Bulevardul Dorin Stancu Nr. 23, Gaesti, 947322","0265 738 417","10339"
"375","6130211185173","1981-01-15","Intrarea Ababei, Borcea, 394376","0735 021 457","10340"
"376","4691109137155","2001-06-05","Aleea Eftimie Nr. 870, Savinesti (Poiana Teiului), 234549","0754 094 905","10341"
"377","2870708323441","2002-03-14","Drumul Clara Stan Nr. 174 Bl. 68  Sc. 90 Ap. 477, Toflea, 641329","0251 951 513","10342"
"378","8570802357871","1971-06-03","Aleea Cristea Nr. 52 Bl. 34  Sc. 95 Ap. 194, Galati, 294991","0771 744 121","10343"
"379","2780122224814","1952-01-24","Bulevardul Popescu, Rasnov, 348175","0761 188 708","10344"
"380","5800624129827","1927-08-04","Drumul Aanei Nr. 724, Onesti, 699835","0721 519 608","10345"
"381","8810918293549","1952-12-08","Aleea Suciu, Medgidia, 276421","0233 033 322","10346"
"382","4641120268159","2019-04-13","Bulevardul Ludovica Albu Nr. 68, Sibiu, 222700","0785 233 218","10347"
"383","8570510096389","1926-02-26","Aleea Celia Popescu, Filiasi, 876850","0253 369 578","10348"
"384","3140423145482","1934-04-28","Soseaua Oana Dochioiu, Barbulesti, 972285","0237 529 433","10349"
"385","1331216421844","1915-03-26","Bulevardul Pușcașu Nr. 89 Bl. 59  Sc. 67 Ap. 899, Bocsa, 239949","0247 009 602","10350"
"386","1030630396136","1912-04-03","Strada Dinu Nr. 89 Bl. 68  Sc. 24 Ap. 766, Harsova, 317238","021 087 1362","10351"
"387","3760612360667","1983-11-28","Strada Popa, Poiana Mare, 178127","0262 780 916","10352"
"388","3820202158247","1966-11-08","Aleea Stan Nr. 946, Barlad, 641831","0734 911 536","10353"
"389","7650704362536","1970-01-04","Bulevardul Gheorghiu Nr. 61 Bl. 87  Sc. 10 Ap. 116, Breaza de Sus, 628296","0741 307 519","10354"
"390","6090429264099","1968-07-02","Strada Sava Tomescu, Rosu, 754773","0246 004 253","10355"
"391","7031226339320","2014-09-19","Bulevardul Ababei, Rosu, 584333","0728 450 498","10356"
"392","3980313327995","1990-08-14","Strada Dobre Nr. 43 Bl. 25  Sc. 14 Ap. 644, Sadova, 468880","0263 455 389","10357"
"393","7730221435774","1970-04-07","Intrarea Pavel Tudor Nr. 40, Targu Lapus, 333499","0761 522 769","10358"
"394","1071213402695","1943-12-26","Drumul Petrică Oprea Nr. 87, Toflea, 875943","0750 267 073","10359"
"395","1010402180724","2017-06-01","Intrarea Diaconescu Nr. 727, Techirghiol, 140520","0259 207 226","10360"
"396","2431231186953","1974-08-10","Strada Voinea Nr. 62 Bl. 38  Sc. 88 Ap. 702, Bailesti, 489062","0237 336 704","10361"
"397","5770230172004","2013-01-16","Bulevardul Diaconescu, Cisnadie, 158724","0788 289 122","10362"
"398","3000518213804","1953-12-29","Aleea Anton Georgescu, Cumpana, 521097","0741 737 006","10363"
"399","5991123054825","1978-06-20","Intrarea Stan Nr. 98 Bl. 19  Sc. 51 Ap. 285, Campia Turzii, 680241","0747 272 222","10364"
"400","8410907454838","1940-11-09","Aleea Mazilescu, Balan, 856854","0259 532 609","10365"
"401","3841209353702","1911-08-09","Aleea Florea, Alesd, 380015","0727 832 107","10366"
"402","1841110410052","1965-07-03","Aleea Antim Stănescu, Mogosoaia, 867894","0784 906 459","10367"
"403","5011114096111","2022-02-16","Intrarea Codruț Nistor, Oituz, 589424","0732 229 677","10368"
"404","6530512278036","1991-06-02","Strada Ardelean, Eforie Nord, 354215","0730 860 655","10369"
"405","2180723312574","1934-12-14","Soseaua Mazilescu Nr. 41, Victoria, 698938","0727 102 544","10370"
"406","4050804126551","1996-07-16","Intrarea Preda Nr. 917 Bl. 10  Sc. 25 Ap. 115, Oituz, 514443","0749 628 733","10371"
"407","8090306450641","1991-05-23","Soseaua Stan, Bragadiru, 976856","0771 967 881","10372"
"408","3830426522469","1992-06-17","Drumul Nemeș Nr. 76, Hunedoara, 741423","0745 266 843","10373"
"409","1750615169804","2004-07-12","Drumul Ionescu, Cumpana, 859642","021 183 6441","10374"
"410","5940305261287","2006-11-14","Drumul Pușcașu Nr. 73 Bl. 88  Sc. 76 Ap. 323, Rucar, 900040","0257 838 559","10375"
"411","2060123101600","1983-11-20","Aleea Cristea, Fagetel (Remetea), 299575","0246 861 559","10376"
"412","5520711422358","1926-03-09","Intrarea Stănescu, Rasnov Romacril, 153594","0740 029 594","10377"
"413","1310929529837","2000-03-08","Drumul Cristea, Jibou, 415224","0771 089 168","10378"
"414","4810729519821","2007-02-28","Aleea Stan Nr. 62 Bl. 51  Sc. 12 Ap. 127, Apahida, 504314","0263 105 157","10379"
"415","2621128071826","1950-04-06","Drumul Niță Nr. 11 Bl. 19  Sc. 30 Ap. 188, Pascani, 780458","0236 903 449","10380"
"416","6311020250022","1945-08-15","Strada Popescu Nr. 524 Bl. 77  Sc. 61 Ap. 698, Beclean, 267691","0760 392 507","10381"
"417","6590501519231","1957-05-13","Soseaua Pușcașu, Glina, 882947","0767 255 200","10382"
"418","8830615417536","1948-08-24","Aleea Florian Preda, Deta, 879661","0235 956 603","10383"
