first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Jenel,Eftimie,3621007348788,1968-09-26,"Intrarea Voinea, Matca, 263902",0266 857 673,2a:6d:12:e3:27:4f,174.246.255.224,RO38UVQU9968818549664344,BWP
Iulian,Dochioiu,6740208011576,2022-04-03,"Soseaua Nicolae Stancu, Buftea, 160618",0746 278 293,ea:a9:88:2b:82:b0,120.79.70.162,RO90ATHR6539775099966115,IQD
Dina,Preda,5541213380181,2009-04-21,"Bulevardul Dobre Nr. 338 Bl. 11  Sc. 89 Ap. 314, Chitila, 294941",0733 330 976,3d:24:d6:15:b6:b0,172.234.190.60,RO31BSMH8469526742613879,BDT
Aurel,Dochioiu,5130827114850,1981-09-28,"Drumul Suciu Nr. 535, Reghin, 907962",0728 910 978,2a:d6:5d:73:8a:ec,223.13.117.242,RO97XYCT0588855528604925,ZMW
Crenguța,Popescu,6140617081795,1967-08-24,"Drumul Raluca Florea Nr. 154 Bl. 47  Sc. 21 Ap. 731, Sighisoara, 830266",0237 486 768,99:b0:f2:c1:d7:7f,25.70.95.127,RO07YRXN8557462233859105,SAR
Liana,Dumitrescu,8360430224785,1946-12-28,"Bulevardul Florea Nemeș Nr. 580 Bl. 51  Sc. 17 Ap. 986, Topoloveni, 937898",0754 848 101,b2:5f:7c:90:2a:08,170.108.140.254,RO33ZNQZ2768616286705939,RSD
Vasilica,Toma,4440101012222,1972-07-27,"Strada Pop Nr. 19, Ramnicu Valcea, 358955",0256 796 462,7f:ca:2c:2a:bb:98,24.137.175.202,RO06BPMH1309624064818742,JPY
Cezara,Niță,5210802171264,2003-11-26,"Strada Ababei Nr. 76, Corabia, 615218",0733 328 038,d5:b8:97:51:1d:b9,24.232.183.150,RO74BUAZ9454607230239887,SGD
Rica,Albu,3330927425671,2006-08-29,"Bulevardul Dinu Nr. 98, Motru, 529781",0232 490 538,dd:72:c5:24:72:06,48.19.161.182,RO69JOBQ0820788321037735,LRD
Carol,Stănescu,2460128011995,1979-05-08,"Bulevardul Diaconu, Arbore, 390424",0255 866 704,44:ba:32:aa:58:f0,31.90.119.39,RO97ILJQ4501452579879357,SPL
Fabian,Toma,8830329458815,1955-06-28,"Aleea Evanghelina Nistor, Savinesti (Poiana Teiului), 820096",0745 373 853,b5:45:6d:c7:5a:5e,154.69.130.96,RO16BMIN4984363398857680,JMD
Natalia,Pop,8010522112687,2015-10-01,"Intrarea Popa Nr. 27, Cernavoda, 497838",0784 692 497,be:2b:12:97:a5:cb,26.222.53.78,RO54URSV9277602419018387,BRL
Basarab,Georgescu,2030819073321,1920-07-26,"Drumul Dobre, Borsa, 755353",0739 334 235,bf:b8:a1:6a:26:c7,135.18.31.0,RO42QAZV5917503875248409,ZWD
Petruța,Tudor,1150320382824,1923-09-06,"Strada Pleșu Ardelean Nr. 537, Covasna, 572801",0243 242 045,7a:d9:b3:87:f2:05,198.121.247.46,RO73TRUG0708907423665714,HTG
Agnos,Suciu,5120803195084,1935-04-15,"Bulevardul Niță Nr. 38 Bl. 11  Sc. 73 Ap. 638, Timisoara, 548203",0743 067 486,7e:ae:43:a7:a4:3f,2.231.188.143,RO92PMJI2444189230452278,MRO
Măriuca,Tudor,8020419238562,1978-09-28,"Drumul Cristofor Stancu Nr. 609, Pancota, 333995",0731 020 317,ce:a7:e3:13:f8:cb,59.109.125.35,RO50STUX7828428844918764,LYD
Silvia,Popa,7610713279531,1951-02-22,"Strada Gheorghiu Nr. 83, Savinesti (Poiana Teiului), 297382",0727 430 953,14:f9:c3:c3:9c:6f,101.250.226.163,RO77IBFR8543154803285801,CRC
Carmina,Tabacu,8041011383565,2002-01-14,"Drumul Tomescu Nr. 56 Bl. 85  Sc. 59 Ap. 846, Branesti, 796720",0263 035 582,5b:ab:21:33:ef:90,202.235.116.181,RO62KLNA3759690750129061,TND
Felix,Ioniță,3790708218870,2018-02-08,"Strada Popa, Floresti, 301340",0722 197 939,20:03:3c:5b:08:9f,87.80.2.129,RO90UFFI1774918470811377,ALL
Tatiana,Mazilescu,6801202228653,2006-12-01,"Soseaua Pop Nr. 959 Bl. 38  Sc. 62 Ap. 243, Videle, 872762",0758 122 128,c5:26:40:cb:e3:5a,174.123.201.82,RO35CHBU3447148672095870,BIF
Manuela,Albu,3150916175424,1998-09-12,"Drumul Violeta Stan Nr. 234 Bl. 21  Sc. 32 Ap. 740, Sangeorz-Bai, 828802",0265 051 743,0a:f5:d8:b2:44:2f,193.218.199.148,RO39DHQE7191847219461623,MUR
Mugur,Dochioiu,3590720399222,1947-03-30,"Strada Dima, Seini, 267634",0266 383 970,5b:c6:d0:78:7d:98,207.101.10.97,RO77IEPD9396326071145276,XDR
Mirabela,Albu,2810114148714,1908-08-04,"Drumul Barbu Nr. 514, Corund, 899497",0751 955 948,a6:3e:71:be:c4:ec,109.230.146.175,RO74JVGF9361122397729923,KWD
Dimitrina,Marin,3170614207499,1987-06-24,"Soseaua Albu Nr. 28, Salonta, 630285",0232 627 699,8a:02:a8:dd:18:65,190.40.120.171,RO12SGPA5515779155497216,UYU
Emil,Nistor,8530911401838,1948-03-05,"Bulevardul Dochioiu Nr. 641 Bl. 23  Sc. 72 Ap. 812, Greci, 583249",0256 679 075,08:d1:c3:01:5b:1c,30.127.46.154,RO43YSOE7139898945781844,DKK
Petru,Oprea,4101005116626,2013-09-12,"Bulevardul Ionescu, Podu Iloaiei, 703386",0785 865 539,db:27:13:ad:3a:48,200.62.32.19,RO53YFZP3940494270131000,TJS
Vincențiu,Gheorghiu,1850601421724,2016-06-05,"Aleea Florea Nr. 72 Bl. 59  Sc. 65 Ap. 782, Caransebes, 444541",0723 154 312,fb:3f:4d:91:33:5b,172.166.160.209,RO82RHME0866105189098147,LKR
Frusina,Niță,4431219318888,1990-02-06,"Strada Iacob Oprea, Strehaia, 607015",0769 661 416,81:91:db:8a:31:2a,165.199.77.247,RO28LDEH8811405874891201,BAM
Heracleea,Toma,7990703313733,2013-07-06,"Aleea Toma, Talmaciu, 984855",0768 322 038,03:74:bf:04:8d:8c,34.18.131.158,RO14SKNW7215794211626348,PKR
Lia,Stancu,4820608401991,1915-12-13,"Strada Lucian Stoica Nr. 336 Bl. 23  Sc. 39 Ap. 571, Poienile de sub Munte, 497198",0733 583 478,c7:37:df:d0:67:92,21.66.22.35,RO49QPIX5503118330540552,BHD
Nidia,Florea,1121208233925,1997-06-09,"Intrarea Mazilescu, Intorsura Buzaului, 362463",0723 328 693,c2:df:05:72:89:1e,25.210.112.64,RO69YSMR6053005973299920,ZWD
Iridenta,Dochioiu,2220822065028,2008-10-24,"Soseaua Dacian Oprea, Mangalia, 298357",0749 615 407,bf:8a:7c:04:47:73,166.237.38.86,RO27RAOH2092002463909998,JMD
Casian,Niță,1860809389231,2008-04-09,"Intrarea Suciu Nr. 857, Brasov, 289923",0263 760 079,32:1b:78:a4:13:06,53.221.129.21,RO51ZCEE1768689014734841,SCR
Veronica,Dinu,5020427013265,1926-01-23,"Strada Popa, Horodnic de Sus, 636170",0729 369 975,ef:e0:5b:94:f0:0d,133.2.21.191,RO57VKBA3983542289908804,CZK
Grațiana,Stancu,6450626020441,1943-06-01,"Aleea Popescu Nr. 329 Bl. 84  Sc. 47 Ap. 528, Corabia, 150503",0249 694 300,19:5d:e1:d7:14:60,195.92.101.91,RO16OFAI6777979126755444,AUD
Marian,Ionescu,6291019164241,1926-02-01,"Strada Nemeș Nr. 293, Constanta, 726654",0730 455 814,ec:a8:12:2a:ed:80,154.70.4.91,RO89CDDH3143474894499109,TWD
Mihail,Suciu,8960323109694,1935-06-07,"Soseaua Voinea Nr. 888, Motatei, 135471",0788 835 046,df:45:3d:6e:e2:da,103.3.156.60,RO21NKMP0438953753566022,LSL
Mihaela,Niță,5020917283495,1983-04-27,"Soseaua Diaconu Nr. 52, Otelu Rosu, 904584",0769 365 377,98:00:b2:71:95:3b,118.193.89.150,RO35VJDI3271038840138545,LAK
Todor,Oprea,1370412467561,1966-05-05,"Bulevardul Niță Nr. 698, Sadova, 630926",0736 772 032,a0:55:9e:53:1b:be,146.227.17.252,RO26BLZE8717847912869815,SPL
Malvina,Dumitrescu,2610325394889,1982-09-10,"Strada Ducu Ardelean Nr. 641 Bl. 73  Sc. 27 Ap. 721, Siria, 352661",0242 751 176,f3:93:f9:01:96:62,28.237.106.100,RO93ITVZ1091208480646341,USD
Amalia,Popa,4240405356619,1948-05-31,"Intrarea Mazilescu Nr. 79, Boldesti-Scaeni, 616957",0784 249 467,de:7a:60:79:d7:56,197.219.204.50,RO26EBZV3881231578552970,UAH
Rozalia,Pop,2380902214334,1930-09-01,"Drumul Tomescu, Valu lui Traian, 215361",0251 504 802,b5:37:dd:da:a8:38,168.0.153.185,RO65KTHL5087288370314626,CHF
Beatrice,Popa,3130905512031,1953-06-05,"Strada Nistor Nr. 62, Blaj, 304306",0735 980 218,78:3c:33:01:ce:98,140.198.99.65,RO24LNYD9528369279932530,UAH
Ada,Aanei,5100409415915,1959-07-02,"Intrarea Stan Nr. 55 Bl. 96  Sc. 55 Ap. 639, Arad, 905738",0238 387 203,48:01:36:3c:99:c5,122.170.234.171,RO11CEHP2597689752595968,LAK
Codrin,Aanei,5110124106769,1932-02-05,"Bulevardul Stoica, Cornetu, 255488",0248 624 070,b0:a4:d7:9a:c9:b4,205.28.119.246,RO23XOWV9555106673502458,NPR
Janina,Florea,8650301395209,1964-09-05,"Intrarea Diaconescu Nr. 30 Bl. 32  Sc. 53 Ap. 344, Valu lui Traian, 567593",0260 422 494,1b:98:1f:78:f8:38,26.172.210.78,RO71MKOG0375239144393668,ILS
Zamfir,Manole,6800321308646,2016-03-26,"Strada Nicu Albu Nr. 404 Bl. 89  Sc. 20 Ap. 262, Campulung Moldovenesc, 405533",0238 287 031,e1:2c:56:9e:59:7d,167.241.243.190,RO57VPTC3680299267265105,DKK
Evanghelina,Aanei,6900121249609,1994-03-21,"Bulevardul Albu Nr. 81, Bistrita, 209069",0232 950 419,e7:b7:bd:1c:e2:e8,100.5.243.32,RO08JQVP5449786977623336,ZAR
Larisa,Pop,3911009191211,2021-08-12,"Soseaua Stănescu, Marginea, 606580",0250 786 917,67:a6:5a:99:e0:7c,29.134.199.106,RO70IXEN2334166493831602,RSD
Daniel,Tudor,1441214096773,1931-09-11,"Aleea Vicenția Pușcașu Nr. 49 Bl. 22  Sc. 43 Ap. 879, Siria, 297655",0753 222 757,78:e8:45:1c:6c:5a,77.33.17.222,RO17ATMO0637503639398391,TMT
Grigore,Mazilescu,7591007462004,1977-03-15,"Intrarea Georgescu Nr. 316 Bl. 31  Sc. 83 Ap. 414, Campia Turzii, 270475",0249 427 323,7d:55:56:7c:6a:1b,45.148.79.252,RO78BVRA5937329465190398,BAM
Grațiela,Oprea,5430525323372,1977-10-10,"Strada Ababei, Cornetu, 406046",0264 931 682,c4:2a:be:b4:b7:14,138.105.178.185,RO96NMAW8265448620321253,ZMW
Amedeu,Dumitrescu,6370827096337,1913-04-03,"Strada Lucrețiu Ioniță Nr. 22, Dej, 386213",0231 166 361,85:0e:1c:b8:f9:11,23.127.200.32,RO74XVNI5875328374601607,YER
Anuța,Barbu,4680215050047,1997-04-29,"Drumul Suciu, Copsa Mica, 843864",0724 148 253,17:6e:cf:e5:f8:2a,135.239.67.123,RO45RKCB0877968717242635,SZL
Nicușor,Tomescu,2510708434439,1980-11-17,"Strada Eftimie Nr. 60 Bl. 50  Sc. 86 Ap. 922, Vicovu de Jos, 813836",0239 802 591,aa:02:49:40:94:bf,217.117.197.238,RO50IJTJ6138213354794299,CDF
Rafael,Tomescu,4600929106261,1908-12-17,"Intrarea Vasilica Diaconescu Nr. 133 Bl. 72  Sc. 13 Ap. 533, Carei, 437370",0765 281 737,a8:7e:f7:cc:ce:e7,204.185.150.134,RO23VNBT4232264975215647,KWD
Leopoldina,Barbu,6580528215777,1955-12-11,"Soseaua Popa, Targoviste, 535667",0234 361 910,b4:54:52:38:cc:73,9.193.206.111,RO13TQUB0358349053681823,BMD
Zoe,Georgescu,2470803266227,2014-05-24,"Aleea Ababei Nr. 23 Bl. 89  Sc. 19 Ap. 483, Feldru, 286668",0752 096 347,b0:92:1d:9c:80:90,74.114.99.254,RO83ZJTB3876965856250058,HKD
Mitruț,Nistor,1501117292351,1948-11-23,"Soseaua Diaconescu, Cernavoda, 200919",0262 190 321,b2:db:f9:2d:1d:5f,73.28.9.32,RO86MSOL6187324258459104,SLL
Petre,Ardelean,5960629085502,1912-07-26,"Aleea Ciprian Preda Nr. 90, Pitesti, 215790",0784 080 349,ad:6a:38:0c:6f:96,22.122.153.218,RO63RUFE7270791392474621,MAD
Narcisa,Mocanu,8960107057302,1925-05-05,"Drumul Amedeu Ionescu Nr. 57 Bl. 34  Sc. 83 Ap. 267, Sebes, 844836",0241 629 694,64:a8:0d:a1:4a:0a,146.224.14.96,RO73DGEA5341796393844391,MGA
Măriuca,Dobre,7210502243871,1995-06-25,"Strada Pușcașu Nr. 14, Campia Turzii, 976661",0743 472 487,01:eb:60:40:cf:27,192.209.56.78,RO43UJDJ4731779549719752,BGN
Antonie,Dobre,3330413343743,1930-09-20,"Aleea Oprea Nr. 175 Bl. 69  Sc. 66 Ap. 927, Sovata, 635128",0238 532 765,47:90:0a:4e:a3:ce,48.133.64.186,RO03GCGU4389792268286692,MYR
Ieremia,Gheorghiu,8260305132896,1937-04-09,"Strada Anemona Marin Nr. 533 Bl. 41  Sc. 92 Ap. 435, Constanta, 497857",0250 944 723,aa:fe:c0:58:03:26,216.109.176.119,RO23JQWS2754577006089845,TJS
Lorin,Aanei,7520114518874,1972-03-26,"Soseaua Tabacu Nr. 11 Bl. 50  Sc. 41 Ap. 560, Segarcea, 605019",0754 265 119,34:fc:03:4c:4c:5f,112.148.250.47,RO67INBV0177913988847991,LKR
Isabela,Diaconescu,4470513234422,1936-06-03,"Drumul Stănescu Nr. 91 Bl. 10  Sc. 85 Ap. 158, Savinesti (Poiana Teiului), 471234",0241 243 725,e1:c3:d0:b8:e1:00,102.226.41.71,RO76ZQCZ9548665390598040,JOD
Anica,Dobre,1371012154447,1945-03-24,"Strada Lili Georgescu Nr. 68 Bl. 61  Sc. 66 Ap. 724, Craiova, 329043",0724 151 035,87:95:0e:6b:3b:c5,88.69.252.193,RO03YWCH9368714170052768,BAM
Iris,Pop,7110703221023,1925-02-09,"Bulevardul Popa, Cornetu, 158209",0784 526 217,a2:f4:aa:5f:2f:fb,124.99.55.50,RO54XNVW9759204272193066,UAH
Axenia,Dinu,1470124182701,1947-04-24,"Aleea Stănescu Nr. 681 Bl. 27  Sc. 54 Ap. 256, Beclean, 586524",0730 745 006,ac:97:9c:e6:30:05,74.107.112.170,RO15EUJU2872585341039166,AOA
Geta,Oprea,6920419047378,1965-02-23,"Strada Toma Nr. 649 Bl. 73  Sc. 52 Ap. 174, Odobesti, 190947",0241 828 012,d4:d2:24:e5:ca:50,5.188.236.36,RO89NQFL8781130593498446,UAH
Marius,Nemeș,3540827111839,1990-05-04,"Strada Marin, Navodari, 955907",0769 231 604,c6:c1:ba:b6:8d:96,180.138.93.146,RO26MTXJ9430940447599873,DOP
Octav,Oprea,2430201087531,2017-02-09,"Bulevardul Manole, Timisoara, 895137",0238 559 459,61:eb:16:88:a6:14,87.233.189.131,RO72OKBZ7299820728864196,PKR
Oliviu,Popescu,4570528292380,2006-08-11,"Aleea Silvian Stancu Nr. 29 Bl. 34  Sc. 98 Ap. 192, Otopeni, 379479",0786 704 782,16:93:1d:fd:7d:9a,76.181.60.15,RO05ZFXC7736599356769391,CUC
Blanduzia,Dinu,5340829245961,2018-09-30,"Intrarea Suciu Nr. 577 Bl. 86  Sc. 97 Ap. 342, Pantelimon, 360156",0244 793 734,67:67:52:78:b8:00,107.191.94.240,RO92PAYW4012477381095812,DOP
Vasilică,Nemeș,5820919108121,1964-03-27,"Strada Flavia Tabacu, Anina, 410546",0263 834 968,35:22:76:27:67:0a,37.121.76.54,RO93QVVF1288285853789984,PAB
Ion,Nemeș,4611222177648,1992-04-03,"Aleea Aureliana Suciu Nr. 72 Bl. 55  Sc. 69 Ap. 432, Drobeta-Turnu Severin, 338227",0753 410 925,0b:40:62:e5:ce:e1,29.131.102.200,RO46OTRG8061288237642830,BTN
Gherghina,Dobre,3480426526103,1949-08-14,"Strada Oprea Nr. 52 Bl. 15  Sc. 81 Ap. 610, Cluj-Napoca, 852656",0237 285 931,7f:a0:47:9b:e7:b5,64.213.140.76,RO42XGZT6907596173606577,BHD
Liana,Voinea,2650823403830,2014-03-11,"Soseaua Tatiana Tudor Nr. 35, Cajvana, 881599",0747 099 172,23:82:9c:3d:87:01,56.139.187.166,RO82KQGP0003671828651638,SYP
Sava,Popa,6091018344451,1909-09-19,"Bulevardul Oprea Nr. 163, Turda, 410020",0243 646 550,65:a5:5a:f3:4d:5c,116.241.25.205,RO50IELJ9140084441701342,HRK
Jana,Stancu,8150103110681,1979-08-22,"Aleea Preda Nr. 839 Bl. 95  Sc. 50 Ap. 574, Draganesti-Olt, 647236",0764 042 527,62:a8:22:f1:30:77,198.176.181.0,RO72GHQS8732928405210651,MDL
Octavian,Cristea,8620808315502,1920-06-27,"Drumul Stancu, Vaslui, 461322",0242 687 930,0d:31:51:e6:92:27,208.169.93.99,RO70QOSK5042502972256082,STD
Angela,Oprea,1651121424958,2016-01-05,"Soseaua Eftimie Nr. 31, Caracal, 659013",0747 699 220,17:e2:63:1d:3f:e6,70.169.49.254,RO06HPYM2942516145053684,MMK
Tiberia,Dinu,6620507442469,1936-03-05,"Drumul Popa, Deva, 792537",0763 389 625,b7:e2:1f:a9:bf:3e,86.144.236.133,RO32KTCQ2558468103838654,NAD
Mihail,Dochioiu,8870924127720,1933-01-25,"Bulevardul Toma, Sacueni, 883212",0233 162 977,2b:eb:b2:d1:ee:d3,17.210.129.189,RO09WCKL8016990737097669,UZS
Andrei,Suciu,6710621207124,1923-07-09,"Strada Nemeș, Simleu Silvaniei, 660196",0739 963 350,3a:0c:25:b2:9f:41,14.27.255.140,RO87GPQQ5564755576016603,MXN
Aurelian,Manole,1490827277611,1910-02-23,"Intrarea Manole, Popesti-Leordeni, 966634",0244 460 594,04:c5:7e:36:9e:15,141.110.43.164,RO27EWMA0051879567324391,HTG
Tudor,Stan,8600202263151,1958-06-19,"Aleea Mocanu Nr. 640 Bl. 71  Sc. 97 Ap. 310, Vatra Dornei, 643293",0243 176 120,2e:c2:90:3e:2d:df,101.84.126.154,RO85POQI5974569541073204,OMR
Marilena,Pușcașu,7530716426571,1942-01-20,"Bulevardul Dana Popa Nr. 75 Bl. 55  Sc. 47 Ap. 676, Dragasani, 596894",0725 494 249,73:b3:9d:5b:cd:ba,137.135.92.244,RO69ADJI7843795958195215,TRY
Bianca,Nemeș,2051102057805,1977-03-01,"Aleea Popescu Nr. 77 Bl. 78  Sc. 64 Ap. 570, Oituz, 344370",0257 583 221,46:30:d7:97:0b:af,193.189.254.119,RO03UFYM2917899642663429,THB
Beatrice,Manole,3970929191801,1973-03-25,"Soseaua Ionescu Nr. 15, Negresti-Oas, 685150",0771 590 097,3f:03:ed:b2:66:9d,161.169.138.116,RO74BJXD1237926402605006,ARS
Fabia,Nistor,2460609302151,2012-09-18,"Strada Ardelean Nr. 56, Techirghiol, 825831",0234 016 597,3f:cd:46:88:0a:cf,125.39.158.152,RO60SPCK1303479282764140,SEK
Elena,Florea,8740629356932,1949-11-15,"Bulevardul Stancu, Miercurea-Ciuc, 150913",0744 933 119,8a:d8:b5:63:83:af,62.33.30.203,RO94AAMQ8259810950402823,CUP
Petrișor,Nistor,3310524160108,1999-05-16,"Soseaua Nistor, Roseti, 124121",0761 859 363,14:35:50:82:81:1f,85.153.182.194,RO36OLLX0563525056289631,BHD
Jan,Manole,2461009057855,1986-05-28,"Intrarea Florea, Roseti, 661444",0763 202 479,8d:be:ef:9f:a2:10,164.127.128.135,RO91BILB2572127263617179,GNF
Paulina,Aanei,6620320067848,1916-10-03,"Bulevardul Preda, Valenii de Munte, 396893",0749 068 885,44:2a:74:13:82:8d,137.242.249.173,RO91EBQS1727134408163199,XOF
Antoniu,Eftimie,3960608201437,1930-02-07,"Drumul Dochioiu Nr. 54, Viseu de Sus, 787370",0266 928 275,87:f2:40:6a:53:fc,171.133.57.165,RO77NRWS7176244906385406,ZWD
Andrian,Stan,7660928058744,1936-06-16,"Bulevardul Mazilescu, Arbore, 187344",0724 642 780,56:ab:68:a4:5e:88,122.61.202.134,RO75CSCM3003373653625372,DJF
Felicia,Stancu,3061013066127,1924-10-21,"Drumul Gheorghiu, Curtici, 633360",0254 278 342,06:d9:c1:4e:f5:72,104.176.203.197,RO32KJGM3229119093686718,BYR
Zoe,Cristea,5461009096495,2019-11-11,"Intrarea Dobre Nr. 41, Viseu de Sus, 860703",0788 575 478,c4:f8:87:28:52:b0,210.129.26.46,RO22DFSI3463604278260025,BBD
Nicușor,Stan,5520830465039,2006-12-19,"Drumul Pușcașu, Sebis, 196881",0236 647 265,1a:23:0a:28:5e:6e,94.247.51.35,RO88TMUP7364061913027885,NOK
Xenia,Dinu,2320201071213,1939-04-21,"Drumul Dumitrescu Nr. 878 Bl. 88  Sc. 21 Ap. 565, Rasinari, 681250",0232 596 759,e6:53:d2:5c:4c:e1,39.249.101.51,RO41OFOG6595399963726240,ZWD
Marga,Dinu,7760806236530,2022-06-16,"Drumul Eftimie, Savinesti, 129784",0239 627 929,8b:3e:1c:86:d8:9f,169.137.141.216,RO84EACD7030776345827599,THB
Gabriela,Tomescu,8330211168461,1975-09-06,"Aleea Popescu, Magurele, 867664",0259 697 963,9c:d6:10:17:e9:49,36.117.165.192,RO46RUNV6678767971943941,RWF
Alexe,Tabacu,7211216469029,1923-01-08,"Strada Dima Nr. 398 Bl. 93  Sc. 70 Ap. 939, Targu Secuiesc, 450563",0245 718 028,95:d3:34:a5:3e:8e,119.104.129.28,RO10UGCV5145112863231611,GGP
Mircea,Aanei,1100623290081,1920-09-18,"Aleea Ionescu Nr. 49, Strejnicu, 221553",0262 832 683,4a:92:72:60:6c:19,215.46.139.180,RO07LZSM5292967644563268,BMD
Dorli,Diaconu,6851130419831,1923-05-06,"Bulevardul Laura Stoica Nr. 442 Bl. 81  Sc. 25 Ap. 805, Tomesti, 615892",0729 376 179,70:0e:34:44:27:89,181.86.240.71,RO46QONL7572048524919088,TND
Tatiana,Oprea,6110510098579,1969-12-08,"Soseaua Sânziana Tudor, Rodna, 173452",0745 452 411,3e:e3:14:78:06:e9,205.131.126.192,RO57ULCT8205885261786460,UZS
Flavia,Nemeș,6371118288618,1921-10-25,"Drumul Marin, Reghin, 843000",0267 439 900,c1:6a:90:73:f0:61,95.210.163.101,RO26OUUJ0416156956928024,MOP
George,Tomescu,3120129221011,1922-09-23,"Drumul Preda Nr. 214 Bl. 40  Sc. 12 Ap. 766, Deta, 290909",0265 387 359,d5:53:37:8b:de:87,160.224.78.84,RO73KPGV8810049294833567,UAH
Eliana,Tabacu,6700526210497,1959-12-20,"Drumul Petrică Dima Nr. 352 Bl. 68  Sc. 43 Ap. 354, Urziceni, 964314",0252 259 470,09:a8:fd:96:c2:5f,209.20.37.87,RO32CGSO3530009041660034,SRD
Remus,Dochioiu,6860712166234,1917-07-15,"Bulevardul Jasmina Albu Nr. 17 Bl. 24  Sc. 69 Ap. 570, Saveni, 761068",0736 946 725,16:8b:98:c3:34:c4,184.67.85.36,RO75OMTD7111770168325729,AED
Anghel,Popescu,2970402168281,1988-05-27,"Drumul Eftimie Nr. 367 Bl. 15  Sc. 76 Ap. 233, Valea Mare (Negresti), 889034",0732 439 349,d0:50:03:2a:4a:ca,98.76.129.241,RO77ACRY2388877251011168,GBP
Ilarie,Ene,3920408278414,1917-08-30,"Intrarea Stănescu Nr. 76, Dragasani, 706678",0756 700 523,4d:39:44:d7:f6:0d,203.186.87.47,RO63IYER8901347389958036,SVC
Emilia,Oprea,8141104325269,1937-04-17,"Intrarea Niță Nr. 731 Bl. 30  Sc. 23 Ap. 997, Nasaud, 320951",0263 972 129,b5:a2:a4:e9:a8:a5,204.98.70.207,RO61NXQY1824438641183709,BHD
Rozalia,Toma,6240318522719,2004-10-23,"Drumul Popa, Buzau, 890468",0264 701 120,ef:9e:47:62:99:02,62.198.113.4,RO26QUDA7228157017794505,CDF
Eleonora,Niță,8690720446538,1994-08-09,"Bulevardul Monica Stancu Nr. 355 Bl. 42  Sc. 23 Ap. 161, Anina, 409024",0731 479 472,47:52:58:09:94:43,49.30.56.49,RO36DLZA5902840966576064,PLN
Șerban,Gheorghiu,5570823466261,2020-12-01,"Aleea Remus Diaconescu Nr. 307, Valu lui Traian, 309166",0755 811 933,29:6d:33:85:4d:00,73.11.190.21,RO63FMVY1308206307567116,ETB
Ludovica,Dobre,6220107525712,1984-08-02,"Soseaua Suzana Eftimie Nr. 29 Bl. 19  Sc. 26 Ap. 603, Adjud, 967963",0724 394 511,ae:18:61:cc:0b:42,52.8.139.216,RO48XJVX8811778827876767,GTQ
Aneta,Pușcașu,8660131314935,1952-12-09,"Intrarea Toma Nr. 816 Bl. 29  Sc. 19 Ap. 801, Peretu, 856709",0233 916 172,a2:9d:47:04:58:e7,130.166.252.48,RO80PRQH0868346781882827,MUR
Iustin,Nistor,5250128258683,1944-06-23,"Intrarea Stan Nr. 837, Sadova, 336064",0727 740 926,5e:a2:3e:0e:e2:eb,10.233.229.112,RO39UCEJ4584445771330020,MZN
Rada,Ioniță,8131110390208,1958-11-21,"Strada Stoica, Baia Mare, 141609",0720 824 557,9f:47:b7:d0:a1:e8,108.170.145.19,RO14VZGJ6167084495327655,FJD
Antoaneta,Nistor,3331024203410,1960-11-09,"Strada Tabacu Nr. 59, Rosiori de Vede, 283315",0738 931 250,26:0e:91:5c:70:ce,34.106.184.255,RO66PSGU6848310926946895,OMR
Draga,Tomescu,6610417029454,1917-06-08,"Bulevardul Oprea Nr. 33 Bl. 63  Sc. 32 Ap. 927, Odobesti, 799385",0756 077 199,ae:10:5e:2e:40:47,61.232.204.134,RO21NBSZ7019934559694573,ZAR
Niculina,Toma,2510203032902,1955-09-29,"Aleea Clarisa Stancu, Satu Mare, 748611",0728 014 895,18:4f:4f:a9:18:aa,36.96.173.70,RO44HYHS0072805534324192,LKR
Valentina,Ababei,8571118356349,1996-02-21,"Aleea Toma Nr. 777 Bl. 16  Sc. 83 Ap. 571, Suceava, 798774",0756 412 707,c3:cf:45:8f:e7:7b,149.9.208.172,RO85ASUT4295382365392834,MGA
Jenel,Georgescu,8780931154945,1959-09-10,"Aleea Pop Nr. 25, Baicoi, 138045",0737 634 139,50:3d:f9:81:83:30,194.63.5.243,RO71EWFY0266263257105394,IRR
Anuța,Aanei,2480527050659,2003-02-28,"Soseaua Nistor Nr. 49, Chisineu-Cris, 431244",0734 294 895,eb:95:34:a0:e5:64,160.114.207.114,RO48TBVZ4331754387111625,AMD
Horațiu,Albu,8260921226411,2014-06-28,"Intrarea Leontina Preda Nr. 929, Siret, 726019",0248 441 879,b1:5c:d8:ad:4b:f8,212.108.22.173,RO61ORUY0412571531709005,GGP
Ivona,Stoica,1661113239541,1950-03-12,"Aleea Dinu, Branesti, 754258",0771 033 357,89:e8:89:ba:24:f9,86.27.234.219,RO72PXUL3598139353955307,UAH
Dorinel,Nistor,3360519144679,2000-08-19,"Aleea Stoica, Vulcan, 335173",0749 700 172,d0:7b:ff:03:2f:56,40.86.35.218,RO47MOZZ1396661673871757,KGS
Octaviana,Ionescu,6010914439224,1955-04-03,"Aleea Diaconescu, Brad, 856424",0748 579 580,e5:ae:68:20:c1:f4,41.9.91.217,RO76IVOW1011092704635432,KWD
