iban,currency
RO94LPEB9532036251283754,EUR
RO14SJSN5594431800873191,WST
RO58UBXU7218309783299694,KRW
RO66DMGB0172203461282535,SGD
RO60ULXS6668173987363498,KES
RO82GKTE6841112419396304,BTN
RO96ALIT0187408615683549,BRL
RO22CCVP9841929469435263,MKD
RO29VOCT0426958543740908,ERN
RO64TFXN7944436897522613,FKP
RO59BTWK8096431145763230,LYD
RO28UFJC3990228409465983,DZD
RO03EKIU2878077935919955,BBD
RO29MSAS4284563609117412,XPF
RO31LNFI7919132254808501,XOF
RO43SNYQ8219773046999009,BAM
RO56XKOW2266191897244308,HRK
RO93ACBM1800747431713733,BYR
RO39CLQA7310285124104459,CUC
RO93HQGY9438507828742921,ILS
RO82NEQX2446579834189944,DOP
RO63IPZW9988126287088999,BTN
RO72JDZI3828039242322219,LYD
RO93UBZD0728883677180501,XCD
RO11YXTN1845385030595915,CAD
RO72IDJO8927044765797269,GBP
RO75UDZA7901083663767898,QAR
RO26GYKW5951290596175116,ALL
RO89YTPF0193086871998424,NIO
RO58BTLH0627407289700619,TJS
RO40BYAK0629436456154516,XPF
RO09ZSTW4964125813942261,BYR
RO25BGNN8091384146065044,BZD
RO26AOOG7466987486504044,UGX
RO09VDCP5575622037151055,KWD
RO98USFP2523283299893570,IMP
RO57CQSC3227291186941284,DOP
RO94LISV6546094649396536,HUF
RO42ROEE7619109395596516,BGN
RO93EOAX9197806316544882,ZWD
RO18YMJM6528689103062221,CAD
RO64LMMG2549217219180181,SYP
RO90OPPV3886023581245061,HKD
RO70TNWG1615578352796595,SOS
RO87IDVQ7771134785606052,CDF
RO21JDFH8696171063683906,CUC
RO20VPQY0930355549704317,ILS
RO62VVSE4557875793761631,CHF
RO30ERYX1152309676543555,GNF
RO43QPSF2727646391310014,MWK
RO17ZHXN6028191886226107,JPY
RO82VMSQ1070814266169435,SOS
RO64YEIG4243031153860026,KGS
RO90WRBQ5836518779410611,BWP
RO13MLDZ4986055832983539,DZD
RO44RZSI6734808915919078,MDL
RO35WVIQ0995372309353297,GEL
RO14DSCT0256126830274608,XDR
RO28QCYD1760528660194805,BSD
RO74ECRD2625377155413016,WST
RO28OJJF8046449456277352,XOF
RO22FGCD8674432942602046,ZAR
RO60ZTXO6877420808160260,BMD
RO20HPDC3899575851062178,PAB
RO23YNHA0874060939758393,SPL
RO96SMLL0109270310576892,CZK
RO68BMWU3978164187100117,SDG
RO58DGDC9178440451886511,QAR
RO10RSOF0892607839831886,BWP
RO42XRNQ6460097008463104,PYG
RO04LNJQ8428804140429235,BIF
RO66JYFF8823709119232710,SAR
RO79LWCR1154454221440944,TWD
RO13HCMH3926787952017101,ARS
RO19DBIG7495209855736636,JMD
RO22QLJW0870792426544327,BTN
RO84EXKM2314984929620122,INR
RO84TZHD4748410443485968,THB
RO35YSTG9809084347851015,NIS
RO30GMFA7441898750897661,UZS
RO87YXPR5251731528382946,CUP
RO05JOZV5203047383516222,BSD
RO76GHMI4430069807426771,DZD
RO66UIMO8883050878636892,ERN
RO23AFFS4100180603699331,CVE
RO57VLTJ3259538367339013,NPR
RO88AMOG9573486279981783,GMD
RO73CAPZ6236031005903319,XDR
RO39NNAY0896092515884339,SHP
RO73ZLAS9243534421398136,SLL
RO14SLRN9869715329020887,LRD
RO90SLGB1818101202017417,TZS
RO70GYHL0343019659274715,NOK
RO65MBWG2150957895706191,EGP
RO71YRVB1228278043196289,LRD
RO23TLBU1817709031778830,RWF
RO64PMCQ5170347097933009,GHS
RO24JJSQ7316682500470296,SPL
RO26WWGF8980178453324267,PKR
RO26CPRX6248699987155469,LBP
RO83PNEA3921059616530208,MWK
RO62MMTH6683130637912945,LYD
RO26PZJM2043407605817368,SLL
RO07TTSO8597893770776031,KRW
RO83BGSC5177144921754243,KPW
RO90MJOP0206717085564142,BOB
RO53SADJ4540720314494322,GMD
RO90YNXH1585208570732470,HNL
RO54PPFR4673576261907447,AUD
RO61QRAB6268789670588422,COP
RO49QWZZ2222422594348497,MAD
RO71TPXX3725819851785491,STD
RO48VLLC8921776185659905,AMD
RO21KZDQ1481733631065846,KMF
RO73CPRG2814088944165109,INR
RO50ZION2671458582020256,UAH
RO75UPGQ9889680204613080,CAD
RO45FQMW4670725323401877,CUC
RO12ZLEZ7227784254572950,BDT
RO82EOTJ6503396138513209,ZAR
RO64IFQO7064014666178500,SYP
RO06KYAR8942996633120557,XDR
RO12WHFJ9533951559552774,RWF
RO83THRG4920700429125053,EUR
RO56ZTQZ8965679076372090,CVE
RO11BZTY9788885433987177,NZD
RO05HHBB1313210460426611,TJS
RO08VOTQ4728421238939061,JPY
RO53OFLS6674445662429982,DJF
RO90NUZV5041536255448168,GIP
RO56QKFU5883659335801699,CDF
RO24XHBX1738230435392483,STD
RO26IGSQ0004128443242469,UGX
RO33NSJV9379663379606632,HRK
RO73NUTC6621899611037571,UAH
RO91UJWL3252670930734972,PKR
RO92XWFW3436270512089295,XDR
RO72BMLZ9456143017063172,MWK
RO16YHBT1988031060196936,BWP
RO07OXKG5453372080444682,BZD
RO51QOEQ4187052760248031,LSL
RO80KQNB2913532523890405,XCD
RO02YJID1784721519731642,IDR
RO08GAKA0518272007441695,KES
RO03NLHI8891257316119049,TRY
RO80RJIF4719022619439705,TVD
RO56PFPP3394913144896387,LSL
RO32WEQJ0581833853023873,MVR
RO76LVUP3160597536968454,KWD
RO56WNHD3671516121735848,GTQ
RO63EMLV1814942460799136,KYD
RO19CVOC8853766550968652,LYD
RO23TIBJ2845924407352745,KPW
RO50EXYB5130542857761055,IQD
RO11QGND1616497850310181,GYD
RO56MBLJ1439559669725179,ISK
RO91WZAI1536195179646665,GMD
RO33BRIM8064132629428917,TND
RO79WMKJ0446417596503509,GHS
RO93QVRW4393349411090991,TWD
RO76GUOX1378574144273368,MNT
RO09KJDY4992400732039362,SYP
RO32LJGB3347651402481026,KPW
RO31XTJJ2044165431524155,BDT
RO07RVOI7183182201143104,BSD
RO96UYHS7959846425451602,EGP
RO82JEWL7974423373449294,DZD
RO02YHIZ0562487678856976,LBP
RO61PYWT8186316941080336,KHR
RO59LNFV0102364667021016,AED
RO15XSJX2557433329583208,MUR
RO48IZWK2442945425765272,MGA
RO82RXDW5543636383078239,UYU
RO82CAMM7620776536915740,LYD
RO64YMEG8382792451168751,MNT
RO71FPQD7386951589660202,THB
RO18KLJC8540570529689595,GTQ
RO70PGBI4777882542848776,KYD
RO47VZRE0589013331965990,AED
RO41DBJK0087650988764320,IMP
RO72YNPP5550366217056053,BTN
RO93LUTP4272734365270723,SDG
RO41VFNN3147387692399893,PYG
RO29ZEYA8784254624270596,YER
RO59BUKT1032057837018485,AMD
RO54ULWK2287429432002575,HUF
RO58VPJS4038831874405056,SZL
RO41GOUN4879169120750792,KZT
RO41IQWC7332493978158641,NAD
RO02UIIV7815009161338960,RON
RO93ZFXL6946404815216658,STD
RO61JGIT8220430879755525,SHP
RO04BZSI1805266017688626,THB
RO80YNYK1764434219173288,JPY
RO74QYOQ4246155651740680,PLN
RO06KSCO4645662095703175,BHD
RO42BLPA0241866795950591,YER
RO94KPPE8784842690094323,ANG
RO94NFFA7426873809028217,COP
RO23EWFE0850080279993107,NIS
RO57KFGA5910862836105090,TVD
RO31VDDP7939324585071744,KHR
RO08PUXS2783262123369322,KMF
RO79PRUL5259664542273339,GEL
RO90GMQE4763412556684744,UAH
RO49CRQS2285985932754171,NZD
RO84LHBR6414153208985993,NGN
RO25NCSD5353488220977039,ERN
RO84DVRT8610667423963935,BGN
RO77GLEQ5612088682586519,QAR
RO05NGTJ2052645859448544,RSD
RO25BOSX9807142017337342,SGD
RO89MXIP0059970455225540,SVC
RO08XAIL9551235356267295,AOA
RO59EYJL5087675511799836,CUC
RO36RKXR2130532251945869,MRO
RO41ZHRX2120477761652775,GBP
RO24YWWJ6440916826840733,SAR
RO65ZBFP9082583329683681,AZN
RO14PGKP0655831169573597,DJF
RO78LIPG2597090270885006,BGN
RO60BWAV5849886641115407,SAR
RO38JZSJ6815075192926737,TTD
RO89OIIA0755407899023135,GHS
RO12CEYA4249300230052953,ERN
RO79YVTT5139813936489400,UYU
RO47PBGN6711987061753466,BIF
RO05MCHV4770640648315757,BBD
RO97YBDP5597367182967035,SAR
RO54RANA8876193479532869,ZAR
RO27GJLS6527531872110566,DJF
RO15WUIY8491598603775866,SGD
RO11SNBH3104449747108824,EUR
RO28QACQ6095287251929402,AZN
RO97OZJK2310411187350379,AED
RO95ZJYS4735618106144806,JMD
RO28QQPA8924914069389878,UZS
RO95WELE3376122890725114,TND
RO11JUJC4645658750986721,LYD
RO32MIPD1740181316326601,TTD
RO18PZPX9333680441028678,TWD
RO26KRXC6558683511292497,BND
RO77FUCF0472889421201111,CVE
RO54HDZL6809900096614886,MAD
RO37HCPU4998922655832120,MMK
RO84RNQW4355637898508909,EUR
RO82NUNE3502836103924420,PKR
RO60VQKP9028189251684819,MGA
RO70CBFQ2147961534729227,COP
RO38FDGE5305903456246809,AFN
RO35JBJY0944484714546489,KYD
RO58FXFI6277302832381209,BWP
RO27TYTI5450063087309718,BMD
RO39VSDK6869049449717203,MGA
RO58EEGT5447074635925107,MYR
RO62ESKW7433636166704042,PYG
RO39IEWF5564043042850842,RWF
RO49KJAI2759416668927183,IRR
RO68CXKG8452806914743115,ETB
RO05LTIZ9082790583846039,SBD
RO12MHCL7708389442244055,ALL
RO10UGFL6283153857313803,IDR
RO59OUJN4640995600167748,ZWD
RO92IGWO7824139588997538,KHR
RO73EQNN9038365191592509,NPR
RO21PUWY6865893711142022,AUD
RO51QRCL4435301837445739,ILS
RO45JVUF4641954027164596,ARS
RO58BYDS6547999272903953,UGX
RO87OZZL1022715567164151,PLN
RO09HJSP0042597729899664,SLL
RO89IWLZ4065883023945419,GBP
RO06HUXZ8883113207635924,YER
RO29QZJB8927607423800618,SYP
RO28HFAG1688020084433781,XDR
RO95URTU8044800743464693,ANG
RO19TIGG1414176697861235,STD
RO51FJTG0977129137472420,CLP
RO44XXFP8569043328553880,MWK
RO90WIQK8008793302747069,BBD
RO85HTUZ7113541148659264,XCD
RO28YDQJ6128351121964812,SPL
RO48XSEY9026676954152833,ERN
RO50ENWO5459734317363983,UGX
RO33HUTN9808462919377323,CZK
RO93FNSL2157137556191434,CUC
RO09NHNK3164516775338427,XOF
RO57ANQS4071968292984597,IRR
RO89RWCX4393392395785534,SEK
RO05UJUE9156608289812778,BND
RO80LHKT3101052750887681,KGS
RO75JKAS4662021067719710,AWG
RO71HJKU5983650403954705,EGP
RO05HHAQ9018996168577393,MXN
RO08QPHO1438166611133598,TRY
RO93CPYW9031727879125059,LSL
RO73PYWS0203004855043831,MVR
RO68JMKV8430795212464675,GNF
RO25LLZH6055090105324464,BSD
RO14OAQN7940174859355019,ZWD
RO86OWAE8004928173894551,ISK
RO98NEFX0963386654612118,MXN
RO38CBWC4408872615825885,TJS
RO78LJPJ8421267025253868,CDF
RO40PHRT9693929379584352,RSD
RO65ZDQI9802822878798738,SYP
RO17XXJI8149112255577591,VND
RO64DLEE4078473666729699,IRR
RO51NOHC6750820465194172,LRD
RO85JTHJ2259323927928466,ALL
RO81YXPX5955886790164903,TRY
RO41VUCE1088699225776401,GYD
RO66VVDF1192638052656313,BAM
RO61TFVP5985963367096852,CDF
RO16LMDD8760116796847379,SHP
RO33DBUH6779885132397827,VND
RO37UGAC5986617159400431,TOP
RO57CRDU5639205029077213,JEP
RO50NXZZ5338671046461978,JMD
RO30YIQD9348499061561169,CHF
RO31RSGW3294692750825039,SGD
RO12OHSN4437315308221730,ZWD
RO20DNHO7003855499747195,CUP
RO96BPFK7864082609173422,KHR
RO16DSKT1432478193727407,TND
RO75SEQC0762970375785542,SRD
RO54BFUL3595773038078184,XDR
RO86DDRN8909180494624030,SLL
RO68GFBJ0896098347478469,CNY
RO42BHII7898828996362265,COP
RO97RKBZ7876798270097252,BHD
RO92CFZI3724028261684782,KWD
RO84VUHD0369949355932656,NGN
RO62PCDP2115203433751261,TWD
RO89RMZX1273679527473226,HKD
RO19KAOQ2569380043177170,SYP
RO84CJOQ2363253541434832,VUV
RO58MPHF4495497042679523,NIS
RO02TGYV5394528515827895,CUC
RO71TOIU3895412567311308,DOP
RO15UKMW2091487262186149,LTL
RO59RXRQ7720126397106462,PLN
RO61IFTR0101451999504245,OMR
RO88VQCS2052089460801605,OMR
RO71JUSM3166250502375488,MVR
RO85XBXW3673213331408889,KES
RO80DOSX1523731051429440,BAM
RO06GFNP8244195398919803,MDL
RO55BBTN3425461090233382,KWD
RO89JKTO2478051737667552,FKP
RO21BXGP3927235325949673,VUV
RO40XOKH9094728426994555,ZAR
RO12VFOU0778880612364448,INR
RO40MEAM6699684782203637,NIS
RO62WOHW0611184459141005,TWD
RO03RVGD6796541338203612,JPY
RO44FOHS5848628110352398,XAF
RO23EHVH4659557675386941,MXN
RO26NFIR9851327448314548,KYD
RO90BNDU0894343622615717,HTG
RO62NJRW8203898778889694,ETB
RO58VKHH3642741365936420,ZAR
RO80ZGNI3896196604685222,HUF
RO80LHEI7490166896522240,CUC
RO95PXUK7135364938333001,OMR
RO15NOJQ2982819720414317,BND
RO23YHCP4435483744856650,IDR
RO95XGNS1997989705574752,LSL
RO55BRSB1386175941180803,NOK
RO82KJQH5449238337488138,SRD
RO33IDQK6463371880322924,CDF
RO16GAVC6111086876817809,HUF
RO91ADZS2233005400043587,NAD
RO53XLXO1781524181770459,COP
RO77BDCP8356667462487059,KGS
RO70QTSV5903177873421842,BND
RO57QZBY0110649489526321,UGX
RO41DIOF7585175473910522,MDL
RO71OLYE9257804838526778,HRK
RO63OLFZ8572983051304542,LAK
RO57UKTR9272621366024985,GIP
RO56YQDH2765747199225887,AMD
RO82CIQQ5392250062355615,FKP
RO59IJQU3865331194583409,MRO
RO03IJGR0328906871612964,WST
RO70EWZV9812884545851935,ARS
RO49XVFW2884164916349058,HNL
RO91TZCO0089459036013861,CUP
RO24ZHMT4631892482707499,GTQ
RO35YEIU5625952892815167,AOA
RO16QMVD1629847545010328,LTL
RO50BYPQ3169739059610471,MOP
RO45OQYA3477514022157187,DOP
RO23LPKC8626731584600240,CUC
RO97HGVS1901399935043646,ILS
RO13LWRQ5513639312875702,IDR
RO08IDPG8893036220925747,MNT
RO30AZHA6427509993679927,DJF
RO22XDXA3617196652028331,DZD
RO30FIEO9461963121788662,BTN
RO57XTPC0047330744178987,KMF
RO15FHFH9092547071450038,CLP
RO12DHVI7602700291682637,JPY
RO05JKYV1049321936629052,RWF
RO57GCLV8766388388438960,NGN
RO81GGCP1854632411087489,LRD
RO41QYDZ4125271253767545,HTG
RO24YBUX1902434145726018,TVD
RO93KZDO9636494962007447,CHF
RO71QLPP2811947871838835,MVR
RO06YSPI4734689569890678,MNT
RO21SQUQ5974529280034160,KRW
RO54YLNP6012190342205281,TRY
RO41GRXV3422777160420183,NPR
RO35OELI2717705117871016,IMP
RO67DXLL3302129234365982,BGN
RO13XUUN3435173706908234,MMK
RO86ZOGE8149673503606215,BYR
RO65ZOVH2721632086594924,RSD
RO37JHYZ7672517385875870,MGA
RO66CMTA7315964278177601,BRL
RO89LWPH6131744143857482,DOP
RO57AQAR9321044422412158,BSD
RO13BSFI0725204368695732,PKR
RO73BWQD2512051706679084,BTN
RO04DXKH7135606056661710,XAF
RO77KNIT2434123108209628,LTL
RO53SQIB9485480171695737,ALL
RO46JPCO2419651333323723,STD
RO97MEMS7110262414253017,MGA
RO89ZCYS9343763369975038,KHR
RO89FOPW5472615866842800,NGN
RO31CSMH4016509949261424,NOK
RO84OIKY8620394386363797,COP
RO25TUHV0550044977894510,VEF
RO33QYPU8644876547915799,LSL
RO63QYLJ8519943519637591,SEK
RO20PQHK5203503277735188,GMD
RO66RXPL4703069205307573,SGD
RO37DJTL6818496907762365,FJD
RO22AFIA8252732848701858,ERN
RO19NMIC2490560549883469,BYR
RO10JIDX3600478102104644,TVD
RO02EUMB3600867052032584,KZT
RO39LNTP0673671329789532,CLP
RO85TWII8530364672430858,KPW
RO17OHIB7273717967609121,TWD
RO21CJYU5876506199304139,BBD
RO82YNIG8735759392461717,MWK
RO52UHSU3219082722088338,NZD
RO35XFNS2517515506266135,IMP
RO62BPYU2592261622416761,NPR
RO12AFER2973921803797701,HTG
RO96WICL5798100713098893,CUP
RO59FIBW4336234025093100,JOD
RO26YWHZ4261079995743413,TJS
RO13HBML4749832434406011,SYP
RO40PICD5532500710278251,JPY
RO34IMIW2779497944269060,BHD
RO74RTDT8439881402066450,XOF
RO60SIMT2386916912540318,XPF
RO43JGRZ7641366713551373,MXN
RO39OIMW9438056971770982,COP
RO85QLCY2312864825314520,RSD
RO51CBOI3873278427889071,RSD
RO08ZWWX6529027536547038,KWD
RO90ZYSQ8142753845685214,KHR
RO80ZCPC9034493976019502,MUR
RO53GRLI9262270002926375,JPY
RO45BZWV2105047249773109,PGK
RO11YXAC2880924330268979,TJS
RO90QOUW1887053937079755,DKK
RO49JNBB1059397437415804,TRY
RO31CJYE3668326219298420,BAM
RO19USBH6532940190567456,SYP
RO37XLFX3972651808738091,GTQ
RO30GTHZ3443045868659030,SRD
RO09QMNW4660467000048257,ZAR
RO48VPPU1473945930376411,MVR
RO47KFXN2591442490786544,HKD
RO32QUYT4962269862568500,MNT
RO28ISMT7994012640454070,ZMW
RO16BUUZ3515456796977197,LBP
RO77LUWQ1498951150334865,THB
RO61DAPU5698255036418546,SHP
RO98WBRZ8019253249920179,NPR
RO10GQUJ7811433188776594,FJD
RO41XRFT0438348353916552,AOA
RO45KHWS3215526555510133,THB
RO79ILYA0823167974726934,MVR
RO41PSST3982009573857495,NIS
RO79TZLI0821077594606634,MNT
RO17OVQN4627088066239031,DJF
RO43XAKQ4346821202425883,BND
RO28BBPC9306889604382488,GIP
RO26PFHV2167541401249533,GGP
RO58BMAB1912230464082065,AUD
RO38ISFQ5359211891735478,EGP
RO23YOPH4247467511881898,DOP
RO57PNSE5277505264151433,EUR
RO37YWYY6084703899124874,MRO
RO79QZSG5081034472856194,TWD
RO91FEUZ5221400673631836,BBD
RO20GHAK9760276387436961,KPW
RO29EMJV1253654977439495,AED
RO19NXUM6597188260952838,VUV
RO75UTRC0045731072854119,SYP
RO70BYLX9819721375637534,TTD
RO90RXYE1918190377503711,SPL
RO06ATFD2267570785607733,VND
RO80WUAI3618622569912967,JOD
RO03NCGV2252199405345263,ILS
RO98SLJD8760401681252317,AFN
RO41OWCR0155026128756401,LRD
RO12EQWE7245423219861385,MAD
RO37UEWS3067146428619937,ZWD
RO57SBUK4364659220183295,MOP
RO42XIZW8185959981972235,BGN
RO84GSSC1211305940759491,BND
RO08WCGE3226446805205936,JOD
RO88OTIU2323202518307227,JEP
RO84JSAB2758886383518286,SYP
RO41DRUT2960980391924825,MRO
RO06WBTZ0305423018798952,CLP
RO05WXBC7951711377261449,LSL
RO54XMQL1906129695416928,AED
RO96SMAV4145601139431088,BYR
RO53MIFL6757098194162975,INR
RO21RSDI9780470018261743,CRC
RO52VFZR5622152081731251,CHF
RO21RZOJ5580478315616324,KPW
RO83UAEI3747589519118860,JEP
RO50RADK4983202994189947,MXN
RO64IVIT0265885168342824,TZS
RO18WUZM3381023794759950,IRR
RO51PWTF4537474147114831,SEK
RO94PQZG0988724485702172,HTG
RO72XSCR1959689634597108,AZN
RO23GXNQ6199218865586194,PGK
RO45ANEO9559351006853046,ETB
RO71WABY1784466270501672,JOD
RO23KKUI1537908864825974,ISK
RO53DPHS7443296730255371,COP
RO38GIVI6542232558987485,AED
RO18ZDJF4678123593297892,KZT
RO42XWXG2644889586964203,SHP
RO19INIJ9074311688505735,XPF
RO09NRSU7665995130079925,SOS
RO52UPVT0129847750774003,MVR
RO85EQSM1590662463197543,SOS
RO23ZBRR2734838661733139,GNF
RO02YCJO5521579014925387,ARS
RO73YMLL2557198717563585,RON
RO86RRYH4165526955668168,UAH
RO89ZROK1673547336367770,ZMW
RO79JLRR7836565868335961,LRD
RO37SRYH2122214860000297,RON
RO62XGMK7087198650367561,BOB
RO46KJSH0551444167711985,MVR
RO35TXDB7172226209702830,INR
RO95BAGF7624370235431017,MZN
RO16WKNN7047204659637217,PYG
RO96OVJJ9285866430843270,GNF
RO73HFUX0823893319452783,UYU
RO30TMOJ4887458721006273,BGN
RO32MOBM7803245035994359,GNF
RO42CVAW9739912157054069,MWK
RO62KNZF2130690879313756,MXN
RO64OZAE6592541333544359,TMT
RO70OWVG2885032556663840,NOK
RO77PCWL9186645859685106,ARS
RO30PHXT7125798812319780,CHF
RO80YQEH7698851376865226,CUC
RO37NTYP2956209686564639,SOS
RO28EXUB1998153042655848,BIF
RO13UMGQ2320879063376187,GYD
RO78CGRT4400977822976743,GGP
RO26PIRW7139627027866744,FKP
RO43USZS3837521582254478,EGP
RO32KYOF1679192130698254,KMF
RO90KHQY9429227650846974,SLL
RO53HDZI6916937686109007,BYR
RO42DKZA0227235938520265,PHP
RO78DYWH3000986993350043,CDF
RO37TNHR1047604107519827,LAK
RO47GHWW4426593631888068,USD
RO30IQSG9133389323725662,GIP
RO94OAAQ2455685979445299,OMR
RO10ULMI5182676149595977,BND
RO25CRYS8278517084966312,ILS
RO58VSHR0790368904329627,JMD
RO24EUWD9506101988553677,ISK
RO98NOSZ1146534442609603,HTG
RO80PFDT3518715688271034,AED
RO43QEEK3749359240696341,CAD
RO12UWBA6150245720425521,UYU
RO62QRIP4885868328358815,BND
RO48CHJJ4829149616321215,BBD
RO28JEHL1215552467212558,HKD
RO68RIKX8065471708764824,MOP
RO72WQYY1348866772685533,AOA
RO25VBNE9431824582631626,ISK
RO30WPXW3585537139366904,AFN
RO16JPOZ5835005564861378,TJS
RO46LLOL7244903718449318,GEL
RO39ZQYQ6172890495512830,IRR
RO20KUDN7191533957765112,HRK
RO66UCIL8152342026455668,SDG
RO47NDGM1772401649266454,NPR
RO36KMFU4731088064300902,BIF
RO38LZQI3222088831312591,SZL
RO43SUSV4018746590314436,AED
RO56XGNH9621739311488875,AED
RO81ZBNR2374160966529655,KZT
RO22JLQA0434223482839987,PAB
RO04ZAYW1717909411931173,TOP
RO82DTEZ5587605526209399,BSD
RO84NECJ1239900129068336,NZD
RO43FTRD1575687039940557,NAD
RO14JUES5985957160598867,XCD
RO14BNBI6074998652385203,KWD
RO86REUN0533052219901724,FKP
RO78ROHO0960549678419651,PKR
RO33LWTA5043304422108408,IQD
RO84GBQW3441606503104304,TMT
RO39XNIR5819590948334237,PGK
RO65JUXH1131414400432776,BTN
RO90LYCV2268038402787147,LSL
RO65TDIK4083218767722705,DJF
RO44KGTK6946433068455693,UAH
RO68CZLD0801154456904749,INR
RO80WQHF8589797958944930,MMK
RO03WFTA9613182477574911,MZN
RO83QDWC2610812540376896,SAR
RO57SRAC2048691130508543,BYR
RO29LOPG6138229079874895,GNF
RO73XOYE2347582462453192,ILS
RO12SKIT2656383840451055,TMT
RO89OQID8108621833270312,IQD
RO19GYRK1990206934379074,NIS
RO11RKAR1510945838742089,BBD
RO73ZZMX0849107047520825,SRD
RO79CXTI3835918772971801,KRW
RO44TGYK7904954954525925,ISK
RO47QFCW4784563396879694,XDR
RO47FLKG4873982115339179,LSL
RO25NVZA0211211023117487,HKD
RO03NHOA3243995383741955,XAF
RO57AQVG9925764796063535,IMP
RO85GTZS2805867251291132,TJS
RO91PKNO6762137033249497,NZD
RO27IWHM7807468614335054,ZWD
RO24THGH7962412437259018,HNL
RO48IICW2656564171437646,BAM
RO78TUIY2684811657700855,JMD
RO75BEDB2217026071268770,AWG
RO47BIOF3717632277230415,ARS
RO46FKMC6488420925746745,TND
RO75VQFM9249068648760548,TOP
RO73SPGY6619155515251444,SPL
RO44MQSZ2274141710318262,LBP
RO72DZNH1704313590187833,NZD
RO86UPGN5906435753598339,RSD
RO49PYCS5625138371730757,MXN
RO38FKMI8369542179825698,KES
RO05ROFD8856422206180857,SZL
RO69UHSS3567791247465420,NAD
RO92FCNG2464608037785110,RWF
RO30RGCB1695822053622113,GIP
RO65MUKQ6809373730599433,TJS
RO08ZMJG7536722986572004,BRL
RO12LEJW1580328089293473,SCR
RO89WPJF5330301055224836,CLP
RO52XDLW2394777842688926,SRD
RO20NCTW0592630309770375,OMR
RO82DULL8276792802403818,THB
RO55MLVM1860305838863360,CUC
RO58ZWPM4365706213767572,ETB
RO18SSME7141045567640437,MWK
RO89GIAW1401342043684520,BIF
RO82UBWI9674914797119099,TJS
RO74QOCF7132614663020136,DJF
RO89WIWZ7169465603761304,XOF
RO97CMPT2550528113324819,BYR
RO40OOYR6968103422947912,XPF
RO54GQCT6960202820763855,SVC
RO94HTAT0520307932373382,ILS
RO54SHWB2056986754443681,MKD
RO86XFAW1117980300220730,BYR
RO11VEEJ8803893223220914,MAD
RO47ZWJQ7865652846391658,MAD
RO61QACB6067149766903786,XOF
RO74CYGX6909864943801499,XOF
RO70LZKK9853261464240303,LKR
RO32WYQL4022700678592030,SCR
RO29SAWL5895936183699772,CZK
RO22DGXM0272712072287227,CZK
RO90EZNM5577029450343065,ERN
RO74JRSB4999695576119438,OMR
RO43AEGA7773641522688107,SCR
RO54IWAJ0752430022860021,LBP
RO55NEHF5599701911520551,MYR
RO17ERZJ0330097803539880,MMK
RO22OWKL2068147919647892,MXN
RO86EZOK9459725838332891,DZD
RO21DMHQ6347642062550550,CRC
RO94CECO0399871937916701,RON
RO59BVED9116908304068347,MVR
RO98EEOK2669234335834545,KMF
RO83RAQR0462544798393314,TMT
RO73ASCT3172627094040546,MRO
RO58ZUME0816774735116374,KRW
RO06MTQE6034570344970821,HUF
RO66DTTU9279796106271214,HNL
RO97XCXU4604402762999152,NAD
RO48FPQK3021647572959649,NZD
RO29JPGW1104887698590947,MMK
RO36UJPJ9228885947258159,SPL
RO68AFFY1595467626733286,BWP
RO22DWAX8066431343552189,SRD
RO74OEAO4564479973092485,BOB
RO60TTBE3148447754270147,UZS
RO82KOUX5533733349512989,TZS
RO83QGMP2661905924313054,KZT
RO29ATMN5809079718056472,FKP
RO91PFIJ6954812118097917,AMD
RO21ACRW6733961671610689,UZS
RO60AUZK2415230250380385,RWF
RO88ERTG5556994480555781,CDF
RO36HSXW6065346162158518,GHS
RO53GZYV7166502670001179,HNL
RO66IHSK4971229973641859,DOP
RO33EYUT3636330156766982,BRL
RO42KVND8542226826634750,CRC
RO63GUFK2455976915561488,GYD
RO19TKND7506006731616689,BHD
RO25BASA2727265320730897,TTD
RO02KWFL6108717478473177,SVC
RO63GDHN7503098795721163,CVE
RO07BWJM6994451193418270,LSL
RO67APMJ4292440099677392,AOA
RO63JIBL6512809881132753,KES
RO94TYTP8306511402133684,LRD
RO32QGSH4727522910332965,XOF
RO24RNNR5303747725478453,BIF
RO90HNFO8630374408324186,DJF
RO82JHFW5109457378986558,IMP
RO55TRNF1976701501448559,BSD
RO87INRI3348470526103347,STD
RO58QVSX6210552051213249,ETB
RO15VCOE8437068084866285,ILS
RO51MCTD5473912934094077,UZS
RO53IFPI9066080977098197,BMD
RO56EYEK7699973135722876,MZN
RO47WSFG5447323584576878,TMT
RO53ZOPF1143923620866890,NOK
RO61VQPE1164714200901327,MAD
RO43QQXX4790468460398278,BZD
RO95UKAT0362605015962703,NZD
RO95MXJH3734372349008829,HKD
RO23JKHA5688759379537383,HNL
RO21KELO2178512496066962,BOB
RO32DLHZ3188067796582419,NIS
RO29JVQI2387142423221047,BOB
RO87VSIW4121952001060078,AZN
RO66JOGK3658423528741008,UZS
RO32OHIR4930315039144776,ZWD
RO25BFVX3964657286162304,COP
RO19FECK5097585089921196,ZMW
RO30WDBN8693158862941491,ZMW
RO72HJDT6698004267829731,GMD
RO18SZLD3121183908156520,GBP
RO02PXOG7189801514883605,XCD
RO51XRTN3628934641295096,PLN
RO22FNRU5460949341464197,RON
