"latitude","longitude","address","county","user_id"
"46.428156","-157.810135","Drumul Dinu Nr. 67 Bl. 46  Sc. 44 Ap. 924, Campina, 733463","Hunedoara","5236"
"55.161175","-109.488438","Strada Albu Nr. 529 Bl. 45  Sc. 35 Ap. 627, Tomesti, 698459","Bacău","5237"
"-23.973029","46.428688","Aleea Florea Nr. 57, Sannicolau Mare, 677630","Suceava","5238"
"-37.6941885","-54.431641","Bulevardul Mazilescu Nr. 692 Bl. 79  Sc. 41 Ap. 341, Targoviste, 323458","Vrancea","5239"
"40.054175","-149.366195","Aleea Tudor Nr. 981 Bl. 33  Sc. 50 Ap. 250, Sandominic, 889776","București","5240"
"30.9661725","-73.371202","Intrarea Cristea, Giarmata, 853690","Brașov","5241"
"67.3754525","-83.816318","Bulevardul Popa Nr. 46, Brasov, 142903","Sibiu","5242"
"12.163432","-115.341159","Bulevardul Tudor, Viseu de Sus, 439278","Gorj","5243"
"-62.0281605","57.364389","Drumul Elisabeta Stoica Nr. 90, Simleu Silvaniei, 670359","Neamț","5244"
"-80.181881","-107.265181","Intrarea Stancu Nr. 553 Bl. 86  Sc. 60 Ap. 959, Carei, 738280","Ialomița","5245"
"-80.777765","-175.327906","Strada Lică Dima Nr. 676, Jilava, 936123","Tulcea","5246"
"-60.2027245","-1.277339","Intrarea Albu, Vicovu de Jos, 755492","Dâmbovița","5247"
"-21.0882595","20.759756","Intrarea Nistor Nr. 226 Bl. 33  Sc. 89 Ap. 648, Tunari, 313142","Gorj","5248"
"-43.316497","-5.863223","Drumul Mihail Diaconescu, Toplita, 264377","Caraș Severin","5249"
"84.919864","-77.582055","Bulevardul Iulia Albu, Murfatlar, 804884","Vrancea","5250"
"-36.987697","-8.659309","Intrarea Manole Nr. 519 Bl. 64  Sc. 87 Ap. 433, Sovata, 635639","Brașov","5251"
"13.2808465","59.913231","Soseaua Ioniță Nr. 582, Copsa Mica, 553444","Neamț","5252"
"-66.5257715","168.902575","Drumul Dima, Odobesti, 835062","Vrancea","5253"
"-0.3491725","47.012288","Drumul Dinu Nr. 614, Targu Jiu, 402756","Alba","5254"
"18.2261185","-161.062966","Strada Dinu Nr. 98 Bl. 40  Sc. 26 Ap. 753, Baia, 715496","Gorj","5255"
"-79.8092805","-149.52484","Aleea Stoica, Balan, 805407","București","5256"
"-52.2583735","78.811978","Intrarea Stoica Nr. 43, Paunesti, 962330","Neamț","5257"
"33.4972275","154.224607","Soseaua Costel Stănescu Nr. 459, Rovinari, 254218","Sălaj","5258"
"68.5707665","22.77452","Bulevardul Ioanina Gheorghiu Nr. 79, Pancota, 215017","Cluj","5259"
"42.508705","-60.713185","Bulevardul Bianca Tudor, Marasesti, 449031","Brașov","5260"
"5.7511605","1.601347","Strada Miruna Tabacu Nr. 787, Santana, 109066","Suceava","5261"
"37.2294385","-107.607423","Bulevardul Sofia Aanei Nr. 430 Bl. 66  Sc. 91 Ap. 947, Campia Turzii, 968494","Constanța","5262"
"-27.7580725","21.238685","Aleea Dumitrescu Nr. 955 Bl. 44  Sc. 19 Ap. 632, Slobozia, 469591","Mureș","5263"
"42.4261095","49.679133","Drumul Albu Nr. 17 Bl. 56  Sc. 94 Ap. 267, Tomesti, 949764","Cluj","5264"
"84.907952","85.655019","Soseaua Diaconu Nr. 47, Cisnadie, 116122","Ilfov","5265"
"-3.6541585","-172.879229","Soseaua Nistor Nr. 997, Simleu Silvaniei, 171103","Iași","5266"
"-48.2170765","-12.637251","Soseaua Mirabela Popa, Voluntari, 182029","Bacău","5267"
"34.614069","30.194983","Intrarea Ioniță, Tarnaveni, 953549","Suceava","5268"
"79.644702","85.543202","Strada Nistor Nr. 67 Bl. 11  Sc. 23 Ap. 401, Moisei, 268898","Mureș","5269"
"-79.4162625","-61.725417","Bulevardul Renata Ionescu, Tasnad, 341843","Gorj","5270"
"9.2038295","169.144829","Strada Lidia Ardelean Nr. 100 Bl. 92  Sc. 28 Ap. 383, Sacueni, 888469","Ilfov","5271"
"-35.505131","-95.883451","Aleea Stan Nr. 84 Bl. 97  Sc. 60 Ap. 325, Gugesti, 319474","Călărași","5272"
"-27.582868","-159.124396","Aleea Pop Nr. 89 Bl. 82  Sc. 80 Ap. 940, Urziceni, 375706","Bistrița-Năsăud","5273"
"-52.4508525","-23.856745","Aleea Ionescu Nr. 799, Gilau, 706079","București","5274"
"44.1476115","-122.120658","Drumul Stancu Nr. 21, Babadag, 284513","Iași","5275"
"43.020324","145.604974","Soseaua Arsenie Ababei, Sacele, 221667","Brăila","5276"
"-89.524682","27.590129","Aleea Ababei Nr. 97, Otelu Rosu, 309598","Bacău","5277"
"-23.978252","-61.3036","Bulevardul Stancu Nr. 91, Filiasi, 712184","Dolj","5278"
"22.190832","-127.651001","Intrarea Dima, Ianca, 199585","Iași","5279"
"82.497771","-95.375188","Strada Dumitrescu Nr. 451 Bl. 51  Sc. 12 Ap. 489, Gilau, 800521","Mehedinți","5280"
"-16.3482385","152.543079","Aleea Mazilescu Nr. 326 Bl. 37  Sc. 98 Ap. 458, Mogosoaia, 194215","Neamț","5281"
"55.0165325","86.675099","Intrarea Adelina Cristea, Comanesti, 111923","Hunedoara","5282"
"-13.519179","-174.230787","Drumul Popa, Strehaia, 878234","Ilfov","5283"
"-36.4697675","-127.109817","Intrarea Florea, Podu Iloaiei, 406254","Hunedoara","5284"
"76.1829575","-71.441555","Drumul Oprea, Voluntari, 752845","Cluj","5285"
"-13.302659","-70.507659","Strada Cristea Nr. 951, Sacueni, 844191","Vaslui","5287"
"-76.1014415","13.719723","Soseaua Mazilescu Nr. 336 Bl. 87  Sc. 59 Ap. 920, Motatei, 623856","Arad","5288"
"-37.339111","23.373392","Drumul Francesca Nemeș Nr. 234 Bl. 37  Sc. 31 Ap. 682, Slatina, 935434","Mehedinți","5289"
"87.251223","-69.195079","Soseaua Stancu Nr. 31, Blaj, 137498","Dâmbovița","5290"
"40.734501","-128.042048","Strada Nistor, Uricani, 221116","Vaslui","5291"
"49.402962","-105.592177","Strada Ene, Babadag, 363463","Iași","5292"
"-33.260642","-145.129473","Strada Pușcașu Nr. 242, Peretu, 420894","Călărași","5293"
"-52.69212","-86.124336","Aleea Georgescu Nr. 54 Bl. 89  Sc. 39 Ap. 340, Arad, 294843","Bihor","5294"
"-26.548065","46.815789","Intrarea Mazilescu Nr. 43, Turda, 134935","Ilfov","5295"
"38.438426","-155.497002","Drumul Stancu Nr. 426, Viseu de Sus, 990180","Dolj","5296"
"49.216127","-112.514528","Aleea Nistor Nr. 433 Bl. 77  Sc. 48 Ap. 922, Talmaciu, 674096","Vâlcea","5297"
"15.6135815","-155.819021","Aleea Preda Nr. 959, Moreni, 624897","Dâmbovița","5298"
"50.512035","119.154536","Intrarea Ene, Modelu, 163784","Dolj","5299"
"30.315399","126.66502","Intrarea Pușcașu Nr. 791 Bl. 19  Sc. 87 Ap. 260, Toflea, 194656","Maramureș","5300"
"-18.781016","-101.175612","Strada Lioara Ionescu Nr. 412 Bl. 28  Sc. 82 Ap. 971, Rasnov, 243242","Ilfov","5301"
"-53.0314215","15.898543","Intrarea Stancu Eftimie, Turda, 960336","Galați","5302"
"34.459211","-175.539822","Aleea Ardelean Nr. 38 Bl. 97  Sc. 94 Ap. 919, Mangalia, 464384","Vaslui","5303"
"34.6633445","-108.185232","Intrarea Florea Nr. 16 Bl. 84  Sc. 26 Ap. 993, Alesd, 455337","Sibiu","5304"
"-39.735749","85.727985","Drumul Codruț Popa Nr. 973 Bl. 35  Sc. 34 Ap. 745, Pascani, 301693","Covasna","5305"
"-80.5940515","116.447108","Aleea Dochioiu, Breaza de Sus, 578368","Harghita","5306"
"-57.8452285","-140.061054","Bulevardul Ababei Nr. 197, Alba Iulia, 489683","Olt","5307"
"-22.810191","-117.798167","Soseaua Erica Suciu Nr. 48 Bl. 92  Sc. 39 Ap. 327, Oravita, 365123","Vaslui","5308"
"-52.1416645","-81.293152","Strada Oprea, Curtici, 689952","Bistrița-Năsăud","5309"
"-72.7523255","88.28145","Drumul Daria Preda Nr. 550 Bl. 35  Sc. 32 Ap. 768, Diosig, 379555","Ilfov","5310"
"34.554822","-118.289907","Aleea Dinu Nr. 86 Bl. 47  Sc. 85 Ap. 523, Vaslui, 738513","Suceava","5311"
"-55.6784185","-63.200865","Drumul Codruț Ene Nr. 137 Bl. 17  Sc. 99 Ap. 508, Straja, 542519","Covasna","5312"
"51.279917","144.62013","Drumul Lucian Tudor Nr. 68, Barlad, 483628","Mehedinți","5313"
"-52.844335","87.129931","Strada Suciu Nr. 44, Cugir, 976045","București","5314"
"75.858804","6.303906","Strada Dima Nr. 35, Odorheiu Secuiesc, 953323","Argeș","5315"
"59.1177915","-18.702425","Aleea Popa, Marghita, 703806","Vaslui","5316"
"86.232445","56.388983","Bulevardul Ardelean, Cudalbi, 217500","Alba","5317"
"65.425196","-118.088338","Bulevardul Dima Nr. 43 Bl. 13  Sc. 34 Ap. 336, Fieni, 826488","Cluj","5318"
"88.839359","-57.077155","Intrarea Paula Mazilescu, Copsa Mica, 261944","Constanța","5319"
"-58.1650035","164.963491","Intrarea Gheorghiu Nr. 263 Bl. 91  Sc. 70 Ap. 379, Borsa, 429694","Satu Mare","5320"
"6.834669","-88.24921","Aleea Pop Nr. 88 Bl. 76  Sc. 68 Ap. 834, Campina, 153432","Brașov","5321"
"-68.5187355","104.847526","Drumul Dimitrina Nistor, Pecica, 126944","Prahova","5322"
"-61.5403445","-31.533754","Drumul Eftimie Nr. 67, Rasnov Romacril, 148700","Constanța","5323"
"-35.2649285","-155.638964","Drumul Nemeș Nr. 288, Rosu, 245471","Mehedinți","5324"
"-7.396242","43.925914","Drumul Maria Aanei Nr. 787, Zalau, 625144","Brașov","5325"
"44.1070795","47.64213","Intrarea Nistor, Deva, 668640","Prahova","5326"
"28.283279","54.163621","Aleea Severin Diaconescu, Codlea, 746831","Mehedinți","5327"
"61.7046085","-52.923345","Drumul Pușcașu Nr. 81, Mizil, 690431","Vrancea","5328"
"-31.5836165","23.779924","Intrarea Tomescu Nr. 94, Cobadin, 436194","Argeș","5329"
"15.9639595","19.061787","Intrarea Diaconu Nr. 11, Moinesti, 426260","Argeș","5330"
"82.270553","-162.428055","Intrarea Iolanda Dinu Nr. 367, Cernavoda, 590527","Alba","5331"
"-49.7656385","24.169945","Strada Niță Nr. 69 Bl. 63  Sc. 45 Ap. 335, Turda, 475262","Ilfov","5332"
"82.3177075","12.359142","Strada Marcela Ene Nr. 18 Bl. 71  Sc. 81 Ap. 588, Buzau, 263942","Vaslui","5333"
"-66.800213","171.186286","Intrarea Iustinian Popa Nr. 748 Bl. 24  Sc. 85 Ap. 887, Pechea, 428307","Cluj","5334"
"-63.0185545","-116.355625","Strada Nistor Nr. 59 Bl. 22  Sc. 80 Ap. 509, Uricani, 390657","Suceava","5335"
"-38.5162015","68.364888","Intrarea Ene Nr. 524, Falticeni, 316153","Brăila","5336"
"89.4293265","-139.902578","Aleea Mazilescu Nr. 41 Bl. 17  Sc. 94 Ap. 742, Feldru, 341309","Giurgiu","5337"
"86.6288465","-74.570087","Bulevardul Mocanu Nr. 47, Galati, 770569","Arad","5338"
"16.7517","17.395059","Strada Mocanu Nr. 31, Pancota, 521732","Călărași","5339"
"-51.484824","97.606746","Intrarea Voinea Nr. 97 Bl. 36  Sc. 64 Ap. 911, Cumpana, 620379","Vâlcea","5340"
"54.97116","164.863306","Strada Dochioiu Nr. 77, Moisei, 532768","Caraș Severin","5341"
"27.5901735","-24.114611","Intrarea Nistor Nr. 346, Darabani, 234552","Arad","5342"
"-22.8877555","12.105988","Aleea Daniel Tabacu Nr. 796 Bl. 55  Sc. 10 Ap. 689, Berceni, 378805","Hunedoara","5343"
"-76.7404545","159.983146","Intrarea Cristea Nr. 35, Filiasi, 882574","Prahova","5344"
"0.83706","-25.204798","Intrarea Mina Ionescu, Giroc, 651594","Sibiu","5345"
"-73.866731","-8.139105","Strada Ababei, Beclean, 270265","Bacău","5346"
"-8.006745","-12.323408","Intrarea Tomescu Nr. 192 Bl. 46  Sc. 78 Ap. 634, Topoloveni, 333276","Arad","5347"
"62.046139","162.768768","Drumul Sonia Barbu, Rodna, 590663","Neamț","5348"
"-35.6962405","-127.088152","Strada Dobre, Santana, 691428","Teleorman","5349"
"-73.648199","-140.756103","Soseaua Diaconescu Nr. 295, Brasov, 747358","Constanța","5350"
"-7.834049","62.662107","Aleea Emanuil Stănescu, Bacau, 992051","Ilfov","5351"
"77.4531995","-67.019426","Drumul Violeta Diaconu Nr. 88, Boldesti-Scaeni, 545585","Prahova","5352"
"1.319336","-142.174653","Bulevardul Tabacu, Popesti-Leordeni, 714195","Tulcea","5353"
"20.8507015","-9.416086","Soseaua Vicențiu Stan Nr. 894 Bl. 54  Sc. 76 Ap. 562, Bocsa, 306565","Arad","5354"
"56.9901925","-50.471336","Bulevardul Suciu Nr. 548 Bl. 79  Sc. 51 Ap. 428, Dej, 559802","Arad","5355"
"-82.6311385","41.550365","Strada Salomea Dinu Nr. 75 Bl. 52  Sc. 48 Ap. 425, Rasnov, 135104","Vaslui","5356"
"44.6764095","44.610964","Soseaua Tudor Nr. 133, Amara, 767613","Sălaj","5357"
"-87.957827","67.888177","Soseaua Nistor, Odobesti, 289628","Suceava","5358"
"-52.115093","15.895007","Intrarea Pușcașu Nr. 477, Pantelimon, 536149","Tulcea","5359"
"-37.969103","-129.837863","Aleea Eftimie Nr. 19 Bl. 92  Sc. 62 Ap. 739, Simleu Silvaniei, 577435","Covasna","5360"
"-9.7535585","-145.10411","Aleea Stancu Nr. 23, Marasesti, 377002","Sibiu","5361"
"-87.4955475","2.982426","Drumul Nemeș Nr. 451 Bl. 85  Sc. 64 Ap. 188, Oravita, 327242","Gorj","5362"
"-68.888417","38.061825","Intrarea Tudor Nr. 78, Borcea, 450596","Bistrița-Năsăud","5363"
"-79.651343","-174.092799","Strada Barbu Nr. 15 Bl. 79  Sc. 95 Ap. 259, Resita, 440045","Tulcea","5364"
"3.937404","69.892789","Bulevardul Constanța Dumitrescu Nr. 12 Bl. 59  Sc. 11 Ap. 144, Roseti, 962071","Ialomița","5365"
"40.2569705","97.783603","Drumul Simi Marin, Tomesti, 925878","Dolj","5366"
"-47.9179265","-27.951245","Aleea Dochioiu, Jilava, 144334","Cluj","5367"
"74.5885445","139.555367","Bulevardul Nistor Nr. 64 Bl. 36  Sc. 48 Ap. 694, Slobozia, 361089","Giurgiu","5368"
"37.12359","-76.324532","Drumul Popa Nr. 360 Bl. 24  Sc. 34 Ap. 382, Segarcea, 653420","Neamț","5369"
"61.2560395","49.945378","Strada Sergiu Preda Nr. 21 Bl. 76  Sc. 20 Ap. 493, Roman, 205473","Brașov","5370"
"77.9614435","105.861792","Bulevardul Grațian Mocanu, Sovata, 796944","Suceava","5371"
"-23.7507415","113.221653","Drumul Voinea Nr. 702 Bl. 19  Sc. 90 Ap. 152, Motru, 860307","Harghita","5372"
"85.58743","78.193012","Soseaua Pușcașu, Fundulea, 707619","Suceava","5373"
"-21.600407","66.552078","Intrarea Ababei Nr. 968, Alba Iulia, 246024","Prahova","5374"
"-51.573532","-129.168515","Intrarea Floare Popa Nr. 593 Bl. 95  Sc. 18 Ap. 852, Tudora, 383695","Vaslui","5375"
"-76.538816","-7.232646","Bulevardul Emanuil Mocanu Nr. 96, Campulung Moldovenesc, 465094","Harghita","5376"
"24.590614","-62.782525","Intrarea Ionescu, Reghin, 944396","Gorj","5377"
"86.8187695","28.669871","Bulevardul Dochioiu Nr. 65 Bl. 59  Sc. 89 Ap. 573, Fagetel (Remetea), 512942","Sibiu","5378"
"-80.53204","48.134191","Soseaua Dinu Nr. 89, Tecuci, 706784","Brașov","5379"
"-9.43015","5.732671","Bulevardul Mazilescu, Balan, 261345","Buzău","5380"
"-82.9854585","-115.548919","Intrarea Albu Nr. 75, Fundulea, 889918","Ilfov","5381"
"0.550479","65.932457","Aleea Niță, Horodnic de Sus, 761819","Harghita","5382"
"14.0203645","-95.034911","Strada Cristea Nr. 828 Bl. 54  Sc. 54 Ap. 704, Toflea, 549231","Teleorman","5383"
"23.855273","-122.100891","Strada Nistor Nr. 667 Bl. 22  Sc. 30 Ap. 546, Bragadiru, 549436","București","5384"
"85.853627","65.140904","Aleea Manole Nr. 43, 1 Decembrie, 216128","Buzău","5385"
"18.699941","31.57591","Soseaua Oprea Nr. 58, Oituz, 911851","Ilfov","5386"
"85.8061195","82.388877","Drumul Florentina Dumitrescu Nr. 831 Bl. 94  Sc. 78 Ap. 510, Galati, 725557","Olt","5387"
"73.6599915","-27.231606","Aleea Stancu Nr. 724, Cudalbi, 213121","Dâmbovița","5388"
"-2.8137875","-39.901857","Soseaua Marin Mocanu, Sandominic, 188359","Harghita","5389"
"2.3587095","109.279651","Aleea Nistor Nr. 10, Medias, 495524","Caraș Severin","5390"
"-60.722946","-67.682063","Drumul Popescu Nr. 46, Dumbraveni, 509802","Mehedinți","5391"
"42.0155785","167.394665","Soseaua Stan, Vladimirescu, 552916","Sălaj","5392"
"74.011818","143.849887","Aleea Lorena Pușcașu Nr. 968 Bl. 35  Sc. 32 Ap. 466, Balan, 893652","Tulcea","5394"
"74.825823","21.302943","Soseaua Monalisa Oprea Nr. 515 Bl. 77  Sc. 32 Ap. 628, Tasnad, 939840","Călărași","5395"
"21.1971485","-17.78247","Aleea Preda Nr. 84, Valea Mare (Babeni), 147661","Botoșani","5396"
"62.346814","-36.950621","Soseaua Nemeș Nr. 67 Bl. 61  Sc. 72 Ap. 636, Ramnicu Sarat, 388515","Sibiu","5397"
"-28.794068","139.511653","Soseaua Tabacu Nr. 61, Gilau, 408944","Olt","5398"
"87.3225015","-70.759104","Bulevardul Costel Pop Nr. 271, Targoviste, 648244","Alba","5399"
"17.227591","22.392942","Soseaua Ababei, Resita, 885998","Mureș","5400"
"87.192494","153.091501","Aleea Aanei Nr. 31, Caransebes, 531158","Mureș","5401"
"22.0934405","-104.653275","Drumul Eftimie, Poiana Mare, 720543","Mehedinți","5402"
"11.3574815","53.966477","Aleea Olivia Pușcașu Nr. 333 Bl. 35  Sc. 33 Ap. 966, Vulcan, 833237","Buzău","5403"
"-42.2434745","84.037889","Aleea Stănescu Nr. 29 Bl. 51  Sc. 18 Ap. 342, Branesti, 154091","Buzău","5404"
"48.065051","-38.587016","Intrarea Stancu Nr. 41 Bl. 82  Sc. 27 Ap. 658, Fagaras, 645727","Sibiu","5405"
"32.015789","-82.810364","Aleea Iridenta Dobre Nr. 56 Bl. 30  Sc. 28 Ap. 295, Gura Humorului, 234679","București","5406"
"87.730883","-141.920447","Intrarea Diaconu Nr. 35, Toplita, 192503","Caraș Severin","5407"
"-69.263416","-166.338376","Intrarea Tudor Nr. 62, Dorohoi, 892145","Botoșani","5408"
"-58.4913425","166.129867","Aleea Ioniță, Branesti, 527110","Tulcea","5409"
"19.717103","3.280374","Soseaua Nistor Nr. 898, Ramnicu Valcea, 225530","Brașov","5410"
"-50.40343","130.741565","Soseaua Pușcașu Nr. 216 Bl. 16  Sc. 99 Ap. 718, Marginea, 905610","Brăila","5411"
"60.9159545","74.862748","Soseaua Marin Nr. 86 Bl. 49  Sc. 31 Ap. 531, Prejmer, 539925","Dolj","5412"
"26.600796","-132.457013","Intrarea Eftimie, Covasna, 740319","Giurgiu","5413"
"-32.6974125","-103.614588","Strada Anton Dinu, Toflea, 991528","Neamț","5414"
"74.4101555","168.767525","Strada Lidia Gheorghiu Nr. 446, Ovidiu, 628617","Ilfov","5415"
"-18.35477","64.994718","Aleea Dumitrescu, Cluj-Napoca, 318757","Călărași","5416"
"53.37399","130.793981","Intrarea Antonela Stan Nr. 23, Otopeni, 656761","Iași","5417"
"-81.5713115","-93.723605","Strada Dinu Nr. 560 Bl. 76  Sc. 89 Ap. 400, Reghin, 946994","Buzău","5418"
"51.2701025","-122.436182","Strada Mazilescu Nr. 74, Maieru, 877188","Sălaj","5419"
"-87.612315","-22.093851","Bulevardul Suciu Nr. 21, Berceni, 714362","Alba","5420"
"-64.2442235","177.832725","Soseaua Mocanu Nr. 589, Gaesti, 397580","Bihor","5421"
"56.6652815","-127.826384","Drumul Florea, Targu Ocna, 511291","Ilfov","5422"
"-10.4267895","-144.448486","Drumul Stănescu, Raducaneni, 366781","Neamț","5423"
"3.4825455","18.794766","Intrarea Geta Albu Nr. 882 Bl. 89  Sc. 45 Ap. 918, Fagaras, 936684","Mehedinți","5424"
"-82.8093835","-78.023645","Intrarea Elisabeta Ababei Nr. 97 Bl. 52  Sc. 58 Ap. 188, Voluntari, 441759","Mureș","5425"
"-46.598453","167.73976","Bulevardul Aanei Nr. 530, Sacele, 453917","Caraș Severin","5426"
"-7.6324345","56.948974","Strada Georgescu Nr. 38, Tunari, 870163","Gorj","5427"
"-52.468134","110.207301","Aleea Ababei Nr. 84 Bl. 83  Sc. 82 Ap. 659, Hunedoara, 766194","Covasna","5428"
"79.952224","-46.305867","Bulevardul Diaconescu Nr. 856, Sebis, 571791","Buzău","5429"
"-53.8639055","-96.161493","Strada Costache Cristea Nr. 215, Darabani, 850837","Sibiu","5430"
"33.2383955","35.344767","Bulevardul Nistor, Bistrita, 460599","Botoșani","5431"
"38.968885","-88.607394","Soseaua Florea Nr. 848 Bl. 26  Sc. 87 Ap. 528, Targu Lapus, 229892","Argeș","5432"
"35.423622","126.754098","Bulevardul Oprea Nr. 88 Bl. 70  Sc. 28 Ap. 696, Tudora, 139313","Călărași","5433"
"59.2657375","-165.797274","Aleea Stan Nr. 23 Bl. 39  Sc. 79 Ap. 216, Barbulesti, 158180","Brăila","5434"
"83.531118","-167.046599","Bulevardul Florea Nr. 26, Marghita, 377928","Teleorman","5435"
"64.32397","118.815457","Intrarea Ene Nr. 719 Bl. 60  Sc. 38 Ap. 481, Medias, 319240","Brăila","5436"
"71.980843","120.346841","Drumul Gina Mazilescu Nr. 47, Lunca Cetatuii, 793813","Gorj","5437"
"-77.3140475","-22.649033","Aleea Daciana Aanei Nr. 83 Bl. 41  Sc. 80 Ap. 485, Hunedoara, 631004","Botoșani","5438"
"-60.165228","-119.69362","Intrarea Mazilescu Nr. 34, Siria, 465965","Argeș","5439"
"-71.246337","50.547888","Soseaua Stan Nr. 82 Bl. 93  Sc. 24 Ap. 513, Topoloveni, 297028","Giurgiu","5440"
"-25.3322165","22.020213","Strada Nemeș Nr. 63, Victoria, 748835","Vaslui","5441"
"-6.50905","-45.65563","Intrarea Floare Dochioiu Nr. 64, Eforie Nord, 391262","Gorj","5442"
"-50.425904","-103.162363","Drumul Claudiu Barbu Nr. 54 Bl. 36  Sc. 76 Ap. 363, Iasi, 198877","Botoșani","5443"
"-50.109033","-106.019381","Aleea Preda Nr. 78, Sighisoara, 778128","Satu Mare","5444"
"-17.4257345","-40.749139","Bulevardul Voinea Nr. 560, Bolintin-Vale, 233940","Ilfov","5445"
"45.596635","139.53938","Strada Suciu Nr. 49 Bl. 76  Sc. 93 Ap. 395, Maieru, 721726","Mureș","5446"
"66.685195","127.185268","Drumul Stoica Nr. 76 Bl. 11  Sc. 73 Ap. 445, Vicovu de Sus, 471597","Mureș","5447"
"44.2528125","-80.661144","Strada Gheorghiu, Covasna, 298567","Giurgiu","5448"
"20.737901","-165.323339","Soseaua Preda Nr. 66 Bl. 53  Sc. 68 Ap. 117, Beclean, 941807","Argeș","5449"
"-84.316676","-87.460321","Intrarea Ionescu, Valea Mare (Babeni), 308369","Hunedoara","5450"
"-51.1094845","-8.029104","Aleea Oprea Nr. 93, Comanesti, 357149","Brăila","5451"
"-77.0078735","-55.914816","Drumul Dragoș Diaconescu Nr. 541 Bl. 93  Sc. 22 Ap. 615, Balotesti, 551515","Vâlcea","5452"
"20.8995025","96.400984","Aleea Ioniță, Arbore, 636352","Teleorman","5453"
"-0.8786285","65.22843","Drumul Mocanu Nr. 25 Bl. 71  Sc. 12 Ap. 759, Cisnadie, 827566","Vaslui","5454"
"1.8420315","159.395473","Strada Eftimie Nr. 51 Bl. 25  Sc. 66 Ap. 918, Sighisoara, 437372","Mureș","5455"
"-19.1922685","-38.276743","Strada Stănescu, Lupeni, 551405","Hunedoara","5456"
"26.2795535","-132.366335","Bulevardul Darius Dima Nr. 45, Suceava, 171131","Bihor","5457"
"-54.9186205","137.282815","Strada Barbu, Iernut, 142310","Olt","5458"
"-7.611626","121.491763","Aleea Nistor Nr. 81 Bl. 59  Sc. 15 Ap. 580, Dragu-Brad, 939636","Tulcea","5459"
"48.618997","-21.853257","Bulevardul Cristea Nr. 639, Piatra-Neamt, 282966","Arad","5460"
