"personal_number","birthdate","phone_number","job","user_id"
"1670713215600","1969-07-27","0721 151 131","Presedinte Senat","5329"
"3420408253216","1952-02-17","0740 408 004","Director/Director Adjunct, Inspector-Sef","5330"
"6831222131431","2011-06-28","0772 208 879","Mecanic-Montator Instalatii Cu Cablu In Silvicultura Si Exploatari Forestiere","5331"
"6021228110061","1989-04-14","0243 695 761","Scenograf","5332"
"6561214108487","1933-03-17","0739 942 537","Sef Trafic Auto Intern","5333"
"3691030332081","1917-05-27","0245 205 392","Cercetator In Tehnologia Chimica A Produselor Textile, Pieii, Blanurilor Si Inlocuitorilor","5334"
"2550508115147","2015-06-02","0785 527 577","Masinist La Confectionarea Spetelor Si Spiralelor","5335"
"6921103412391","1943-05-06","0741 758 779","Tehnician Proiectant Textile, Pielarie","5336"
"4911120347784","1971-12-16","0756 653 249","Asistent De Cercetare Economist In Gestiuneaeconomica","5337"
"4870201322569","1967-06-14","0766 200 256","Preparator Amestec De Invelis","5338"
"3200909083093","2015-10-14","0761 365 061","Operator La Instalatii De Tras Si Laminat Geam","5339"
"5100131145263","1937-06-10","0244 764 488","Operator Abrazive Pe Suporti","5340"
"1530824525399","2006-02-16","0249 205 855","Asistent De Cercetare In Petrochimie Si Carbochimie","5341"
"2320924512341","1920-02-16","0735 882 906","Imbuteliator Fluide Sub Presiune","5342"
"6340917017262","1955-02-06","0724 301 908","Medic Veterinar","5343"
"7681003068784","1932-02-11","0247 591 615","Editor Rtv (Stiri)","5344"
"1651206170597","1926-02-13","0762 167 557","Inspector General Penitenciare","5345"
"8981001210913","1974-03-20","0239 348 519","Subinginer Petrolist","5346"
"3310921453413","1959-11-17","0245 642 039","Agent Veterinar","5347"
"6090731151483","1954-12-09","0237 605 783","Consilier Farmacolog","5348"
"6530116246096","2016-05-04","0780 211 368","Finisor Laminate Si Trefilate","5349"
"8910604427332","1931-10-10","0750 988 436","Istoriograf","5350"
"6230308245850","1975-10-19","0739 889 501","Preparator Sportiv","5351"
"3701231119305","1985-07-16","0231 977 530","Analist In Turism","5352"
"5360330291896","1976-04-24","0746 645 612","Prim-Adjunct Al Procurorului General","5353"
"1960320230132","1924-11-29","0266 262 781","Manager Al Sistemului De Management Securitate Si Sanatate In Munca","5354"
"3310523126158","1926-03-10","0741 188 531","Preparator Conserve, Legume Si Fructe","5355"
"1890621109951","1937-11-10","0259 014 090","Consilier Pedolog","5356"
"8510229456206","1917-11-19","0260 925 457","Lucrator Produse Naturiste","5357"
"1670106333690","1908-05-24","0766 909 811","Operator La Masini De Macinare Fina (Produse Chimice)","5358"
"3840821206723","1952-05-03","0772 983 086","Inginer Iluminare","5359"
"1901226379743","1923-05-20","0240 325 940","Analist In Turism","5360"
"8900922443266","1953-10-27","0244 403 909","Tehnician Iluminat Tehnologic","5361"
"6501214265341","2021-05-10","0746 069 267","Asistent De Cercetare In Prelucrarea Lemnului","5362"
"2170918203598","1960-03-12","0746 484 247","Conducator De Intreprindere Mica ","5363"
"8750416058753","1994-07-14","0722 113 789","Subinginer Tehnologia Celulozei Si Hartiei","5364"
"6760507153404","1999-10-19","0233 473 210","Taietor Geam","5365"
"2701202436548","1988-04-08","0769 978 697","Tipograf Print Digital Si Offset","5366"
"3320329036221","2006-03-21","0240 964 587","Montator, Reglor Si Depanator Pentru Aparate De Masura Electrice Si Relee","5367"
"4140905333522","1928-07-08","0727 489 144","Tehnician In Industria Alimentara Fermentativa","5368"
"4990410517546","1932-12-28","0242 947 851","Prelucrator De Fulgi Si Pene","5369"
"8161125016438","1917-12-31","0240 063 856","Director Proiect","5370"
"4030201075176","1980-04-01","0786 567 479","Cusator Confectii Industriale Din Blana","5371"
"8431025016084","2023-03-13","0239 589 101","Manuitor Carte","5372"
"7880907281449","1918-02-05","0234 737 468","Analist Tehnic Piete Financiare","5373"
"2100705440197","1915-08-18","0784 996 981","Tehnician In Serviciile De Trafic Aerian","5374"
"7520610295395","1996-04-02","0728 997 412","Culegator La Masina De Perforat Programe Pentru Masinile De Turnat Text (Monotastor)","5375"
"3590409249443","1981-04-23","0746 683 662","Inspector Protectie Civila","5376"
"5530524340068","1938-08-05","0734 275 675","Confectioner Maturi","5377"
"7001219119781","2007-03-15","0788 391 820","Ambalator Manual","5378"
"2810413134111","1952-12-12","0745 081 327","Impiegat Auto","5379"
"2390705364350","1982-02-12","0758 568 770","Operator Transport Si Distribuire Butelii De Gpl","5380"
"4000821224361","1989-01-21","0733 075 841","Contabil Financiar Bancar","5381"
"3150121405980","1992-07-09","0763 537 706","Conducator Activitate De Transport Rutier","5382"
"6120911387202","1973-01-02","0771 992 673","Instructor Parasutism","5383"
"1490816435431","2014-01-30","0730 771 193","Lacar","5384"
"3810809157248","1998-07-09","0711 415 266","Referent De Specialitate Arhitect","5385"
"2841118415303","1967-11-03","0742 124 528","Inspector-Sef In Administratia Publica","5386"
"3910217215690","1908-11-27","0257 431 859","Consultant In Standardizare","5387"
"5241014115388","1937-07-15","0737 251 448","Inginer Autovehicule Rutiere","5388"
"8081003292956","1914-06-09","0266 136 326","Manager Relatii Financiare Externe","5389"
"6150805363653","2003-09-21","0729 248 838","Asistent De Cercetare In Topografie Miniera","5390"
"5920310101921","1993-10-06","0772 542 016","Maistru In Industrializarea Lemnului","5391"
"6240303429056","1954-12-04","0752 049 957","Inginer De Cercetare In Tehnologia Celulozei, Hartiei, Poligrafiei Si Fibrelor","5392"
"2681131445606","1955-11-16","0236 081 803","Confectioner De Bete, Lansete, Manere Si Dopuri Pentru Unelte De Pescuit","5394"
"2190411452478","1983-07-08","0731 373 256","Subinginer Petrolist","5395"
"7040926157173","2003-12-02","0261 190 136","Confectioner Cutite, Brice, Bratari, Andrele, Agrafe, Inele","5396"
"1421123523668","2015-03-24","0734 599 071","Caricaturist (Studii Medii)","5397"
"4620201230361","2002-09-20","0728 289 465","Grefier-Sef (Judecatorie, Parchet)","5398"
"3060330121388","2007-08-26","0725 444 246","Operator La Roboti Industriali","5399"
"3721111297410","1977-04-01","0254 208 354","Cercetator In Masini Hidraulice Si Pneumatice","5400"
"8870402070813","1983-05-14","0784 291 568","Carbonizator Textile","5401"
"2530831516472","2020-10-08","0760 117 318","Pirotehnician Cinematografie Si Teatru","5402"
"1020605320661","1946-08-18","0763 196 484","Ucenic","5403"
"4421104299671","2011-09-14","0251 328 813","Vulcanizator La Autoclava","5404"
"6091031326442","1915-02-24","0258 245 189","Profesor In Invatamantul Profesional Si De Maistri","5405"
"3470914138359","2009-05-26","0245 312 274","Cercetator In Matematica Informatica","5406"
"1920412415171","2008-04-11","0788 244 548","Coordonator In Materie De Securitate Si Sanatate In Munca (Studii Superioare)","5407"
"3950226450855","2007-12-31","0232 671 002","Finisor Produse Din Azbociment","5408"
"7351210017111","1983-07-07","0236 970 171","Mecanic Locomotiva Si Rama Electrica Metrou","5409"
"2060906045721","1968-08-15","0262 525 302","Specialisti Pentru Prevenire","5410"
"6530806348967","1955-01-21","0231 496 741","Spalator Vitrine Si Geamuri","5411"
"1280713054927","1943-03-14","0744 341 111","Ghid De Turism Montan, Drumetie Montana","5412"
"3580723019511","1936-05-15","0788 127 161","Furnalist","5413"
"7010705392396","1976-05-01","0768 722 344","Ingrijitor Animale","5414"
"5660809139492","2000-10-21","0268 293 229","Inspector/Referent Resurse Umane","5415"
"4140411281359","1928-09-01","0260 789 117","Cardinal","5416"
"7710925112551","1913-01-28","0267 448 248","Prelucrator Presa Scrisa","5417"
"7421105221367","2012-05-11","0784 898 211","Maistru Normator","5418"
"2040602468713","2002-02-10","0741 372 238","Confectioner Celule De Electroliza","5419"
"1750723019970","1912-02-04","0269 443 930","Bobinator Masini Electrice Rotative","5420"
"8620214456068","1954-08-13","0755 831 777","Presator Mase Plastice","5421"
"2071008360263","1988-04-05","0752 453 190","Sef Birou In Constructii","5422"
"4050417362199","1977-05-10","0765 941 019","Emailator Firme Si Decoruri","5423"
"7610421130776","1928-06-09","0760 237 348","Asistent De Cercetare In Masini Si Instalatii Mecanice","5424"
"2620316414321","1988-05-21","0260 010 732","Director Magazin","5425"
"4920317389750","2007-07-31","0245 593 674","Institutor","5426"
"5220419193893","1934-03-05","0769 396 903","Restaurator Bunuri Culturale (Studii Medii)","5427"
"1440919259267","1961-11-29","0744 068 004","Legator De Par","5428"
"5860305290877","1981-08-25","0748 928 647","Confectioner Ferodouri","5429"
"3000918266587","1909-06-09","0267 612 383","Referent De Specialitate Asezamant Cultural","5430"
"5530413132442","1992-07-24","0721 161 398","Dragor Maritim/Fluvial","5431"
"3481028298317","1967-12-11","0258 406 476","Educator In Unitati De Handicapati","5432"
"5550622402395","1955-01-21","0756 203 993","Stantator Piese Pentru Incaltaminte Din Piele Si Cauciuc","5433"
"3100915260314","1970-05-06","0759 174 480","Asistent De Cercetare In Calculatoare","5434"
"8961012216908","1953-01-04","0231 961 569","Lucrator Sortator Deseuri Reciclabile","5435"
"5201115525205","1953-05-18","0726 328 759","Cercetator In Electroenergetica","5436"
"7421019135378","2000-11-08","0736 842 799","Intretinator Textile-Piele","5437"
"1880313049463","1946-11-16","0746 502 328","Inspector General Notarial","5438"
"2290316520350","2003-12-02","0759 332 508","Stewardesa","5439"
"5240702016098","1951-08-13","0764 216 310","Tehnician Masini Si Utilaje","5440"
"4930620054268","1999-02-22","0263 430 265","Tehnician Incercari Componente Vehicule/Grup Motopropulsor/Optimizare Energetica/Sisteme De Masurare","5441"
"6041123309438","1941-05-11","0236 973 661","Preparator Electrolit Si Amestec Depolarizator","5442"
"2920601025372","1973-06-18","0247 997 538","Maistru Lacatus Mecanic","5443"
"4130324270183","1928-05-08","0256 536 033","Corector-Revizor Poligrafie","5444"
"3310105398944","1923-03-29","0749 395 712","Muncitor Necalificat La Spargerea Si Taierea Materialelor De Constructii","5445"
"7471001310301","2000-02-15","0729 845 963","Asistent Medical Consiliere Hiv/Sida","5446"
"4360620285267","2010-10-22","0785 301 923","Sef Centru National Pentru Protectia Meteorologica A Navigatiei Aeriene","5447"
"1200528456239","2005-03-20","0240 520 818","Responsabil Afacere","5448"
"8430328429622","1939-06-23","0242 538 480","Designer Grafica (Studii Superioare)","5449"
"1920808266350","1988-03-22","0242 664 993","Flotator La Prepararea Carbunilor","5450"
"3650124094054","1942-06-11","0720 181 445","Maistru Lacatus Mecanic","5451"
"5260606247641","1991-02-28","0757 249 519","Prim-Ministru","5452"
"7640620091602","1984-02-08","0741 181 511","Curatitor Piei","5453"
"7460229347209","1979-08-08","0746 013 661","Operator-Prospector Lucrari Geologice Si Geofizice","5454"
"2380929212277","1939-03-15","0737 474 198","Preot","5455"
"3940602116251","1951-11-02","0768 814 562","Director De Departament Catering","5456"
"1160726142438","1976-01-14","0749 034 157","Instructor Linii","5457"
"2831125382469","1991-08-11","0249 397 662","Codificator","5458"
"4010409369690","1909-06-17","0254 057 671","Designer Pagini Web (Studii Superioare)","5459"
"8020818388143","1988-10-26","0769 705 139","Asistent De Cercetare In Psihopedagogie Speciala","5460"
"1470129303185","1941-01-10","0763 814 502","Laborant Determinari Fizico-Mecanice Pentru Lucrari De Drumuri Si Poduri","5461"
"4391101107726","2009-06-11","0254 239 673","Confectioner Rondele Din Pluta","5462"
"2931019455887","1983-01-13","0257 661 030","Agent Curatenie Cladiri Si Mijloace De Transport","5463"
"7080125301491","1951-05-27","0743 018 317","Salvator La Strand","5464"
"3361016342695","1986-05-07","0786 638 476","Agent Curier","5465"
"4720221217471","1912-05-16","0728 113 916","Prelucrator Presa Scrisa","5466"
"2120222116601","1943-10-16","0235 870 865","Fochist La Masini Cu Abur","5467"
"5590611198982","2023-11-15","0726 815 468","Manipulant Cutter-Plotter","5468"
"5860927339127","1925-03-29","0257 151 200","Operator Hidraulic In Alimentarile Cu Apa","5469"
"2250125341385","2001-04-05","0756 763 218","Incasator Si Cititor Contoare De Energie Electrica, Gaze, Apa","5470"
"8121229121205","1951-06-15","0250 471 004","Subinginer Minier","5471"
"7790929119024","2018-07-23","0260 585 124","Barman-Sef","5472"
"2591130469826","1924-04-10","0751 008 664","Retusor Clisee","5473"
"8780912079428","2016-07-15","0762 624 286","Asistenta Puericultoare","5474"
"6260113084997","2021-03-26","0772 605 310","Analist Masuratori Metrologice","5475"
"3000715449282","1983-02-17","0765 061 167","Asistent Personal De Ingrijire","5476"
"7211206320402","1972-02-28","0254 402 232","Inginer De Cercetare In Mecanica Fina","5477"
"5341202132865","2020-08-20","0243 954 878","Calitor Scule","5478"
"8730103129925","1984-01-26","0239 912 888","Operator Incheietor Fire","5479"
"8810120019328","1975-03-24","0720 216 519","Perceptor","5480"
"4830719052498","1941-04-08","0740 172 844","Inspector De Specialitate Matematician","5481"
"1930209147151","1919-07-07","0732 009 687","Biolog","5482"
"8440728126546","1923-09-25","0264 917 682","Muncitor Necalificat La Asamblarea, Montarea Pieselor","5483"
"4410803308007","1992-04-09","0252 991 101","Instructor De Dans","5484"
"1671006513510","2012-12-19","0786 479 379","Maistru Aparate Video Si Sunet","5485"
"5730128171661","1959-05-30","0757 751 747","Operator La Fabricarea Mezelurilor","5486"
"4730703199453","1941-12-31","0256 920 830","Dealer-Sef (Arbitragist Banca)","5487"
"5590301150237","1919-10-25","0751 137 886","Sef Atelier Industria Prelucratoare","5488"
"6821015102058","1961-10-12","0760 257 453","Secretar Diplomatic","5489"
"6500706463408","2017-07-11","0264 291 150","Lucrator Social Pentru Persoane Cu Probleme De Dependenta","5490"
"2610926518320","1939-08-19","0749 592 278","Confectioner Palarii","5491"
"8881015212036","2015-11-02","0765 027 833","Inspector De Specialitate Forta De Munca Si Somaj","5492"
"2170929412910","2019-07-25","0252 099 520","Finisor Incaltaminte Si Articole Tehnice Din Cauciuc","5493"
"3100406318471","1943-12-30","0231 935 907","Impresar Teatru","5494"
"1021207290713","1941-05-12","0758 486 541","Sef Statie Radiotelegrafie (Rtg)","5495"
"6800513238325","1931-03-02","0237 993 736","Salvator Montan","5496"
"3090208061856","1916-05-12","0720 488 399","Dulgher (Exclusiv Restaurator)","5497"
"2120905528996","1938-03-13","0732 155 921","Curatitor De Fatade","5498"
"1191221330271","1942-06-07","0733 428 744","Modelier Naval","5499"
"4561109118995","2007-06-20","0723 051 986","Acoperitor Metale","5500"
"3790631394079","1915-03-02","0762 088 174","Asistent De Cercetare In Pescuit Si Acvacultura","5501"
"2571201370092","1987-09-22","0249 911 693","Lacatus Amc","5502"
"3430730248502","1999-06-02","0265 111 430","Inspector Telegrame","5503"
"2290804030870","1921-12-13","0767 053 006","Sofer Automacaragiu","5504"
"2740312015536","2010-07-10","0753 159 180","Restaurator Arhiva (Studii Medii)","5505"
"1490716090688","1913-03-03","0722 551 898","Arhitect Cladiri","5506"
"4640915515325","1958-10-14","0259 029 820","Scafandru Sef Utilaj","5507"
"5460320130766","1954-10-23","0241 638 752","Agent Comercial","5508"
"3370901375140","1914-03-24","0745 828 444","Docher-Mecanizator","5509"
"1640901223681","1925-11-05","0255 192 931","Delegat Sindical Local","5510"
"3370202289762","1919-09-27","0748 121 750","Talpuitor Industrial","5511"
"7580226339197","1937-01-23","0724 290 450","Montator Aparate Aer Conditionat","5512"
"2210415223771","1921-02-03","0733 016 368","Pregatitor Si Montator Utilaje Tehnologice","5513"
"7500320042528","1925-08-28","0741 622 659","Operator Montaj Linii Automate","5514"
"4160510397914","1933-08-13","0747 072 430","Confectioner Cocleti","5515"
"3301127147284","1964-09-04","0772 325 484","Tehnician Laborant Analize Produse Alimentare","5516"
"7771213338840","1938-05-31","0237 535 374","Sef Departament Marfuri Alimentare/Nealimentare","5517"
"1540415412253","1912-09-09","0242 519 887","Tamplar Mecanic La Strunjit","5518"
"3761210198681","1910-09-21","0751 165 515","Sef Dispecer Energetic Teritorial (Det)","5519"
