first_name,last_name,personal_number,birthdate,address,phone_number,mac_address,ip_address,iban,currency
Tiberiu,Tudor,7490428230035,1915-07-04,"Bulevardul Pop Nr. 649 Bl. 43  Sc. 64 Ap. 386, Beclean, 140594",0236 474 694,5d:e2:cd:04:9d:45,197.126.175.64,RO78NTKN7647938453280895,SDG
Iulia,Nemeș,6770923516735,1948-09-15,"Strada Nistor, Focsani, 592268",0720 020 638,c6:e8:9d:9c:c1:37,9.249.63.204,RO79OZMA7124533386090359,NGN
Martin,Stănescu,2921125454746,2000-03-07,"Bulevardul Tomescu Nr. 73 Bl. 38  Sc. 56 Ap. 714, Galati, 260944",0758 592 414,39:b8:63:d0:55:7c,33.250.121.35,RO59NTCK4082055927831368,SRD
Petruța,Nistor,3901028206031,1926-11-17,"Soseaua Albu, Stei, 373199",0257 509 234,37:80:80:f0:80:c4,222.93.182.219,RO61LHZM6643537229645131,TZS
Tudorița,Nistor,1381221141792,1972-11-18,"Aleea Ștefania Dochioiu Nr. 17, Cristuru Secuiesc, 141846",0757 177 878,9c:f9:b3:24:3d:8f,162.132.13.233,RO35XHZH4056877706651095,TTD
Severina,Dumitrescu,8470823149233,1990-06-30,"Intrarea Aanei Nr. 459 Bl. 98  Sc. 84 Ap. 418, Hunedoara, 184926",0241 221 947,28:43:9a:1c:39:e8,101.33.239.155,RO05NMAJ3028377691039352,CHF
Codruț,Marin,6001027347040,1959-08-31,"Bulevardul Dinu Nr. 17 Bl. 66  Sc. 32 Ap. 498, Alexandria, 973724",0233 021 078,7d:08:ec:f6:f3:2c,61.239.239.210,RO29FXYW7431051773947646,GMD
Mugur,Manole,4010119428533,1924-12-11,"Drumul Barbu, Tomesti, 912449",0764 833 428,8d:25:3c:56:12:cb,191.208.111.237,RO71SEOR0851635248855953,CUP
Severina,Popa,7520115146623,1958-08-21,"Soseaua Lucreția Popescu Nr. 55, Gugesti, 421887",0748 069 661,f6:5e:3b:d7:a5:63,139.225.234.118,RO37XYEP6551466718149278,BSD
Narcisa,Stoica,7730722075591,1946-02-26,"Intrarea Vladimir Gheorghiu, Negresti, 558980",0237 949 172,97:76:a4:75:ae:af,144.77.186.195,RO63JKKR3896555651574676,KRW
Ionuț,Eftimie,8380214436573,1927-06-24,"Drumul Titus Pop, Pitesti, 286388",0724 157 381,13:e8:bd:7e:24:a1,216.82.29.8,RO48TUXK0384418358406392,USD
Mariana,Stoica,2180510445671,1956-08-30,"Aleea Stoica Nr. 946 Bl. 61  Sc. 25 Ap. 608, Sovata, 853298",0769 671 891,46:37:77:64:f2:99,188.23.230.205,RO58HSXI4891068708883931,CDF
Zamfir,Diaconescu,1120516083211,1990-11-28,"Drumul Dima Nr. 42, Sandominic, 397603",0766 045 169,40:42:f1:4a:fc:bf,139.90.38.106,RO78VYVN5776538028434933,UZS
Raul,Ioniță,5501025261343,2001-04-12,"Strada Pușcașu, Bumbesti-Jiu, 328446",0266 767 885,bb:c1:3f:26:ad:c5,165.239.18.176,RO51CVYX1854013235541155,SBD
Mariana,Niță,7080105245732,2011-06-25,"Aleea Suciu Nr. 37 Bl. 29  Sc. 92 Ap. 230, Nasaud, 127880",0247 609 325,c8:52:4f:21:a5:80,101.53.180.45,RO78NIQN8601582848899062,SRD
Ariana,Albu,1980928272186,2002-06-22,"Aleea Nechifor Aanei Nr. 967, Sandominic, 581198",0740 687 953,47:b2:41:97:2d:14,147.174.81.194,RO38ZPHJ5199115877515825,THB
Dumitru,Albu,7930301349729,1940-11-19,"Intrarea Tudor, Sabaoani, 807005",0735 125 677,2f:1c:2d:78:fe:88,66.178.214.69,RO42QWUB0260643655997342,CHF
Ernest,Mazilescu,7610808293393,1941-09-12,"Bulevardul Marin, Buhusi, 673326",0234 883 495,e1:c4:b7:b2:38:a4,78.19.150.4,RO20RYCM4737412647051133,WST
Teodora,Georgescu,4150804350363,1990-05-09,"Strada Robert Popescu Nr. 86 Bl. 93  Sc. 98 Ap. 420, Balotesti, 930281",0757 233 480,ac:8d:11:0a:60:7c,99.118.66.69,RO73TJGK3433381157549322,MXN
Lucian,Pușcașu,5360729146716,2006-08-26,"Bulevardul Popa Nr. 57 Bl. 89  Sc. 77 Ap. 422, Chisineu-Cris, 628478",0732 993 779,a9:c9:75:31:98:46,131.77.171.18,RO84VDNQ7309407125199788,GYD
Maricica,Ene,5540819197516,2014-04-09,"Drumul Ababei, Poiana Mare, 418860",0241 339 515,89:fa:b7:02:6e:76,121.73.187.176,RO02REHE9173358810655819,MNT
Toma,Georgescu,7590428331070,2009-08-11,"Soseaua Dinu Gheorghiu, Zalau, 335046",0264 596 737,55:0b:45:fd:b3:8e,48.142.216.97,RO56JLZX1672561764307129,UYU
Octaviu,Suciu,4991222375981,1969-05-30,"Bulevardul Manole, Lupeni, 878723",0239 951 550,31:f2:fc:19:a0:ac,88.232.76.149,RO26DFND4614584507546467,ERN
Georgiana,Suciu,6020617160301,1945-09-29,"Soseaua Toma Nr. 14, Savinesti, 653534",0720 000 645,df:4d:46:2a:0a:c9,103.246.125.81,RO23CYJR8020943803381600,BMD
Dragoș,Tomescu,8120524196180,1943-11-19,"Aleea Gheorghiu, Maieru, 155381",0734 901 211,dd:f0:60:29:19:20,193.23.86.114,RO09PLAB0635835097487096,AUD
Draga,Nemeș,7310218027707,1936-07-22,"Bulevardul Ioniță, Cobadin, 815507",0753 277 779,bb:7a:2a:4f:bc:3f,205.187.89.162,RO98CUZK3354705135735204,TMT
Nichifor,Florea,3320329228655,2004-11-27,"Aleea Preda, Tomesti, 465172",0761 280 094,f6:40:e7:93:de:8e,62.215.216.26,RO97XWFT1400123036438155,LBP
Lucia,Mocanu,1500622322792,2023-10-24,"Intrarea Ioniță Nr. 861, Curtea de Arges, 756698",0730 445 104,86:3d:1a:4e:bb:3d,114.225.167.86,RO72VRQP8043709721920738,RSD
Niculiță,Eftimie,7061103239010,1964-10-26,"Soseaua Gheorghiu Nr. 35, Oradea, 755507",0242 910 107,80:fb:d6:0a:de:3d,206.229.220.116,RO43VWZZ6530888744216006,INR
Matilda,Preda,2961212277821,1988-05-16,"Aleea Barbu Nr. 29 Bl. 32  Sc. 28 Ap. 279, Calafat, 209642",0251 891 157,50:0c:c2:3c:9d:10,117.175.224.171,RO85DZLY9109155936189542,TOP
Jeana,Pop,7060802164360,1972-08-16,"Soseaua Stancu Nr. 619, Barbulesti, 746821",0743 225 945,63:69:ce:ce:ad:11,130.129.184.172,RO61PETX3036706718870620,LBP
Ionuț,Popescu,4100422521477,1993-01-05,"Soseaua Melania Dobre, Buzau, 455217",0740 860 573,87:94:8f:09:fa:9d,134.94.244.8,RO80CPZO8829207930083427,IMP
Ieremia,Ene,2520419145720,1919-09-30,"Strada Diaconu Nr. 512, Covasna, 278239",0240 102 083,1e:e1:f9:02:eb:83,3.55.35.185,RO81KDAL7403469224715127,VEF
Nicoară,Dinu,7920625430310,2008-08-22,"Drumul Stănescu Nr. 32, Gilau, 249353",0245 270 153,7d:f9:6e:c8:49:33,37.178.137.106,RO91OJCU0145646871451783,ERN
Ionela,Niță,1090508161882,1934-08-09,"Intrarea Dobre Nr. 697 Bl. 22  Sc. 71 Ap. 257, Darmanesti, 156197",0255 815 899,a2:f8:08:1b:5f:db,135.227.221.26,RO93YKOX0136020554114191,KHR
Geanina,Nemeș,8340506015403,1932-01-25,"Soseaua Barbu Nr. 68, Codlea, 385796",0725 088 501,43:5d:48:a4:58:49,69.135.64.114,RO14WUEJ4123309089949337,MOP
Bernard,Popa,1890522016288,1956-07-13,"Strada Preda Nr. 306 Bl. 65  Sc. 57 Ap. 437, Motatei, 334057",0786 951 902,53:99:ae:8f:ea:46,206.197.25.187,RO41REXR1516951340815253,BMD
Erica,Popa,3961001215765,1955-07-30,"Intrarea Oprea, Mizil, 702948",0748 182 403,c8:9c:54:68:4e:b0,137.103.220.37,RO70WVCX5797768921245639,TMT
Renata,Diaconescu,7200816347010,1984-10-24,"Bulevardul Oprea, Orsova, 648077",0722 732 452,6a:c9:5f:ee:63:83,11.244.163.115,RO58XHUG4032321698922059,VUV
Aurica,Stoica,5790105248139,1916-10-31,"Strada Stoica Nr. 848 Bl. 77  Sc. 37 Ap. 752, Braila, 656307",0235 204 208,a9:89:d1:08:1f:2e,26.104.82.49,RO74HDNZ1753423605574054,RSD
Simina,Dochioiu,1990711084299,1973-03-10,"Drumul Florea, Radauti, 671553",0744 024 812,e8:72:cb:7c:83:fb,119.246.191.216,RO59OCFY5241655349835441,MAD
Aurelian,Barbu,5500103415729,2004-07-20,"Bulevardul Marin, Gura Humorului, 935419",0237 758 044,c6:cb:7e:2d:b8:0b,50.199.108.90,RO78PGNP7082037979011417,DOP
Vanesa,Niță,6750426214635,2019-09-29,"Soseaua Oprea, Valea Caselor (Dragasani), 799002",0269 525 288,24:b6:25:6e:d4:60,97.49.152.250,RO95QZBB7512372435823656,CLP
Viorel,Barbu,6470611289083,1994-09-04,"Strada Marin, Dumbraveni, 930879",0240 248 302,6e:ef:d6:3a:75:f7,205.96.124.108,RO03EDNZ9636487465649431,KES
Gabriela,Albu,3771207068687,1952-02-07,"Aleea Stan Nr. 60 Bl. 40  Sc. 57 Ap. 325, Hunedoara, 312195",0263 091 556,a2:8d:10:e2:e5:82,212.169.158.238,RO48QXJG7083351181808707,UZS
Inocențiu,Barbu,6290809450778,1952-08-02,"Soseaua Doriana Georgescu Nr. 836, Giroc, 417709",0732 265 619,3c:b5:2b:a9:ed:32,46.81.119.177,RO40KTNQ0672336967194609,ERN
Draga,Pușcașu,7031130106805,1943-03-08,"Soseaua Barbu, Arad, 975068",0244 517 137,9f:45:9b:80:56:cf,79.211.35.26,RO42ZKXA8353525709441462,AWG
Sandu,Tudor,4070331277691,2011-11-16,"Aleea Tomescu Nr. 45, Anina, 365226",0266 556 385,52:33:8f:09:8d:ca,58.148.120.183,RO39ZKPO5146657138649887,DZD
Raluca,Oprea,6840503102511,2016-10-31,"Aleea Draga Stancu Nr. 570, Anina, 523329",0724 418 635,d9:8f:15:bb:08:63,89.182.21.153,RO65YZBD6029889409079247,HKD
Ilinca,Ionescu,8460319420783,1999-10-02,"Aleea Darius Dochioiu Nr. 514 Bl. 78  Sc. 97 Ap. 712, Bosanci, 750594",0780 481 179,a6:c7:97:d4:57:53,91.132.134.160,RO30WBDK8639796226295842,ANG
Ștefana,Gheorghiu,6941031350044,1965-07-27,"Strada Tudor Nr. 707 Bl. 17  Sc. 77 Ap. 538, Odorheiu Secuiesc, 539020",0747 349 855,9e:de:83:0b:3d:99,117.65.230.111,RO30IFRR1856963440425392,KMF
Iuliana,Diaconu,7440918127185,2019-09-18,"Aleea Florea, Reghin, 176293",0730 612 442,94:72:b3:b8:b4:5b,111.55.242.222,RO89SPEH7413027506733614,CNY
Ovidiu,Dima,5030708162345,1949-08-11,"Soseaua Voinea, Branesti, 667008",0749 489 464,20:a5:b1:d8:ca:03,88.147.194.31,RO88NSHO2949863160008956,TVD
Teodora,Voinea,1651019230337,1950-08-25,"Aleea Stoica, Alba Iulia, 298314",0751 085 679,f3:58:c9:80:ee:df,9.22.82.223,RO02OQOJ4161634830455545,GMD
Crenguța,Stancu,4570831203130,1971-05-17,"Drumul Nistor Nr. 846 Bl. 37  Sc. 71 Ap. 465, Iernut, 165542",0258 708 180,88:72:6a:28:5c:26,44.24.158.93,RO42ANUH6591906750711001,IRR
Aurel,Preda,2250216090555,2017-01-26,"Strada Lelia Nemeș Nr. 992, Poienile de sub Munte, 882754",0726 509 360,17:56:20:bc:54:4f,81.200.166.230,RO95EHSS0444222115461276,TVD
Gheorghe,Florea,3210517332033,1925-08-14,"Strada Ștefana Albu Nr. 827, Matca, 491338",0727 691 291,10:14:e8:87:7c:61,16.98.104.69,RO92ZWRV2356308021823213,SZL
Aurica,Nistor,8250207515936,1936-05-03,"Soseaua Pușcașu Nr. 602 Bl. 37  Sc. 57 Ap. 775, Medgidia, 116606",0260 752 301,7e:b4:83:89:51:49,163.164.90.253,RO30LSJB1478227814558935,ZWD
Antonie,Eftimie,3911231400779,1978-10-02,"Strada Catrinel Ababei Nr. 753, Poiana Mare, 790847",0257 878 740,2e:e7:5a:19:8c:33,118.12.33.31,RO89NJBH8505311840752641,TJS
Paul,Nemeș,2780503155780,1992-07-16,"Bulevardul Eftimie Nr. 93, Vaslui, 895467",0231 648 474,a9:7d:75:c0:69:fc,44.19.126.160,RO71JIKU9811300504943803,MVR
Severina,Mazilescu,2230616104391,1993-07-20,"Drumul Diaconescu Nr. 71 Bl. 62  Sc. 47 Ap. 136, Brad, 387422",0737 229 018,92:01:5f:a5:25:49,73.110.15.103,RO92KCXS0742483846699083,KGS
Gențiana,Popescu,7870217280625,1950-08-24,"Bulevardul Popa Nr. 945 Bl. 12  Sc. 72 Ap. 106, Babeni, 802792",0721 836 872,ba:93:a7:fb:2c:99,172.142.149.240,RO13XQLA4720006980721070,CUC
Octaviu,Niță,7040921039983,1978-03-07,"Drumul Gicu Ardelean, Apahida, 506625",0711 091 373,96:25:9e:24:f4:2b,72.30.139.94,RO36TCSD2093254593254488,BDT
Aida,Nemeș,2180612011083,1930-05-02,"Drumul Bernard Tabacu, Rasnov, 826953",0758 311 795,b4:74:10:ea:68:d8,39.39.175.167,RO05SDLY2593426318929490,LBP
Jana,Voinea,2620711179290,2018-01-11,"Bulevardul Marin, Zimnicea, 891452",0762 141 574,bd:55:36:8d:d3:3b,137.177.84.242,RO36VUJC9494998633463617,JPY
Măriuca,Ardelean,4700712083782,1985-08-26,"Strada Nemeș Nr. 457, Oltenita, 242291",0756 858 383,bb:7f:f3:44:1f:98,180.153.163.218,RO96JKTD8139615161476009,LYD
Anghel,Popa,4821230384991,1921-02-12,"Drumul Ionescu Nr. 313, Iernut, 725687",0243 879 140,e6:2c:59:83:94:ac,200.69.99.111,RO38ECXI3046467149281105,ERN
Stelian,Mazilescu,8050527165281,1924-11-15,"Soseaua Jenel Barbu Nr. 41, Arbore, 893346",0745 255 351,38:f7:9c:cb:13:38,211.118.156.181,RO67OOQX0616486706665198,ZAR
Andrian,Popa,5401012522526,2001-10-01,"Drumul Dochioiu Nr. 53 Bl. 97  Sc. 44 Ap. 457, Babadag, 278183",0728 385 616,61:9f:f9:6d:89:b6,80.73.114.74,RO77LFJZ5442880152546306,DOP
Leontina,Stancu,2000412157038,1926-10-26,"Bulevardul Veniamin Dima Nr. 776, Cisnadie, 396659",0732 875 828,ef:9c:0a:37:b5:7f,14.216.122.36,RO64NDJD6648392604945078,GTQ
Anabela,Georgescu,8620711340049,1930-02-04,"Drumul Stan Nr. 877 Bl. 39  Sc. 69 Ap. 756, Oltenita, 730195",021 213 3443,6e:15:c7:45:8d:8d,215.160.200.88,RO21FRCU0328354578584369,TJS
Rada,Dinu,7070404315647,1952-07-02,"Drumul Mocanu Nr. 246, Draganesti-Olt, 338447",0771 282 538,6c:20:27:05:84:b0,154.43.42.92,RO46QNGR3626991269941282,KWD
Costel,Ababei,5981113396959,1915-11-16,"Aleea Petronela Tudor Nr. 680, Slatina, 783603",0764 122 643,1e:5f:aa:d8:8a:3f,10.115.55.103,RO77TKJK0835747394181369,SAR
Maricica,Ene,8640611259710,1991-09-07,"Soseaua Melina Voinea, Chitila, 322875",0257 085 848,7c:bf:cc:b2:0e:07,3.21.157.28,RO30NPNN0865732755276742,HKD
Steluța,Pop,5960217375853,1914-08-10,"Bulevardul Aurică Eftimie Nr. 167 Bl. 44  Sc. 30 Ap. 533, Dabuleni, 716500",0763 194 720,a8:3b:e8:31:11:fa,111.101.183.112,RO02NVAK8208059839640588,ALL
Iolanda,Cristea,4690821076831,1916-01-13,"Soseaua Mazilescu Nr. 75 Bl. 31  Sc. 16 Ap. 115, Sfantu Gheorghe, 481500",0743 979 731,16:6c:4b:2b:29:d2,87.66.240.57,RO75TXUT4861107584828449,AWG
Cosmin,Tudor,8740325461757,2019-11-23,"Aleea Diaconescu Nr. 66 Bl. 50  Sc. 47 Ap. 328, Balan, 248627",0764 805 904,c2:bb:b4:21:df:3b,110.211.112.186,RO68JLRK5953456715036127,LSL
Julieta,Stancu,4600305431539,1959-07-04,"Bulevardul Stancu Mocanu Nr. 344 Bl. 26  Sc. 58 Ap. 399, Constanta, 536385",0764 972 609,6e:7a:ea:86:8d:1d,143.16.22.115,RO59CDLG2516728694107491,PEN
Steluța,Popa,7560502459260,1986-07-03,"Strada Cristobal Dinu Nr. 15, Slatina, 832169",0742 058 031,2b:32:9f:5b:c8:59,145.248.80.72,RO80BSDK2768335103747615,EUR
Manuela,Dima,5280603056031,1909-08-09,"Soseaua Pușcașu Nr. 733, Targoviste, 769918",0244 591 646,f7:85:f1:7b:2a:c5,206.38.11.202,RO69DAUR7996905726530233,PLN
Vanesa,Gheorghiu,3590831134011,1927-08-30,"Drumul Preda Nr. 33, Vicovu de Sus, 545402",0257 599 747,3f:38:ef:84:2c:15,38.160.129.127,RO86ANMF2202368040472966,SZL
Dragoș,Dobre,3601112073479,2002-02-23,"Intrarea Barbu Nr. 163 Bl. 78  Sc. 49 Ap. 959, Dumbravita, 530839",0762 800 301,30:f4:aa:69:89:83,96.82.154.233,RO44TGTV8259502319661992,PKR
Robertina,Dobre,7880502208832,1925-09-06,"Aleea Dinu Nr. 85, Codlea, 401109",0755 749 387,30:97:c1:ce:d0:5e,191.221.5.36,RO86RYWG2755537443045784,KPW
Fiodor,Toma,1470217142119,1973-09-23,"Bulevardul Niță Nr. 52 Bl. 44  Sc. 45 Ap. 195, Siria, 208735",0231 626 842,6e:59:07:a6:e6:d5,114.99.219.245,RO56BACE0415960908148300,UZS
Angela,Dima,7640503079331,1978-04-02,"Bulevardul Suciu Nr. 62 Bl. 76  Sc. 32 Ap. 596, Corund, 352704",0737 588 104,5c:61:2d:e7:c2:ed,22.103.148.147,RO59KUYO2316397584298468,HTG
Silviu,Aanei,2591014348194,1922-11-14,"Drumul Horea Popa, Bacau, 752697",0727 930 468,13:72:78:2b:39:84,178.240.132.224,RO97NCJC6020439089838170,GIP
Ariadna,Stan,2781225182783,1914-06-12,"Drumul Rafael Diaconu Nr. 43 Bl. 55  Sc. 30 Ap. 278, Dej, 211584",0269 992 627,8f:a1:8e:4b:d0:cb,102.170.211.4,RO83NZET2655076588918766,JEP
Aurelian,Cristea,3880310448641,1959-02-25,"Aleea Stan, Apahida, 484354",0785 986 988,c4:80:b7:b1:e2:41,52.165.39.45,RO72WJVJ2957095063435935,CLP
Rozalia,Popa,3510317393989,1941-09-18,"Intrarea Aanei, Victoria, 905485",0246 009 386,4d:33:d2:96:d6:3e,75.183.80.218,RO12HPPH0912490399690406,ISK
Raul,Manole,7350307049033,1927-06-01,"Drumul Mocanu Nr. 986 Bl. 25  Sc. 86 Ap. 938, Mioveni, 208512",0726 628 277,c4:b2:36:c6:11:4c,37.83.79.80,RO53PTPC0535782610664290,BHD
Toma,Nistor,3201021463289,2012-10-01,"Aleea Diaconu Nr. 80, Dragasani, 489987",0746 430 310,91:36:1a:ea:b2:d4,174.7.222.254,RO94TNWF3027575988230248,EUR
Flaviu,Diaconescu,7510504105049,1939-12-16,"Aleea Preda Nr. 10, Mangalia, 378235",0240 808 682,13:f2:25:6b:d4:30,9.156.30.124,RO93TQCM0137512744489189,TJS
Janeta,Ardelean,6660721206315,1914-04-14,"Soseaua Lucențiu Manole Nr. 97, Alesd, 820014",0262 572 039,f4:6e:29:01:43:14,201.75.151.139,RO27AUEP2427595323715205,SAR
Zenobia,Niță,6990129297463,2021-05-18,"Bulevardul Gențiana Stan, Tecuci, 844994",0738 335 662,76:9b:13:95:82:3c,133.149.0.82,RO20CLZK1366018733743870,SCR
Corvin,Popa,4480802397371,1936-05-31,"Soseaua Ștefana Stoica, Bragadiru, 571269",0743 009 683,5d:92:66:97:a5:da,93.113.80.35,RO54JTNW6016709014854569,BBD
Vincențiu,Albu,8180903335563,1923-05-08,"Aleea Gabriela Georgescu Nr. 60, Sangeorz-Bai, 915013",0756 552 181,84:d3:75:ef:2b:95,140.18.182.111,RO82MNOB3650516694694229,NOK
Inocențiu,Tudor,8821125108000,1908-11-17,"Drumul Vlaicu Tudor Nr. 443, Borsa, 607447",0231 136 368,be:75:2e:a2:d3:8e,27.1.10.145,RO15UNEF0708328525745971,LRD
Dinu,Cristea,5611025108651,1920-04-14,"Bulevardul Catrina Dobre, Sangeorgiu de Mures, 934459",0725 339 642,c6:0b:c8:10:0a:87,166.191.40.1,RO70ALZR1880906824561532,UYU
Alistar,Dobre,6950908011433,1927-05-24,"Intrarea Pop Nr. 17 Bl. 22  Sc. 57 Ap. 216, Podu Iloaiei, 580213",0746 222 504,ad:fe:39:06:99:1e,192.120.100.218,RO88FRLW1114221107224460,SHP
Ladislau,Albu,8130430379841,1926-06-17,"Strada Tomescu, Tunari, 568092",0235 190 264,70:e2:b8:a5:cf:2a,49.45.254.99,RO91WFQF6726588001536262,EGP
Casandra,Pop,4660322249576,1967-08-19,"Bulevardul Gheorghe Nistor Nr. 77, Baia, 113209",0256 839 168,cb:1d:5a:c9:9e:e3,221.25.94.127,RO33LKBS7963082965575905,KYD
Ladislau,Stan,6430302129396,1945-02-26,"Aleea Nemeș Nr. 16 Bl. 69  Sc. 89 Ap. 432, Fetesti, 891122",0249 847 917,a0:1a:10:d6:19:6d,42.94.43.161,RO97YSBX5886332817883758,MNT
Casian,Gheorghiu,5361026359977,1990-03-24,"Bulevardul Teohari Preda Nr. 82 Bl. 36  Sc. 96 Ap. 510, Sighisoara, 701823",0239 181 652,c2:67:b7:62:b4:e8,94.153.20.144,RO53DZRI8465454631775006,BBD
Carla,Popescu,2831013100228,1996-12-09,"Aleea Stănescu, Cudalbi, 102462",0262 540 409,5f:72:d7:ac:89:4a,124.165.117.248,RO31KTXY3002335361188826,NZD
Rozalia,Stancu,2301130404683,1926-02-03,"Soseaua Suciu, Arad, 247088",0261 292 014,cc:03:24:96:c5:cc,188.145.197.57,RO43AEIO7328813920431496,TZS
Cedrin,Manole,2140708448117,1908-07-28,"Bulevardul Ina Dobre Nr. 994 Bl. 83  Sc. 82 Ap. 235, Maieru, 451746",0258 489 442,d3:be:c7:c1:48:10,148.175.64.9,RO69RYKG2071654776924220,BND
Janina,Pop,6411206184616,2015-01-01,"Soseaua Steliana Nemeș Nr. 12 Bl. 47  Sc. 76 Ap. 607, Seini, 417041",0266 866 477,2b:d8:f4:11:3d:1b,61.144.238.194,RO67FZEO6026605030031652,LBP
Heracleea,Stan,7410329229396,1951-04-19,"Drumul Nistor Nr. 18, Campulung Moldovenesc, 756288",0780 093 740,61:1c:ef:03:9f:e8,143.43.204.81,RO59EQUM7079350449574181,THB
Octaviu,Popescu,2620618171953,1978-04-29,"Drumul Iuliana Tudor Nr. 63, Busteni, 497960",0261 976 598,01:7c:77:e9:78:b6,84.32.189.206,RO09OJIK3314892050472143,XDR
Mugur,Toma,4880806427902,2024-02-11,"Strada Vasile Oprea, Oltenita, 147573",0259 094 091,21:6c:c2:c3:7b:a2,217.216.159.45,RO55MYXN9039848454026423,SRD
Vera,Nistor,7170225382311,1988-03-02,"Aleea Toma, Santana, 273082",0759 001 461,cc:ae:c3:05:bd:3c,206.244.197.81,RO10LMUM2145614496359033,MWK
Elena,Stoica,2991001102007,2003-04-10,"Strada Costache Nistor Nr. 21 Bl. 17  Sc. 18 Ap. 165, Iernut, 792209",0257 707 664,8a:64:17:8a:96:76,167.227.110.105,RO15XAWX9400454151559975,COP
Gianina,Diaconu,4740407455547,2023-04-08,"Intrarea Filofteia Ardelean Nr. 888 Bl. 12  Sc. 69 Ap. 346, Braila, 521592",0758 457 919,42:e7:0f:19:f6:9a,23.102.107.47,RO68AJKZ0105587115587396,GNF
Marcel,Nistor,8880211019158,1942-11-29,"Strada Isabela Mocanu Nr. 98, Topoloveni, 639942",0246 706 570,68:ea:84:0f:2e:99,79.93.136.217,RO60YCCX2837619306538659,KWD
Tamara,Mocanu,1570712377785,2024-03-28,"Aleea Cecilia Stoica, Cluj-Napoca, 802538",0247 651 754,1a:6a:8a:9f:34:f1,17.42.5.163,RO61HITJ6447722180382797,GEL
Timotei,Popa,4350715062421,1917-11-18,"Intrarea Panait Dinu, Berceni, 446087",0724 908 681,4c:fe:77:5e:14:c8,38.5.252.4,RO04FBFP8194843614276838,PYG
Nicușor,Stan,5890626372626,1990-08-27,"Aleea Ene Nr. 538 Bl. 33  Sc. 36 Ap. 348, Remetea, 158695",0762 215 261,64:85:cd:61:84:0f,69.230.160.185,RO48UICQ4394484868153232,MAD
Sabrina,Marin,2561203034596,2011-10-06,"Intrarea Stănescu Nr. 562, Radauti, 132981",0721 173 014,ea:78:0a:90:21:84,171.128.175.73,RO52HQOD1338192593591870,SZL
Doina,Dinu,6171028264885,1974-04-21,"Intrarea Manole, Fagetel (Remetea), 987064",0239 831 312,4f:7a:9f:57:bd:cd,200.254.77.57,RO57UDCN6967554877791364,SGD
Paulina,Stoica,3310218349699,1928-01-28,"Drumul Viorela Stănescu, Peris, 556219",0739 461 986,c8:51:07:27:cc:35,150.71.251.248,RO66KVDI9163070667137369,RSD
Nicodim,Mocanu,3740406324851,1952-03-05,"Soseaua Julieta Aanei Nr. 361, Dragalina, 333958",0741 084 751,f1:42:68:d1:1f:94,160.197.231.107,RO15ZQXR6750099305545998,GIP
Petrică,Nistor,5530931091363,1921-07-02,"Bulevardul Claudiu Pop Nr. 620 Bl. 18  Sc. 27 Ap. 639, Carei, 968090",0249 868 205,cb:cc:fc:11:79:59,134.250.60.234,RO84BUDV0348513256357691,AWG
Ramona,Stancu,8920705183171,1966-02-24,"Intrarea Ioniță, Babeni, 148222",0768 218 069,c4:7d:3f:4d:57:59,119.194.27.177,RO56PSQQ1792389723036573,PGK
Francesca,Niță,3730604262696,1968-03-05,"Bulevardul Dima Nr. 37 Bl. 61  Sc. 80 Ap. 942, Ramnicu Valcea, 949695",0770 596 784,b0:70:ca:9d:29:94,5.125.38.135,RO33UAKZ3853835128063073,BRL
Bucur,Ene,4710722243700,1956-06-29,"Drumul Suciu Nr. 182 Bl. 20  Sc. 59 Ap. 803, Uricani, 992137",0233 544 881,eb:ef:5e:d4:f1:f9,159.61.119.95,RO04LDSZ2588561321753760,USD
Silvana,Nemeș,7760931435163,1944-01-30,"Strada Preda Nr. 57 Bl. 92  Sc. 68 Ap. 710, Otopeni, 330430",0731 195 582,6c:f8:e6:54:a5:58,197.148.138.20,RO10XYKE1986388044864127,CUP
Viorel,Diaconescu,6251202054459,1995-06-08,"Strada Voinea Nr. 559, Campulung, 360229",0752 134 356,63:c0:d7:33:88:7d,89.186.219.106,RO23OGOC4814434521090400,MKD
Svetlana,Manole,3460522139681,1919-12-17,"Drumul Raul Oprea Nr. 76, Oituz, 959988",0239 503 314,f6:e1:ab:43:7a:f4,8.146.155.56,RO04NRFW1343948430676311,BAM
Jana,Stancu,8910817106771,1917-10-10,"Soseaua Voinea Nr. 57 Bl. 12  Sc. 39 Ap. 182, Turnu Magurele, 211664",0240 033 834,39:e1:06:13:d9:3e,89.130.202.133,RO44TBRP6604127173923854,GHS
Sorin,Dobre,4821107295248,1954-09-02,"Soseaua Georgia Aanei Nr. 187 Bl. 57  Sc. 33 Ap. 483, Paunesti, 259785",0239 438 272,7b:95:67:9b:3d:a8,32.130.213.194,RO24EVPP1238274866617035,TND
Augustina,Mocanu,2990416012387,1925-10-06,"Drumul Diaconescu, Calafat, 631318",0769 616 170,88:8a:3b:b8:d3:88,147.8.10.209,RO59ESLU9857287845652415,DKK
Lăcrămioara,Ardelean,3330123339581,1961-01-07,"Soseaua Popa Nr. 441, Ramnicu Valcea, 925483",0266 177 052,3f:d8:c7:57:71:b7,146.239.119.60,RO43JPJO6726859662084865,NOK
