iban,currency,balance
RO32HBFV4480117564607926,VUV,23556857632
RO14SDWN2762539071215890,SAR,21979485127
RO59FPBQ0691229884830793,COP,17150781688
RO08SJMJ3897930843100202,RON,75858003227
RO31BKOI9301436879259159,ARS,35465637846
RO79JCMU5011002662318046,RWF,58234575671
RO38NMTH0164415755712908,SZL,70582447984
RO97BUIB8103042801340983,EGP,22077867586
RO21YLYT4744194320207105,PKR,38741584273
RO22QQUX1409350508431591,LYD,53869378733
RO15ARDF5283513398983458,MYR,17285445921
RO66GVSP0508089650097716,MOP,24248840455
RO35NNTW6554517935102540,THB,89549394783
RO47VCEB1862881836125985,LSL,53976254135
RO14ZCRY3860008312578531,BWP,77036170462
RO79THZB7426561363168406,MRO,85925195590
RO15DMTJ2860349720476980,RUB,55113533282
RO30MSTW9874945456235565,BGN,68259807837
RO27XDLW1601606581544977,LYD,73177024945
RO49YDND3198020963002150,TJS,93828567512
RO91HTND4241708235491166,MMK,62475478099
RO26HMCA5512618496275640,AMD,2064865632
RO30OHCT1707713593179912,JEP,14392982450
RO19DOQV3637047810420053,SEK,10034043792
RO85BZRX8155229398370565,TVD,5074323100
RO29GDIQ8819219656558242,AOA,89432262520
RO65FJXH4274714567343300,DKK,73342597736
RO07FNCW3787210644857370,TJS,55555281877
RO51IJWV3314520525727646,RUB,87121307177
RO60WAYS6800648752362113,BSD,42095910756
RO31KPFW6499943131411842,RSD,98792451174
RO68RQKJ2483063939389430,IMP,47628765805
RO50BXUM2271799881520336,LKR,11018150214
RO35OVWA4765784606554093,SZL,74203237099
RO09LHBX9014331960315448,RSD,25025236349
RO73BJZP0281589333676669,ZWD,65510103308
RO38FINH9655012945106336,XAF,11739921871
RO35ABCF4583795603380134,PYG,46392132656
RO28SXZT1858786496860733,MZN,8546113786
RO59PWIU5887923166892429,VUV,42964725428
RO43OMOI5573733088350013,SHP,67401874384
RO56NEME0283736522048072,CUP,91633645333
RO04RYWT5093487557647819,XOF,68994234450
RO49BDDV5806745331995533,BWP,72927433887
RO09DHMF3452373179792703,YER,24945398219
RO50BYXC6477064780205919,ISK,56819357994
RO58JMLY6794968633191474,EGP,96003721779
RO38DXOK9726609943912609,CZK,74750214344
RO79SMDE3742979769078895,NAD,14637017972
RO58EPOS6251058492326229,GNF,58411602541
RO89SEGI8088546728400725,OMR,30991862209
RO49ZZTK9004520530405737,CHF,8743875598
RO47OYJX6026772996389813,THB,1811751271
RO18SUQN4179615257141990,HRK,97022175308
RO13ENHT9591541765763864,NPR,31164326065
RO81BGXV3979840588492333,CHF,24766008939
RO02PEJI2121919091900227,BYR,53816820494
RO86EEPR7003347986347896,LBP,24451628207
RO77IZLL0884088774444242,NAD,24456185256
RO26RISF3746485626251710,MNT,4735586150
RO86UZCY0380469554647910,TZS,58186705129
RO51YTBJ0263327193245074,AMD,85426944192
RO40WZIG3820300583462833,XPF,75356202494
RO29BZFE6157406288529162,INR,63665396233
RO40FHLR1493205567953496,KZT,78173267007
RO37KAQA3439361151947369,KES,73491280251
RO09LJDL7822436334287435,AFN,40504348225
RO84FDBD0631203626078321,SDG,356611740
RO67BUUU6353741832559993,MAD,59110314147
RO47JAXD2621871880573728,XPF,35112440964
RO09QTKG7920651765409763,CDF,45102445061
RO23BSAY6994314739981226,MOP,43775382421
RO25THTX6379527200342855,KYD,71222073135
RO78YBHU5920050537143453,GIP,43721824432
RO79GJBL6028680399352741,SHP,70945051912
RO58APIA5896464541583093,BAM,7907104604
RO33FOMS6819264707350686,ARS,73649323856
RO41FIFB8566480957597115,RSD,7656524940
RO64MBCG4940423600993086,SYP,23507711886
RO45LFUL4147396132709803,MZN,1479946432
RO71ROEH4831502327993148,MOP,50115388191
RO25TWLV9283637065115821,XCD,98172399256
RO85KQGJ1933368202708954,PHP,10306067745
RO08MLXP8133878963918245,HNL,9805183997
RO74TTEP7815568375708590,ISK,52935452985
RO03IYLW8670457713929309,YER,90011954147
RO42DTDC4735304952742137,SPL,73863418081
RO57RKOL7362687175473490,KWD,98100916163
RO45GTKC6796913475333688,BND,47121280246
RO17FVKA4220359770746339,SEK,10615358523
RO29CZWX9809493160288666,ARS,21109338061
RO20SLVU1352290448909290,CUC,21244060392
RO65SAFC1901814830374832,TOP,94134052973
RO30TPLG5392491016876050,SGD,62262794044
RO39JSFR0354868761218731,SHP,22296034331
RO76VMJH4506296853404191,VUV,33719024568
RO56TCID9598121998910673,SZL,5824719841
RO76DALA0500795755138860,PKR,88039526936
RO47IIND0401965064525124,SHP,23941399682
RO45VCLF7552775757388811,NZD,60082449679
RO68WUHF6645648185749734,CUP,66895065119
RO65NHPX7531464362358663,INR,37118902764
RO50GGTN7356981878828669,ARS,45120093843
RO27VXVY2556679007054635,SAR,26160936592
RO37OUVQ0153408029828777,RUB,63101477885
RO24JZLT7350118705453958,IQD,4479727171
RO40HEAZ1635661064626577,GTQ,47033532623
RO10OMZJ9450950102398414,TWD,8314056085
RO49UWIM3517501867147287,HTG,64822104798
RO56KCCW1183851237402515,AZN,20823888906
RO48TSPL3461150275710018,DZD,40367954362
RO74QWML6174629297969708,JMD,65315287411
RO05UBBR8708912688948428,LKR,96695070497
RO69JONU3736506626114296,PEN,33149977702
RO20ZMUH4286282351303826,GTQ,52784742220
RO45MBVS9444709480007947,XDR,66920233865
RO35OKMS0067530278763121,PLN,38602662412
RO28DAKN0258286164341995,AZN,63457689827
RO72QJDX1924738494923286,AOA,85815154958
RO21WYQV2223940002686024,JPY,75080470997
RO62EJIU0992331665159581,ETB,69420523078
RO52PCNC9492495988440626,HNL,87587298492
RO64RAQK9768529242307383,BWP,94376331846
RO90MNRE6946127182564709,DKK,29145688620
RO66RXZZ5060186865529910,ARS,47949600323
RO72DAYT0594837047408284,SRD,65627786568
RO39EBJG9043827396143609,DJF,72735032736
RO13QBZF0961397959742553,GGP,37195915353
RO29QTXL9865187796232214,UYU,46861946333
RO04XLUL3454118800964983,PAB,97138139374
RO11TXOM4263126292957723,THB,45728786072
RO30UFNN6981736218904838,BTN,18548252219
RO76XFRW1892121957309872,TND,34922521862
RO89DIIO2413216558164087,MUR,38854496032
RO45DCEG7858340607976235,AWG,38642508087
RO43PYPZ6605748281697757,MGA,88235048291
RO67FPQF4616332701150767,ALL,7284826202
RO95VJXM3072391749594652,DOP,90656829795
RO51XYST4690726018418646,MZN,22625179929
RO43SEVX6086493839885902,YER,53970636911
RO59YKUU4645449548056941,STD,47313527151
RO80QXWG8835234970092501,HRK,25959127569
RO68CZAF3499051060613499,KRW,78947441007
RO72MCEF8249216249042016,KMF,68763859844
RO40JTOI5194069374721239,CNY,16395204677
RO67GAKX8219067885229093,MZN,70388228484
RO98PIRB0351766082268739,NAD,42747021616
RO26IWUQ6823808767901452,TMT,17522859176
RO49LIHY5288901944796661,ISK,81300080783
RO85JXGA2852229675798397,GHS,95439858923
RO47FZJE0106026533017684,MDL,80077976148
RO61AMBE6237603987059189,SEK,98696621654
RO27KLEW4057096423249468,XAF,59772339404
RO26VLBO4506968267049119,GMD,76239124629
RO68SHQX5589087363346551,NIO,85017322939
RO59PUZC7488100195548715,MNT,78431718069
RO77FZLX6043027856095079,HTG,58776149995
RO34SBEL4033293542282001,MAD,16308750791
RO05SWIH9834961052688577,STD,73147076692
RO63QVWO0482501291563691,DOP,14762784387
RO79AYPU8803844111248459,JPY,6137736460
RO02VDHN8715985717485406,KMF,49804454976
RO07YYUU8043647501400539,BYR,4340176719
RO96BQNM1613216065402269,SRD,75343940078
RO52DJHR0166379819224962,BZD,19959951610
RO23YVDC4994855854358817,BOB,55772007449
RO05AYZS0247403304836570,UZS,19666969165
RO73RRLG9927183931958080,MKD,60758173700
RO54OHGS6054630091597460,QAR,8282580412
RO11TTMS1500860265927893,SBD,10211370496
RO24BOUO0373858539058246,GTQ,94025217768
RO67NIZI6580068967503377,KHR,91121096311
RO50RWBP3168970334481642,KMF,41246950661
RO12PTMU9700124181543785,MAD,57418908116
RO46ZEAQ7235580626311459,BMD,99593753061
RO51QIBX9162965947843833,DOP,53663940746
RO58ZMMS8778107253817772,BHD,9337968955
RO36MHVU1872568063454386,AMD,67974918096
RO79PCBV9747804147180103,CZK,14671481556
RO32NMCB5208907125413707,BGN,63653688457
RO43GROH3838229919867471,SLL,5829929356
RO42MCIC4825194747149090,CVE,57199976009
RO50TLDW8243097978339461,NZD,67568436767
RO70YEBK1608594246382473,JOD,1368717908
RO45RETA9467244664506887,GEL,48007921151
RO13DQSH5601843982515837,ERN,35498207925
RO73XQLR5220155538701095,GBP,48136780153
RO78JFVE7298237637537229,AMD,35217781498
RO06TIXX2137767584919975,VEF,67609240974
RO18HLKA7308990488263899,CZK,77547909559
RO11ROZF3410993945400623,SVC,70074462512
RO61WPLE2641363551396166,MGA,62823414613
RO86VHJN9321085667295827,GIP,63789477477
RO19OIEZ3601989798558166,CDF,8616534040
RO40TAHE4902735043095483,ANG,59893069886
RO28YNTJ0993044244760821,HUF,79682445549
RO07SJLZ7570303350107436,HUF,54847659188
RO34XKBT2302574719478725,BWP,57181750886
RO45ERUA8455601704281947,MRO,23321359199
RO72PSIU5970080952939136,KES,885807277
RO51VZRS9731910156495951,XAF,70886158596
RO83POIT5829367921375306,DZD,57857161947
RO19LLVR3586450033602071,CZK,87129992633
RO62CTYQ1861360666707484,MAD,91774199012
RO43DJHM0778008358086423,MWK,660492598
RO43ALQR1237260695352890,SPL,73135921174
RO73GXSL7778543790797884,IDR,5311827782
RO48ZNTS2947195795855664,OMR,43848206350
RO72KGZC4636571502707501,AWG,73357069603
RO19MWTN0119877561020297,IRR,96412736847
RO59YOYC1158430176411811,GMD,62935268684
RO26AZLG2597776481862713,IMP,99016409314
RO43UMTN6735929202334228,PAB,19323019825
RO92BPPA7467658385034135,RUB,5306461714
RO67OTTO8647192477595682,XAF,76981720282
RO57SXJL7486616179669178,NIS,8148193173
RO92PDOS9366521358602895,NZD,1318342085
RO76CHEY0762980520264144,KGS,88734529008
RO26YJAG9253812838276836,BAM,60590137148
RO60YSZL9639931502533268,TOP,14097103834
RO34KRCV6980977657818957,JOD,23053271316
RO31QCIY1512310277572189,KYD,9416996677
RO44SBBC0368530529151281,MUR,3296589685
RO34ZNEG1618930411228010,TND,58238684292
RO97UEKT6222236811738548,BOB,16044450843
RO86CYVN0779832490877887,BWP,89293551806
RO42VOQY6047374463212073,ANG,62590322377
RO50FAHY6916169152088390,TMT,44784646109
RO13XPLT8375251163164205,GMD,16959534984
RO20DJET7787273983237239,ILS,91580122419
RO19GEFZ2329950312861754,NIS,74335128702
RO68HWNG5715847168131706,BHD,68508999065
RO11ENBF8053228471764558,KGS,68525033311
RO04ICIC3848064775663041,BAM,37579716497
RO49ADUL6828621469850159,BBD,58717678269
RO51LVMI6636884603527245,IRR,75267610645
RO39NRNR1775226404261053,XCD,55265863085
RO62AXOF3349047641303612,AWG,73077327652
RO98MYXB6564145920479041,EGP,654568034
RO37RQHH0813774637887472,XPF,74450239233
RO44JFIO0572811944436660,TRY,93112135738
RO97DDJA5697173899453407,VEF,81073472522
RO83DZTV1469815142167985,LYD,43935389806
RO28WRLA5986282920549875,MWK,34508652977
RO22WYFJ0833895986433334,PHP,42505343380
RO30RIPW1990400700039619,PLN,90753355341
RO64UPSP7703410107833572,BMD,55266848140
RO18HWKO6466328968842332,IQD,82065993873
RO27EBIE5364211271968451,PKR,46380375221
RO18YETF1015024482956044,PAB,51274322124
RO29OVJO7303133864749278,XDR,48261623087
RO91UEVK9251159545270374,BND,27744086939
RO34HMZV6748825445057246,GIP,41304355038
RO09AYJV3777765116160177,SAR,19931130169
RO82QWCU2889761233991997,NAD,85438894665
RO59RRGN5816284125827783,ETB,88533330354
RO24GTSH2535199753531436,CHF,48307367592
RO08OPAN0259475803265960,SAR,15394592750
RO58FVPF2302609007905033,IQD,25373806777
RO72XADC3879943656136879,KMF,71974097875
RO11HRFH0814715655250632,YER,61742323525
RO64YNQN9583726304945017,PGK,4034391765
RO62NNQR0965401882210916,MOP,93137774866
RO10CBCK2086099235522572,KES,13215446717
RO38BSBQ8253373805351540,CAD,28666933276
RO35JDOW5171743009845324,SPL,9432594673
RO07MJCL5779759957662485,KGS,36287449416
RO85YWDC0851580424553728,SDG,88073508495
RO56UMIS6153908742516737,LKR,82032520651
RO69CYCB2815666589756094,JMD,39140132658
RO88RGHV6840775323238490,RUB,94089484293
RO68PTEL5358749972319870,PLN,37605615730
RO49OIWN2618948445880004,HKD,83969296615
RO96EVTM6342006182504931,NPR,75351184865
RO79TGCR2781682862218715,PEN,5893635776
RO65HGZX4868263962012106,ARS,5400944654
RO88QOJE7652972810094067,DOP,27745011163
RO44DRCN4526987106646479,JPY,63416062138
RO79NGUU3203140742522613,IQD,34373694736
RO15WCVD5689387025713225,SOS,65599311192
RO09GPHT3915723993584825,TJS,48292887552
RO33YPLY5214342638227944,BSD,2877562023
RO86GSXH8797125238410100,AFN,25807621635
RO84YOIQ9122296872394756,SVC,59899120385
RO45GGVT0274528941731380,NIO,72628382259
RO20RUUK7043740143066889,PEN,96403335020
RO22TDUL3403271192718953,BBD,87922210287
RO25CLUQ3412124871465055,KES,63733871190
RO03IXLF2591530632539668,CLP,79187989326
RO58DTIV7563153428977493,GHS,2434448733
RO55NZZU1165960105536093,MVR,32813993190
RO85YDGM3717285160069380,MDL,71526603612
RO60EKLO4929470070512779,BIF,10967581725
RO46WHDW6462984460265382,TWD,42835802465
RO20UDYX3836650881597019,RON,72403505469
RO27KHLR6449154912746821,ZWD,38179241950
RO35BNXD0640872303190956,ZWD,83494203246
RO43ZHRR5368327249888905,GYD,69133765736
RO18YNLR3972356784993703,PEN,27366996922
RO34ZYKP0138671935762895,UGX,45528325420
RO17RLHM5958978074850459,IMP,36088173787
RO90XNYY0505187025318788,NAD,43250146604
RO47MGLV8806468705440842,IRR,33122816973
RO89UWPD5473602595374070,NAD,10944053768
RO77XYTN3871922519372581,MRO,33623520931
RO26QVYY4015979929604370,KES,75994036145
RO79ZTWZ5121645570204870,RWF,63534557000
RO94TRGZ4579661120793561,NIO,39766333313
RO51NSEP9295987317501394,AMD,47459688712
RO10QKMP8962887149459973,BDT,60556739215
RO08KOCL5310837844601902,LBP,76198783464
RO19EGEN0969603065724403,UZS,24819370423
RO87ZGTJ4052073055341752,LRD,76719275766
RO41ZDCK6752953006846461,BOB,92667513942
RO91KAPL7399805780732894,ILS,82465501336
RO73ODSZ8319866217516240,ILS,14701296104
RO95HHFY9974852273995469,LSL,97288019890
RO36QVWU0187149010807145,KMF,94864956324
RO93PEUC1820434533418523,MKD,35958856574
RO58ASUM9646322179069246,VUV,42237661173
RO11HVCB2217101657710804,SGD,25694811729
RO88WLBR7383882020725522,KES,1991528222
RO66ZHBQ3861135344864724,AZN,75504745899
RO52FPXD9528836447968935,GTQ,29606246833
RO90YCII1486617751651542,LKR,20987435490
RO35YHKW3143983605969109,TND,48218460245
RO14DDBV4335889983978665,KGS,83456757517
RO39OUHA3945203184945737,XOF,60184235020
RO93TFPY6394109246283772,KPW,68331076157
RO28IIFF7766841843874113,LRD,88238611825
RO72ABCD6742896506127364,AWG,94843905113
RO25FEXX8400315670687683,GEL,97251755220
RO12HESJ0211075914559621,VND,47823194418
RO41ENHO7004819502004865,BWP,82434534223
RO11QWWR3691054418720267,LKR,24063682639
RO69NGHK0205780079671775,GYD,33366638935
RO55QQOS5472085974127052,KPW,49109550444
RO54BSIJ5271389831916114,CHF,69747563381
RO13IHZQ2487067660077891,CLP,30594032022
RO63KDRX5918806298038243,LYD,85298379990
RO27OCXV8260967438856298,BOB,25330376564
RO13TCMF1048695469221614,CUP,61318328264
RO37VYGC5737105327598286,CZK,42361417549
RO51WWZY3817943963222710,AZN,64797311968
RO28BXUW6206692505174192,ALL,1854692167
RO74PIYC6188110423907062,LRD,74975682034
RO06IDQJ2730469754077281,BIF,81720016954
RO28UJVT3853260007472813,PLN,4563500221
RO07ZROB7451877398764470,BTN,60070408609
RO83PMAX8633901836649274,BSD,24181558125
RO24QBGB2357632282151768,DZD,3259080373
RO03BLAE0427663913379055,CHF,89255319756
RO56HIPG8335397271149600,BSD,67483565769
RO60RCAJ0857512481805118,KZT,41483337952
RO59MJFT0427057673398486,TJS,8520553924
RO73TQPC4668408589887200,IMP,81488693279
RO37PBFJ7016780766752247,JPY,73997985596
RO48PDTM9240271069636208,SCR,14135096519
RO54KWBX4509884543273546,GIP,55051463144
RO21ZQUK0135016478496901,VUV,15304979580
RO39DDYF5707659443450713,GGP,10705670866
RO06XSTH6442169355443183,EUR,96110482489
RO59GSKU4049733426125076,IMP,69089550537
RO88IGLI5533936828544299,UYU,98456421448
RO23ZFER1180024514315281,SEK,27822010081
RO09LXOW8233183278584813,ISK,32618091259
RO03RCDI6250147251993252,USD,93207676266
RO21CSBS8827206278135227,SRD,38014949748
RO48RCXD8125109487026611,PLN,78818902095
RO83VOEK4939542291624078,HTG,7404103356
RO74ZVWI8897844448002635,BWP,53324658080
RO67YFHG6539065228884888,MMK,36985368428
RO36WNJZ1167378916206870,BWP,45738557595
RO08UDVZ1766949232462631,TTD,46911003345
RO17XJXD4078739808705402,KHR,85736501137
RO46MUKG4998628785636752,VND,58470470433
RO42RLPF1997715234244684,LRD,14335375747
RO69EVXE2608614031912730,CUP,97416707676
RO82QNFU2436885890665319,NIO,58372431716
RO61EWFY1094091949386861,LAK,9463591559
RO89EVRP7609269717975674,DOP,53023459679
RO23ZDDK2003038848436705,PHP,78320797614
RO07IFXL2263008625910882,ZWD,51258852774
RO25WUYO9015933499060033,RUB,12076789358
RO39XHKV8666231963957681,JOD,96337691299
RO43COVI5869626837612845,TMT,80496728164
RO02TPJW9251571875745923,LTL,68260423959
RO08DROA0028712099238485,BOB,26466195166
RO06AVCJ5426659053265383,SVC,6966170096
RO26FGAL4482869830340709,JOD,88573564572
RO97LOCA7441426567160064,USD,25294427752
RO62AGSX4655404239282581,ISK,71106223916
RO47ZHPB4592780771764380,AWG,98597298998
RO20YOHL5375368649091754,KMF,48348861165
RO25ANOI4929106586450050,ISK,53703190003
RO29COTZ0481338434025705,RUB,96740825400
RO38FYKZ0172243841635212,HKD,75436891131
RO17TFKS6860726158634189,BHD,25669308042
RO58XQRU7968410636255400,PYG,83744267955
RO42JQST0892562248356517,KPW,99385473541
RO76QRCD7258709718472068,GNF,45431289992
RO72FJFO7927071993126947,NOK,17733631731
RO91FGTH6866379705880392,ZWD,39209897840
RO92KAQF1533231458694023,CDF,76204988559
RO14MQDQ1028046469944662,AED,87205792717
RO57BAEW1217541994865324,SHP,98433930092
RO02JGBN5180673057941265,PLN,85795778621
RO62JIJN7403762840580910,ZAR,29494522919
RO25VHIY8675718496404265,MGA,3577923602
RO78XVYF3011092811456151,CUC,75254748176
RO54CAFQ5673777071842869,AED,24208005464
RO67LIXO5863903329212766,SDG,1258452347
RO77JNEB6589445442349778,KPW,96040603300
RO87RCOW3180602634862278,GBP,26543789744
RO93RDKG0774982831691869,DJF,5004852750
RO17IDZF0651954267502283,KPW,9917841815
RO16TKJR1024261576352294,GGP,16246144954
RO17ZKWL6184036904197477,BZD,17296934358
RO92ULGX5561682763572341,PYG,66215167130
RO64RIYS3619288896077255,EGP,69939389215
RO62HXOX8739032748628059,CAD,19327044355
RO86XJFI6583855528996844,NAD,12226623576
RO63WOON7780575669593634,LAK,92353111434
RO82TDMH9398141008219339,CLP,22615163903
RO37UHAK3622115284034242,PEN,14484610522
RO24OFSM0369775620390582,MRO,94980916174
RO48VLPB7991418798025351,AZN,96014339450
RO29OXKY8879926520891830,TJS,86866208631
RO47AUIW5189687238809959,KRW,22740841864
RO36RTTN6376865178063304,GHS,10899914124
RO21WHZC9052692147834642,GMD,80165301242
RO58XZCN4325823182707799,BBD,52393805196
RO59SXJO0945918949934296,IRR,84384981
RO77UCCA5058299991230706,NPR,96875628671
RO29APID0277050356859200,CZK,91526402716
RO16CWSE3722952892977024,LYD,51649796147
RO16URGO2555868598591795,MMK,93700737337
RO91GZEC7217484170397001,AZN,58254324494
RO53IDMB2908957749742182,GTQ,14897681860
RO75JKJB5540170987417819,YER,41074606816
RO39AXXZ8327366219099320,LTL,57322462192
RO85RLND2854635355663893,MZN,67214572883
RO21EZYE1789595532883373,ISK,63369717176
RO64QMOK0707484095956446,WST,33805361161
RO58PNNP6373725796222168,RSD,58643938345
RO37VKVF5070820257487855,MDL,33494940258
RO52QQMI7077708881618937,KZT,9494142332
RO37XBUQ5601075695661354,BDT,87661474085
RO18OLSE6728371297162670,TTD,1460114359
RO67ECNN3975943513632300,GEL,70648694383
RO72OICC8995353414746841,CRC,26182198025
RO30CXVV1586459009931885,SGD,67432905400
RO59UCUR4694720033005538,ETB,85992689656
RO12ELFJ8996881007508020,MVR,76734952703
RO24NXGI1555741810326462,SGD,3058606254
RO04JHYC0063620463867836,MAD,85078618233
RO53WRYX2375188767563999,UYU,67956763142
RO46JWTF9514632393081284,GYD,39729471996
RO57BSCO5282161212496230,AUD,54541131668
RO72UDKY1719292652302335,TVD,78940217653
RO35OQBD8763239496896497,SPL,93202701109
RO15XVIS2956512877152912,BGN,22004443024
RO88QRQZ8291567934483324,MXN,14857563578
RO91AEVT2344575269608198,DJF,82682939954
RO29BNHS9935300047854021,EUR,85099525469
RO45ETGF8063801988680331,LSL,33797252706
RO33SYUH6888822817661090,HUF,69267504673
RO89NITJ9106683695763809,BYR,96827417
RO10RAEU5817495256019221,BIF,60180802810
RO69NEXT2889218271015290,MOP,26422022962
RO86JIOH1108565335408275,BSD,40989601720
RO34URFJ1097609828027457,BSD,26155873041
RO38HRNI4759394563712607,ISK,47134732129
RO22VZYV1671992187728878,VND,47256563201
RO69SQOF2128974898613066,RWF,76331558392
RO85JYDW1346405767406510,MKD,90192984420
RO11KBWC2274836552393566,BZD,73647725252
RO66UDKI1371815264944029,KRW,40779460956
RO15GBCI8026526147666063,LBP,94431863605
RO79WTFW9352435185210606,RUB,46841277281
RO11YHCD4412981214273847,MAD,43235704611
RO29FTHR7977346217051824,KES,47783201278
RO48DSKF6815676774420998,NOK,16247191386
RO85VETJ9098807567837430,SHP,18155192873
RO51BUDB4250010034705695,CVE,76571269450
RO58VUUM6746344793625086,KZT,40289606025
RO43ITGV7907884188173614,MRO,8550720808
RO88FLSI7322318567158888,SAR,12388385737
RO56HVTK4724753185168562,KPW,57061185877
RO20CXGL9296600659732301,XAF,41885804815
RO48LXMW2290545818155860,BRL,41673263589
RO19XDVD0891327976548884,TVD,75275577882
RO90FDYE7044946557976274,CHF,83201033627
RO53PBJT5829067163364207,MXN,21738257409
RO26XKCK9685274108038527,BTN,6760159139
