last_name,first_name
Ioniță,Silviu
Dima,Rica
Mocanu,Romeo
Stoica,Gregorian
Dinu,Ilarie
Nemeș,Marga
Ionescu,Georgian
Diaconu,Hortensia
Aanei,Lucențiu
Ababei,Laurenția
Dima,Zaraza
Mocanu,Smaranda
Ene,Emanuil
Diaconu,Florica
Mazilescu,Rozalia
Toma,Adam
Tabacu,Filip
Albu,Jean
Manole,Ramona
Ioniță,Elena
Oprea,Bănel
Popa,Constanța
Dochioiu,Dochia
Dinu,Adonis
Voinea,Codruț
Barbu,Sandu
Dima,Sidonia
Diaconescu,Anuța
Diaconu,Cecilia
Tabacu,Elvira
Preda,Dina
Preda,Olimpiu
Florea,Panagachie
Ababei,Brăduț
Dima,Petrișor
Preda,Cătălin
Dochioiu,Gicu
Oprea,Filofteia
Oprea,Inocențiu
Niță,Paula
Manole,Leordean
Albu,Toma
Gheorghiu,Aurică
Gheorghiu,Casian
Manole,Remus
Ardelean,Aida
Dumitrescu,Semenica
Barbu,Traian
Oprea,Dochia
Eftimie,Alexandrina
Niță,Claudia
Popa,Elisaveta
Ababei,Maia
Tudor,Marin
Marin,Izabela
Pușcașu,Nicoleta
Stan,Bănel
Ionescu,Ioana
Dobre,Oana
Popescu,Lelia
Voinea,Ladislau
Mocanu,Constantin
Albu,Ariadna
Cristea,Gabriel
Oprea,Jenel
Stănescu,Marcel
Popescu,Sorina
Manole,Nidia
Aanei,Vasilica
Stan,Horea
Suciu,Ica
Pușcașu,Petrică
Mocanu,Evanghelina
Albu,Damian
Mocanu,Daiana
Niță,Stana
Niță,Georgia
Barbu,Paula
Pușcașu,Iacob
Ionescu,Catrinel
Tomescu,Cătălin
Diaconu,Luminița
Ioniță,Demetra
Stănescu,Inocențiu
Popa,Remus
Toma,Stan
Ardelean,Profira
Dinu,Romanița
Ionescu,Lascăr
Dima,Nicoleta
Tomescu,Ianis
Ionescu,Oliviu
Stoica,Filip
Voinea,Estera
Diaconu,Grigore
Dobre,Cleopatra
Stancu,Norbert
Suciu,Tinca
Gheorghiu,Viviana
Dima,Ionel
Niță,Lucia
Tudor,Panait
Mocanu,Mitică
Oprea,Zaharia
Stan,Nicoleta
Toma,Otilia
Ababei,Emil
Cristea,Safta
Pop,Camil
Eftimie,Antonela
Pușcașu,Albertina
Voinea,Casian
Niță,Cosmin
Dinu,Leonard
Diaconescu,Constanța
Stoica,Cristina
Stancu,Tincuța
Oprea,Amelia
Stan,Betina
Dumitrescu,Sergiu
Georgescu,Vasilica
Nemeș,Crenguța
Popescu,Mirona
Diaconu,Lili
Popescu,Ionuț
Stănescu,Anastasia
Ababei,Tiberiu
Popescu,Olivia
Nistor,Miron
Dinu,Codin
Nemeș,Anatolie
Dima,Dida
Popescu,Cerasela
Ionescu,Georgeta
Cristea,Darius
Manole,Cristian
Nemeș,Sebastian
Mazilescu,Aglaia
Georgescu,Veniamin
Tomescu,Simona
Popa,Narcisa
Ababei,Mariana
Tabacu,Sânziana
Dinu,Titus
Diaconu,Anca
Pușcașu,Agripina
Dinu,Georgeta
Dochioiu,Daciana
Nistor,Rodica
Eftimie,Avram
Toma,Fabian
Tabacu,Nadia
Manole,Carina
Diaconu,Beatrice
Diaconu,Claudia
Toma,Norica
Diaconescu,Cristobal
Stan,Floarea
Nemeș,Camelia
Barbu,Anghel
Diaconescu,Laura
Oprea,Lavinia
Mocanu,Angel
Stancu,Carmina
Popa,Carla
Nistor,Horea
Albu,Mirela
Toma,Rebeca
Dochioiu,Olimpian
Mazilescu,Alida
Diaconu,Corvin
Florea,Dumitra
Dumitrescu,Daniel
Barbu,Luiza
Dochioiu,Agnos
Oprea,Sinică
Albu,Giorgiana
Manole,Fabia
Voinea,Denisa
Nistor,Flaviu
Stancu,Denisa
Nistor,Codin
Ababei,Angel
Pușcașu,Veniamin
Dochioiu,Iacob
Tudor,Constantina
Albu,Dimitrina
Tudor,Florea
Diaconu,Mona
Voinea,Raul
Dochioiu,Victor
Ioniță,Lucreția
Albu,Stan
Dumitrescu,Milena
Stan,Vasilică
Preda,Sinică
Albu,Marinela
Tabacu,Mădălina
Diaconescu,Raul
Oprea,Pavel
Toma,Florentina
Mazilescu,Safta
Tudor,Atena
Dobre,Vlădelina
Ene,Gelu
Oprea,Alex
Popa,Eremia
Toma,Inocențiu
Suciu,Lorelei
Ene,Catrina
Nistor,Despina
Cristea,Aura
Ababei,Filofteia
Stoica,Cosmin
Dochioiu,Dorinel
Georgescu,Crenguța
Stan,Narcis
Aanei,Ilona
Stancu,Cleopatra
Nistor,Zoe
Aanei,Angel
Mazilescu,Stana
Tomescu,Blanduzia
Tabacu,Dumitra
Preda,Aurora
Dobre,Mara
Manole,Vlădelina
Diaconu,Andreea
Dinu,Agata
Gheorghiu,Zamfira
Suciu,Mina
Ababei,Miruna
Stoica,Blanduzia
Marin,Irina
Manole,Corvin
Tabacu,Amza
Marin,Eugenia
Ioniță,Sever
Marin,Vanesa
Albu,Irinel
Manole,Ilarion
Ene,Eliana
Florea,Milena
Tudor,Gicu
Nistor,Aristița
Stănescu,Alis
Manole,Ioana
Niță,Maia
Pușcașu,Clarisa
Ababei,Cezara
Marin,Panagachie
Popescu,Saveta
Diaconu,Raluca
Pușcașu,Tatiana
Tomescu,Florin
Dinu,Augustina
Ababei,Dorian
Dima,Varvara
Aanei,Agata
Suciu,Camil
Stan,Ghiță
Ababei,Erica
Manole,Costin
Florea,Martin
Diaconescu,Georgia
Barbu,Corvin
Mazilescu,Gabriel
Stănescu,Emanuil
Diaconescu,Eric
Nistor,Andrei
Marin,Leana
Manole,Evanghelina
Ene,Nicolaie
Dima,Heracleea
Tomescu,Ruxandra
Georgescu,Adina
Mazilescu,Simona
Aanei,Profira
Stănescu,Eusebia
Nemeș,Ramona
Tomescu,Ilona
Niță,Decebal
Preda,Marcela
Suciu,Mariana
Tomescu,Măriuca
Ene,Valentina
Gheorghiu,Ecaterina
Tomescu,Nae
Manole,Marilena
Preda,Georgeta
Ardelean,Robertina
Nistor,Cătălin
Popescu,Cornel
Mazilescu,Olimpia
Tudor,Gică
Florea,Margareta
Niță,Aurelia
Cristea,Amelia
Barbu,Andrian
Mocanu,Răducu
Dumitrescu,Octaviu
Aanei,Florea
Ioniță,Severin
Dinu,Estera
Tudor,Octavian
Ene,Carla
Ioniță,Ana
Georgescu,Nicușor
Cristea,Tiberia
Eftimie,Zoe
Tabacu,Casiana
Stancu,Daiana
Stoica,Ana
Ionescu,Norica
Marin,Lorelei
Popa,Nicuță
Dobre,Lili
Ardelean,Ada
Mazilescu,Cezar
Albu,Mitruț
Marin,Jeana
Manole,Paula
Barbu,Loredana
Diaconescu,Emanuil
Stan,Catrinel
Mazilescu,Beniamin
Dobre,Iuliu
Gheorghiu,Carla
Mocanu,Mugurel
Stănescu,Victoria
Diaconu,Martin
Diaconu,Stanca
Pușcașu,Ivan
Ioniță,Veronica
Tomescu,Vasilică
Dima,Alex
Tabacu,Iolanda
Tabacu,Ancuța
Popa,Nicolae
Barbu,Patricia
Marin,Ana
Tudor,Iancu
Stoica,Amelia
Stănescu,Larisa
Dobre,Jasmina
Suciu,Anatolie
Ioniță,Ilarie
Pop,Aurelian
Voinea,Mirabela
Dima,Vicenția
Pop,Theodor
Dobre,Amelia
Dobre,Alexandra
Tudor,Ariana
Diaconescu,Renata
Barbu,Alex
Ababei,Teona
Dobre,Mugur
Ene,Valentin
Mazilescu,Estera
Nistor,Caterina
Mocanu,Dorel
Gheorghiu,Saveta
Diaconu,Costel
Aanei,Stancu
Nistor,Semenica
Nistor,Coralia
Diaconu,Nicușor
Voinea,Mioara
Albu,Stancu
Dobre,Sabin
Preda,Liliana
Tabacu,Dafina
Georgescu,Narcis
Florea,Augustin
Toma,Ruxandra
Ionescu,Lucreția
Diaconu,Andrei
Albu,Tudorița
Cristea,Stanca
Popescu,Dumitru
Suciu,Florentina
Popa,Daniela
Tomescu,Cosmina
Ioniță,Fiodor
Stancu,Magdalena
Stănescu,Alexe
Dochioiu,Sandu
Aanei,Minodora
Oprea,Doina
Cristea,Marga
Gheorghiu,Corvin
Dobre,Celia
Tudor,Constantina
Popa,Lascăr
Diaconu,Ilie
Diaconu,Teohari
Preda,Silvana
Marin,Sânziana
Oprea,Corneliu
Dochioiu,Romina
Tudor,Ariadna
Tudor,Xenia
Pușcașu,George
Stănescu,Dumitrana
Pop,Salomea
Oprea,Florentina
Voinea,Monica
Gheorghiu,Ruxandra
Tabacu,Vicențiu
Eftimie,Adelaida
Preda,Luciana
Mocanu,Dochia
Niță,Olivia
Dochioiu,Pompilia
Marin,Gabriel
Tabacu,Titus
Ardelean,Maia
Ionescu,Roberta
Popa,Ciprian
Voinea,Monica
Gheorghiu,Amelia
Dinu,Casiana
Ardelean,Sabin
Tomescu,Anabela
Aanei,Constantina
Tabacu,Eusebiu
Nistor,Zoe
Dochioiu,Petre
Manole,Alexandra
Gheorghiu,Decebal
Oprea,Marcu
Manole,Romeo
Stoica,Janeta
Dinu,Ivona
Marin,Alis
Ene,Claudiu
Niță,Jana
Ionescu,Iustinian
Tomescu,Dora
Dima,Cristina
Oprea,Georgian
Preda,Sava
Preda,Mariana
Tudor,Demetra
Dobre,Rica
Stan,Augustina
Stan,Iancu
Albu,Iridenta
Voinea,Petronela
Diaconu,Leordean
Aanei,Codrin
Ababei,Jasmina
Tudor,Daniela
Stancu,Octavia
Ioniță,Veronica
Cristea,Horia
Niță,Venera
Barbu,Hortensia
Ionescu,Matilda
Dobre,Svetlana
Nemeș,Giorgian
Dobre,Cristian
Ardelean,Teohari
Tudor,Zaharia
Barbu,Florina
Stancu,Ludmila
Dochioiu,Marius
Dobre,Roxana
Diaconu,Maricica
Suciu,Robertina
Ioniță,Dariana
Dinu,Floare
Pușcașu,Simina
Eftimie,Viorica
Nistor,Pompilia
Nemeș,Florența
Gheorghiu,Andreea
Ardelean,Demetra
Nistor,Relu
Popa,Oana
Eftimie,Zamfira
Barbu,Ludmila
Ardelean,Aristița
Marin,Bernard
Ionescu,Mirabela
Pușcașu,Lică
Diaconu,Bebe
Ababei,Codruța
Barbu,Mitică
Aanei,Caius
Suciu,Marin
Popescu,Anuța
Nistor,Daciana
Gheorghiu,Mitruț
Nemeș,Steluța
Barbu,Letiția
Niță,Mariana
Dima,Octaviana
Nistor,Emil
Tomescu,Vlădelina
Pop,Robertina
Mazilescu,Mădălina
Diaconu,Nicu
Nemeș,Francisc
Voinea,Beniamin
Voinea,Izabela
Gheorghiu,Felicia
Ioniță,Zenovia
Manole,Tudorița
Ionescu,Francesca
Nistor,Florentin
Niță,Dragoș
Dinu,Vanesa
Stancu,Niculiță
Diaconu,Evanghelina
Diaconescu,Rica
Pușcașu,Ecaterina
Pușcașu,Sorina
Dumitrescu,Nidia
Popa,Ilarie
Popa,Flaviu
Tomescu,Augustin
Dinu,Felicia
Pușcașu,Roxelana
Stancu,Cornel
Toma,Dafina
Dima,Mina
Tabacu,Estera
Pop,Ligia
Ababei,Petre
Voinea,Gențiana
Cristea,Valentina
Mocanu,Beniamin
Nistor,Hortensia
Nistor,Valter
Florea,Margareta
Stan,Andrei
Nistor,Daria
Tomescu,Adela
Voinea,Ioana
Voinea,Codruț
Suciu,Valeriu
Barbu,Arsenie
Nistor,Niculina
Gheorghiu,Florin
Nistor,Melina
Nemeș,Suzana
Diaconu,Steliana
Stan,Veronica
Pop,Denisa
Preda,Raul
Dochioiu,Loredana
Tomescu,Octavia
Dobre,Giorgiana
Dinu,Ludmila
Mocanu,Eremia
Manole,Caterina
Stoica,Consuela
Dima,Octavia
Florea,Nora
Tudor,Laurenția
Tabacu,Filofteia
Cristea,Malvina
Nemeș,Pompilia
Cristea,Sonia
Ioniță,Bogdana
Pop,Aureliana
Stancu,Cazimir
Dumitrescu,Janeta
Tudor,Mitică
Popescu,Vicențiu
Dinu,Emanuil
Nemeș,Anton
Pop,Fiona
Dochioiu,Mariana
Aanei,Dalia
Georgescu,Olimpiu
Barbu,Lavinia
Mocanu,Carmina
Diaconescu,Titus
Eftimie,Veronica
Stoica,Zenovia
Ardelean,Andreea
Stancu,Elodia
Tabacu,Clementina
Dobre,Julieta
Dumitrescu,Aristide
Preda,Jasmina
Stan,Ladislau
Marin,Eftimie
Niță,Dariana
Aanei,Mirona
Ababei,Julia
Niță,Evanghelina
Ene,Lavinia
Pop,Petruța
Oprea,Mitică
Georgescu,Dorin
Stan,Arina
Ardelean,Ancuța
Mazilescu,Ladislau
Pop,Vicențiu
Stancu,Alma
Stoica,Alexandru
Popa,Miron
Niță,Dafina
Voinea,Cristina
Ionescu,Mara
Nistor,Dalia
Popa,Gicu
Popescu,Steluța
Ioniță,Emilian
Tudor,Vladimir
Stan,Bebe
Nistor,Evelina
Dobre,Stanca
Diaconu,Mihai
Barbu,Inocențiu
Pop,Cristofor
Aanei,Dinu
Voinea,Vincențiu
Mocanu,Laura
Voinea,Marius
Cristea,Fabia
Popa,Beatrice
Niță,Lavinia
Tomescu,Ionelia
Ardelean,Adi
Nistor,Emanoil
Ioniță,Bănel
Stan,Eric
Albu,Mara
Dobre,Valentin
Nistor,Cosmin
Nistor,Estera
Tudor,Vera
Eftimie,Constanța
Tudor,Dina
Eftimie,Geta
Stoica,Henrieta
Dumitrescu,Larisa
Nistor,Svetlana
Ioniță,Evelina
Ionescu,Georgia
Pop,Clara
Stănescu,Giorgian
Stănescu,Estera
Tabacu,Stela
Eftimie,Heracleea
Ababei,Pleșu
Mocanu,Octav
Popa,Iosefina
Ene,Casiana
Eftimie,Andra
Dinu,Emanuela
Pop,Caterina
Diaconescu,Robert
Tudor,Nicoară
Marin,Doina
Aanei,Camil
Dumitrescu,Eusebiu
Stoica,Viorel
Stănescu,Anca
Nemeș,Lăcrămioara
Dochioiu,Bernard
Pușcașu,Despina
Tabacu,Aristide
Niță,Rebeca
Georgescu,Mirela
Dinu,Petruța
Albu,Erica
Ionescu,Flavia
Tabacu,Brăduț
Ene,Cazimir
Tudor,Camil
Georgescu,Dorian
Dochioiu,Melina
Pop,Anemona
Pușcașu,Achim
Aanei,Antonia
Aanei,Costin
Georgescu,Artemisa
Pop,Ianis
Ene,Alin
Popa,Sonia
Georgescu,Theodor
Barbu,Aida
Pop,Elena
Florea,Viorela
Dima,Dacian
Dima,Andreea
Albu,Silvia
Georgescu,Gicu
Aanei,Visarion
Suciu,Gabriela
Marin,Romina
Dinu,Floarea
Mazilescu,Costel
Preda,Eliza
Stănescu,Dorian
Gheorghiu,Jean
Popescu,Cristina
Dinu,Luca
Dima,Lucian
Popescu,Zenovia
Cristea,Dochia
Eftimie,Olivia
Pușcașu,Semenica
Albu,Leana
Albu,Otilia
Cristea,Codruța
Mocanu,Dan
Stancu,Nichifor
Diaconescu,Antonia
Florea,Livia
Dinu,Mitică
Pușcașu,Titus
Suciu,Emilia
Diaconu,Zenovia
Albu,Gianina
Barbu,Frusina
Gheorghiu,Valeria
Gheorghiu,Mirabela
Suciu,Natașa
Pușcașu,Mihaela
Tomescu,David
Tomescu,Eusebiu
Nistor,Nicușor
Albu,Olga
Ardelean,Dina
Manole,Iustinian
Pop,Anuța
Toma,Valentin
Tudor,Agripina
Albu,Corvin
Diaconu,Ilona
Georgescu,Mugurel
Dobre,Steliana
Mazilescu,Natașa
Diaconu,Mirela
Florea,Simona
Tudor,Șerban
Voinea,Cornelia
Pop,Antonia
Niță,Liliana
Popescu,Didina
Nemeș,Sabina
Eftimie,Ionuț
Oprea,Ladislau
Tudor,Safta
Tomescu,Adi
Stănescu,Marina
Toma,Norica
Pop,Ionel
Nistor,Didina
Stancu,Panagachie
Pop,Adina
Ardelean,Eugenia
Gheorghiu,Lelia
Albu,Mitică
Dinu,Octavia
Popa,Octaviu
Barbu,Tatiana
Ioniță,Nicușor
Mocanu,Costin
Stancu,Dina
Tudor,Valeria
Popescu,Aristița
Tomescu,Miruna
Mocanu,Irinel
Tudor,Iulian
Florea,Ina
Ionescu,Valentina
Cristea,Florentin
Toma,Geanina
Tabacu,Cornelia
Manole,Jana
Ioniță,Pavel
Niță,Corneliu
Ababei,Daiana
Voinea,Flaviu
Dinu,Elena
Ardelean,Natalia
Ene,Alberta
Ababei,Aurora
Albu,Anabela
Florea,Salomea
Mazilescu,Florentina
Diaconescu,Dana
Suciu,Anghel
Dumitrescu,Leontina
Georgescu,Călin
Mocanu,Dragoș
Preda,Mirona
Florea,Aneta
Tabacu,Constantina
Stan,Mitică
Stoica,Ramona
Manole,Ciprian
Toma,Isabela
Aanei,Antim
Dinu,Severina
Nistor,Ozana
Ababei,Julieta
Voinea,Amalia
Florea,Sandu
Tudor,Iustin
Georgescu,Adelaida
Ene,Tudosia
Pop,Sandu
Tomescu,Carmina
Dumitrescu,Lucia
Florea,Octaviana
Gheorghiu,Luminița
Tudor,Matei
Ioniță,Cristofor
Stănescu,Mitruț
Tudor,Voicu
Dima,Voicu
Nistor,Iulia
Barbu,Anuța
Diaconu,Marina
Ababei,Mariana
Manole,Ionică
Gheorghiu,Ovidiu
Diaconescu,Valeria
Stoica,Octaviu
Diaconescu,Steliana
Ene,Albert
Barbu,Gina
Marin,Jenel
Georgescu,Aureliana
Voinea,Zenobia
Stănescu,Mariana
Dochioiu,Dumitru
Pop,Leontin
Mazilescu,Rada
Albu,Steliana
Stoica,Laurian
Voinea,Janina
Popa,Janeta
Georgescu,Olimpia
Stan,Felicia
Albu,Otilia
Pușcașu,Roza
Barbu,Norman
Gheorghiu,Darius
Ene,Laurențiu
Mocanu,Mugur
Mazilescu,Theodor
Niță,Alex
Dochioiu,Leontin
Gheorghiu,Severina
Stan,Xenia
Toma,Pleșu
Stancu,Dorli
Suciu,Vicenția
Popa,Luiza
Dochioiu,Ivona
Popescu,Cezara
Pop,Marcheta
Barbu,Carina
Stănescu,Augustina
Voinea,Veta
Diaconescu,Miruna
Gheorghiu,Stancu
Popescu,Lorin
Mocanu,Anica
Manole,Delia
Stănescu,Ștefana
Diaconu,Minodora
Gheorghiu,Dorin
Eftimie,Elisabeta
Popescu,Iacob
Voinea,Cristofor
Nemeș,Ada
Stan,Bianca
Aanei,Dorli
Marin,Tiberia
Ardelean,Eusebia
Diaconu,Bernard
Stancu,Coralia
Diaconescu,Casandra
Diaconu,Brăduț
Stănescu,Ilona
Mocanu,Augustina
Mocanu,Anastasia
Voinea,Adelaida
Marin,Teea
Ardelean,Maximilian
Toma,Eric
Pop,Nora
Ene,Dorin
Dochioiu,Aurelia
Niță,Ciprian
Tabacu,Viorel
Tabacu,Anastasia
Suciu,Lorelei
Dinu,Robert
Stan,Camelia
Barbu,Lia
Ionescu,Cazimir
Ene,Suzana
Ionescu,Dochia
Albu,Sandu
Stan,Floare
Popescu,Anghel
Cristea,Anghel
Nemeș,Iustinian
Stoica,Teona
Eftimie,Anatolie
Cristea,Alexe
Aanei,Mina
Ene,Suzana
Dinu,Tatiana
Nemeș,Minodora
Dumitrescu,Stancu
Suciu,Laurenția
Manole,Catrinel
Popa,Gheorghe
Toma,Stanca
Tabacu,Panait
Stancu,Ștefan
Barbu,Dorli
Popa,Alex
Ionescu,Paraschiva
Florea,Amalia
Ionescu,Livia
Nemeș,Ionel
Oprea,Antoniu
Barbu,Damian
Albu,Alexe
Ionescu,Despina
Ioniță,Luminița
Popescu,Victor
Dobre,Grigore
Suciu,Aura
Preda,Caius
Manole,Ionela
Tudor,Ionică
Nemeș,Pamela
Dumitrescu,Aida
Nistor,Giorgiana
Stănescu,Camil
Oprea,Cristina
Barbu,Traian
Oprea,Didina
Oprea,Luana
Cristea,Liliana
Preda,Rozalia
Suciu,Eric
Dochioiu,Ilarie
Georgescu,Cornelia
Nistor,Luca
Nemeș,Stana
Diaconescu,Nora
Tabacu,Cristina
Nemeș,Leordean
Pop,Ernest
Ionescu,Geanina
Ardelean,Catrinel
Ardelean,Nicolae
Stancu,Marcela
Manole,Marta
Stan,Valentin
Nistor,Valentin
Dobre,Lucia
Florea,Georgia
Georgescu,Jan
Stoica,Stanca
Stănescu,Petre
Stoica,Floare
Stan,Stanca
Dochioiu,Frederic
Eftimie,Anghel
Ardelean,Alex
Tomescu,Ancuța
Diaconescu,Beatrice
Voinea,Bianca
Mocanu,Manole
Dima,Anastasia
Popa,Svetlana
Ababei,Sandu
Ardelean,Tincuța
Tudor,Ghenadie
Mocanu,Dragoș
Florea,Eufrosina
Toma,Ilarie
Georgescu,Eremia
Georgescu,Pompiliu
Eftimie,Nelu
Oprea,Dochia
Preda,Emilia
Mocanu,Aura
Nemeș,Iacob
Ene,Dariana
Mocanu,Petrică
Gheorghiu,Adelina
Manole,Amelia
Gheorghiu,Celia
Niță,Ivan
Cristea,Eufrosina
Pușcașu,Dumitru
Gheorghiu,Măriuca
Stan,Bogdana
Georgescu,Răducu
Niță,Adelin
Suciu,Adelina
Niță,Marioara
Stănescu,Ciprian
Dobre,Pompiliu
Dochioiu,Roxana
Popa,Olimpia
Ene,Anghel
Toma,Anuța
Gheorghiu,Ducu
Dochioiu,Olimpia
Dima,Tincuța
Ababei,Dinu
Ardelean,Decebal
Florea,Agripina
Ardelean,Niculina
Mazilescu,Izabela
Ardelean,Marius
Nemeș,Pamela
Stancu,Constanța
Nemeș,Ivona
Eftimie,Romina
Eftimie,Pleșu
Cristea,Robert
Toma,Giorgiana
Ionescu,Giorgiana
Suciu,Vasile
Toma,Draga
Gheorghiu,Olivia
Ardelean,Marga
Diaconu,Virginia
Nistor,Grațiana
Cristea,Mugurel
Oprea,Valentin
Tabacu,Agnos
Albu,Ileana
Popa,Leopoldina
Oprea,Sabina
Mocanu,Flora
Manole,Steliana
Nemeș,Maximilian
Nistor,Marcu
Stoica,Voicu
Stănescu,Olimpian
Voinea,Ruxandra
Diaconu,Claudiu
Mocanu,Codin
Toma,Simina
Dobre,Mitică
Gheorghiu,Mugurel
Nistor,Henrieta
Dinu,Dumitru
Toma,Adelaida
Voinea,Mirela
Dumitrescu,Ilarie
Stănescu,Jenel
Mazilescu,Paulina
Ene,Leontina
Barbu,Sebastian
Ardelean,Valter
Suciu,Petronela
Stănescu,Avram
Georgescu,Carol
Nistor,Severin
Popescu,Blanduzia
Manole,Măriuca
Eftimie,Lavinia
Nemeș,Adonis
Tomescu,Maia
Nistor,Iustina
Eftimie,Jean
Nistor,Carla
Stoica,Tudosia
Niță,Haralamb
Popa,Albertina
Preda,Octaviana
Georgescu,Vlad
Gheorghiu,Sabrina
Dima,Ghiță
Marin,Mioara
Ababei,Remus
Diaconescu,Adelaida
Tabacu,Brăduț
Preda,Cornelia
Oprea,Stanca
Stan,Andrian
Pop,Aureliana
Nistor,Eliza
Diaconescu,Nicolaie
Ardelean,Nicoară
Ardelean,Tudora
Voinea,Vicențiu
Ioniță,Cecilia
Eftimie,Beniamin
Voinea,Sorana
Popa,Salomea
Stan,Iustina
Ababei,Pompiliu
Stoica,Valentina
Dumitrescu,Dafina
Oprea,Ileana
Dochioiu,Draga
Nistor,Adelin
Popa,Roxelana
Ionescu,Grațian
Mazilescu,Cristofor
Dobre,Brăduț
Eftimie,Ina
Eftimie,Laurenția
Nemeș,Emanoil
Popescu,Teodor
Voinea,Florea
Stoica,Teodor
Popa,Ilinca
Stan,Flavia
Oprea,Ariana
Stănescu,Anemona
Gheorghiu,Silvana
Marin,Cosmina
Dobre,Rica
Mocanu,Adela
Nistor,Heracleea
Marin,Lelia
Barbu,Gherghina
Gheorghiu,Horațiu
Popa,Rica
Stan,Ludovic
Tudor,Octavia
Popa,Dacian
Eftimie,Eugenia
Popa,Adriana
Popescu,Mărioara
Barbu,Pamfil
Nistor,Anica
Mocanu,Anemona
Ioniță,Codruța
Mocanu,Maria
Nemeș,Iasmina
Nemeș,Cătălina
Voinea,Florica
Nistor,Anatolie
Pușcașu,Maricica
Nemeș,Andra
Tomescu,Suzana
Oprea,Voichița
Ionescu,Clara
Ionescu,Ion
Eftimie,Silviana
Voinea,Heracleea
Voinea,Romanița
Dobre,Haralamb
Diaconu,Tudora
Pop,Nelu
Marin,Adriana
Ene,Catinca
Nistor,Cecilia
Oprea,Leordean
Popa,Achim
Stănescu,Radu
Stănescu,Emanoil
Georgescu,Leontina
Diaconu,Jana
Ioniță,Felix
Nistor,Ileana
Cristea,Sorina
Marin,Sergiu
Preda,Anatolie
Popa,Axinte
Preda,Bernard
Florea,Liviu
Georgescu,Ionela
Dumitrescu,Bănel
Marin,Horia
Aanei,Codrin
Aanei,Floarea
Georgescu,Georgiana
Dinu,Zaharia
Mocanu,Elisabeta
Ionescu,Dorel
Dinu,Lorin
Voinea,Leana
Florea,Sorin
Marin,Marius
Pop,Aureliana
Nemeș,Eric
Manole,Lucia
Oprea,Clara
Popa,Marga
Ionescu,Anica
Niță,Ivan
Diaconescu,Vasile
Florea,Alexandra
Cristea,Agnos
Stancu,Frederic
Nemeș,Ilinca
Georgescu,Monica
Albu,Cătălin
Nistor,Evanghelina
Nistor,Florentina
Nistor,Marcel
Ababei,Margareta
Suciu,Ludovica
Pop,Codin
Voinea,Rozalia
Dinu,Flaviu
Dinu,Lia
Dobre,Olimpiu
Diaconu,Cornelia
Florea,Bartolomeu
Barbu,Fiona
Nemeș,Artemisa
Toma,Fabian
Toma,Florin
Nemeș,Letiția
Barbu,Corvin
Nistor,Anamaria
Nistor,Matilda
Stoica,Arian
Stan,Cristian
Popescu,Raluca
Florea,Artemisa
Ene,Alex
Marin,Paula
Diaconescu,Sorina
Dumitrescu,Margareta
Tudor,Luana
Preda,Dimitrina
Tudor,Zina
Stancu,Daniela
Diaconescu,Anghel
Niță,Sanda
Toma,Liliana
Ababei,Felicia
Gheorghiu,Iacob
Voinea,Nelu
Stoica,Amalia
Ardelean,Zoe
Pușcașu,Crenguța
Dochioiu,Estera
Nistor,Anabela
Popa,Emanoil
Tudor,Crenguța
Manole,Irina
Tabacu,Crin
Nemeș,Marius
Marin,Măriuca
Dumitrescu,Inocențiu
Aanei,Svetlana
Nistor,Sever
Nemeș,Raul
Niță,Monalisa
Niță,Lorelei
Tomescu,Profira
Mazilescu,Evanghelina
Suciu,Ruxanda
Pop,Norica
Preda,Milena
Ionescu,Aureliana
Pop,Nechifor
Nemeș,Catrina
Dumitrescu,Traian
Suciu,Stana
Pușcașu,Hortensia
Eftimie,Carla
Marin,Marcheta
Popa,Melina
Popescu,Milena
Tomescu,Teofil
Dochioiu,George
Gheorghiu,Florea
Georgescu,Veta
Cristea,Silvian
Albu,Lucrețiu
Cristea,Stelian
Stănescu,Daniela
Pop,Lorelei
Dima,Romeo
Nistor,Lidia
Cristea,Sergiu
Albu,Paulina
Popescu,Codruța
Dinu,Decebal
Toma,Luca
Mocanu,Adelaida
Diaconescu,Raluca
Stan,Petrică
Tabacu,Florea
Marin,Octav
Stănescu,Mioara
Stan,Antoniu
Albu,Ada
Tudor,Leordean
Gheorghiu,Georgel
Oprea,Violeta
Ababei,Dorli
Nistor,Răducu
Pop,Blanduzia
Ene,Nadia
Diaconescu,Sabina
Suciu,Paulica
Diaconescu,Mărioara
Mazilescu,Bebe
Florea,Titus
Nistor,Cornelia
Dima,Marina
Ardelean,Dumitra
Popescu,Steluța
Mocanu,Melina
Stan,Octav
Suciu,Eusebia
Marin,Andrada
Stancu,David
Diaconescu,Aneta
Stancu,Alexandru
Tomescu,Catrina
Pușcașu,Ionuț
Ababei,Ozana
Dumitrescu,Iosif
Gheorghiu,Anuța
Diaconu,Sabina
Ababei,Georgian
Diaconescu,Filofteia
Nistor,Mioara
Albu,Tudora
Dumitrescu,Constantina
Barbu,Emanuil
Popescu,Irina
Marin,Lucrețiu
Toma,Nicolae
Preda,Magdalena
Stancu,Milena
Stănescu,Ieremia
Ardelean,Andrada
Preda,Antonie
Stancu,Aleodor
Popa,Brăduț
Florea,Ozana
Ioniță,Cantemir
Dobre,Eliana
