"personal_id","personal_number","birthdate","address","phone_number","user_id"
"236","1100527464921","2008-12-06","Drumul Ababei, Strehaia, 426751","0263 643 365","5198"
"237","3240419407410","1957-01-13","Strada Flora Georgescu Nr. 111 Bl. 75  Sc. 67 Ap. 168, Baia, 871097","0756 138 938","5199"
"238","2310322328191","1961-01-09","Strada Mara Preda Nr. 52 Bl. 83  Sc. 81 Ap. 737, Mihail Kogalniceanu, 243735","0266 287 804","5200"
"239","3490831143619","1957-06-12","Bulevardul Toma Popescu, Nasaud, 339900","0751 142 909","5201"
"240","5010107303755","1976-04-08","Intrarea Albu Nr. 421, Popesti-Leordeni, 614164","0764 891 647","5202"
"241","5940226026130","1909-03-06","Strada Ioniță, Pucioasa, 480291","0257 504 365","5203"
"242","8730723524863","1916-06-09","Bulevardul Tabacu Nr. 624, Pecica, 959684","0265 177 261","5204"
"243","5320226254635","1966-11-03","Drumul Ioniță Nr. 11, Codlea, 332503","0729 482 028","5205"
"244","1390410302547","1959-10-31","Soseaua Diaconu, Oradea, 636439","0757 085 884","5206"
"245","1270121146186","1951-04-18","Aleea Dima, Plosca, 754324","0720 435 547","5207"
"246","6950921302097","2018-04-12","Bulevardul Ababei, Corund, 656134","0236 144 844","5208"
"247","2110431032091","1983-01-10","Drumul Ioniță Nr. 34 Bl. 78  Sc. 85 Ap. 722, Nadlac, 143093","0755 606 781","5209"
"248","1710202249432","1979-06-08","Bulevardul Stoica Nr. 921 Bl. 49  Sc. 82 Ap. 844, Prejmer, 825798","0268 698 736","5210"
"249","4761017323836","1973-10-09","Soseaua Tudor, Odorheiu Secuiesc, 894881","0736 629 792","5211"
"250","7351008256002","2014-04-12","Aleea Nistor Nr. 196 Bl. 89  Sc. 52 Ap. 264, Mioveni, 272949","0246 702 791","5212"
"251","2370213288847","1964-06-21","Intrarea Melania Stan, Pechea, 255250","0257 223 822","5213"
"252","1890307431279","1967-12-20","Soseaua Stănescu Nr. 362 Bl. 95  Sc. 59 Ap. 187, Diosig, 138355","0771 051 021","5214"
"253","1300717138264","1974-07-24","Intrarea Ionela Voinea Nr. 109, Matca, 804767","0711 776 980","5215"
"254","1320329241354","1919-08-23","Intrarea Cătălina Georgescu Nr. 516 Bl. 94  Sc. 44 Ap. 165, Baia, 877741","0750 959 864","5216"
"255","4890631354811","1945-12-20","Intrarea Claudiu Barbu Nr. 29 Bl. 83  Sc. 26 Ap. 520, Voluntari, 416216","0754 198 702","5217"
"256","2451004415795","1959-12-16","Strada Janeta Niță Nr. 150, Pantelimon, 950495","0264 887 358","5218"
"257","7950225094831","1919-05-03","Aleea Tincuța Stan Nr. 229 Bl. 91  Sc. 56 Ap. 666, Odorheiu Secuiesc, 969475","0239 484 314","5219"
"258","4330207437756","1921-08-19","Aleea Nemeș Nr. 26, Urlati, 317152","0727 304 783","5220"
"259","2240721285101","1911-10-04","Drumul Eftimie Nr. 594 Bl. 71  Sc. 55 Ap. 951, Turnu Magurele, 283885","0242 987 550","5221"
"260","8741129463915","2016-06-25","Soseaua Ada Niță Nr. 785, Campulung Moldovenesc, 863875","0780 070 071","5222"
"261","7811105444574","1932-11-04","Aleea Albu Nr. 632 Bl. 13  Sc. 59 Ap. 357, Ramnicu Sarat, 902773","0786 492 608","5223"
"262","2770612141979","2003-06-25","Intrarea Cecilia Tudor, Seini, 336264","0241 698 735","5224"
"263","3800823356196","1959-06-21","Drumul Caterina Tudor Nr. 48 Bl. 74  Sc. 68 Ap. 658, Targu Mures, 694395","0732 873 059","5225"
"264","8571131342899","1922-12-25","Bulevardul Stănescu, Curtea de Arges, 281599","0762 383 730","5226"
"265","8210818060145","1950-05-22","Soseaua Preda, Miercurea-Ciuc, 623349","0255 958 640","5227"
"266","5760613129696","1916-08-31","Bulevardul Raul Mazilescu Nr. 777 Bl. 53  Sc. 69 Ap. 432, Mizil, 968454","0725 580 772","5228"
"267","6110322351371","1925-02-04","Intrarea Oprea Nr. 11 Bl. 42  Sc. 49 Ap. 273, Bolintin-Vale, 343183","021 026 4417","5229"
"268","5551021087438","1952-03-20","Bulevardul Ghiță Stancu Nr. 45 Bl. 67  Sc. 81 Ap. 282, Valea lui Mihai, 416778","0762 224 962","5230"
"269","6770215433582","1941-10-11","Bulevardul Dumitrescu Nr. 563, Deta, 925897","0769 702 196","5231"
"270","4550623130067","1929-10-07","Aleea Pamela Gheorghiu Nr. 407 Bl. 79  Sc. 57 Ap. 948, Avrig, 624060","0721 762 639","5232"
"271","5390122101201","1909-01-20","Strada Romeo Stoica Nr. 731, Tarnaveni, 858981","0762 225 974","5233"
"272","5320405252539","1939-05-23","Soseaua Ioniță, Anina, 753815","0253 023 195","5234"
"273","1601022092330","2005-07-27","Bulevardul Jan Ardelean Nr. 997 Bl. 73  Sc. 21 Ap. 836, Viseu de Sus, 990564","0262 389 668","5235"
"274","7300924141387","1936-12-21","Strada Vera Ardelean Nr. 70, Buzau, 883747","0234 335 520","5236"
"275","5770721453246","2004-09-23","Bulevardul Niță, Ludus, 971498","0763 913 077","5237"
"276","1950824309677","1932-03-25","Intrarea Safta Tomescu Nr. 336 Bl. 94  Sc. 28 Ap. 131, Arbore, 364640","0253 231 823","5238"
"277","6970826319296","1939-10-30","Intrarea Toma, Homocea, 136649","0748 987 322","5239"
"278","6340609385617","1959-06-08","Drumul Mazilescu Nr. 577 Bl. 52  Sc. 57 Ap. 910, Rosu, 908197","0744 918 784","5240"
"279","8240725458253","1985-01-20","Soseaua Sava Toma Nr. 352, Raducaneni, 427071","0254 095 130","5241"
"280","7820221014786","1916-06-24","Soseaua Preda, Targu Neamt, 606099","0247 775 804","5242"
"281","3920301284999","1990-08-07","Intrarea Iancu Ene Nr. 655 Bl. 56  Sc. 39 Ap. 736, Cajvana, 186326","0737 866 486","5243"
"282","5470804192866","1980-02-03","Strada Diaconescu Nr. 24 Bl. 30  Sc. 91 Ap. 475, Nasaud, 793582","0770 126 954","5245"
"283","3740802267919","1919-07-08","Bulevardul Bucur Dobre Nr. 99 Bl. 86  Sc. 82 Ap. 482, Segarcea, 844850","0753 426 047","5246"
"284","1030416062684","2010-01-03","Bulevardul Pop, Moisei, 985756","0756 267 199","5247"
"285","2800305461388","1954-02-19","Intrarea Florea, Beius, 688682","0265 143 860","5248"
"286","6070401352683","1936-04-14","Soseaua Sebastian Popescu, Nasaud, 411860","0253 718 675","5249"
"287","3970706055198","1921-09-11","Drumul Ene, Corund, 780398","0753 755 296","5250"
"288","8030814020560","2018-01-18","Strada Georgescu, Podu Iloaiei, 455528","0739 370 230","5251"
"289","1551218322504","1935-05-08","Intrarea Preda, Rovinari, 561508","0736 933 826","5252"
"290","4990427014550","2005-06-08","Aleea Eftimie Nr. 82 Bl. 22  Sc. 73 Ap. 189, Pipera (Voluntari), 778671","0734 598 404","5253"
"291","1690324061969","1978-05-23","Drumul Mariana Tudor Nr. 244, Curtici, 465405","0761 263 585","5254"
"292","3900502224421","1919-11-13","Strada Manole Nr. 363, Medgidia, 905121","0264 740 751","5255"
"293","8750722187219","1992-08-05","Drumul Preda Nr. 37, Greci, 527941","0733 400 826","5256"
"294","4280904370282","2006-05-29","Strada Dochioiu Nr. 549 Bl. 54  Sc. 69 Ap. 759, Caransebes, 255697","0745 400 507","5257"
"295","6610815161073","1947-11-16","Strada Tudor, Podu Iloaiei, 377647","0746 222 706","5258"
"296","1480907520774","1985-09-15","Strada George Nistor Nr. 80, Giarmata, 819875","0786 708 963","5259"
"297","7591020317557","2004-11-18","Strada Georgescu, Intorsura Buzaului, 936033","0243 495 150","5260"
"298","8670404066078","1962-08-20","Intrarea Ionescu Nr. 227, Siret, 490904","0746 514 094","5261"
"299","1080507065421","1983-06-19","Aleea Mazilescu Nr. 35 Bl. 29  Sc. 85 Ap. 215, Vlahita, 147637","0749 268 517","5262"
"300","7380309165422","1986-04-10","Aleea Noemi Stancu, Motru, 794202","0730 254 977","5263"
"301","5160527101376","2004-08-24","Intrarea Florea, Constanta, 974750","0725 835 722","5264"
"302","6550418270508","1952-08-13","Intrarea Delia Barbu, Barlad, 258083","0763 617 345","5265"
"303","2330701512861","1944-01-19","Bulevardul Stan Nr. 192, Medias, 454622","0248 556 699","5266"
"304","4791114525126","1972-01-16","Aleea Dinu Nr. 24 Bl. 99  Sc. 32 Ap. 345, Glina, 980809","021 428 0899","5267"
"305","1941225251395","2005-06-02","Bulevardul Popa, Orsova, 221218","0235 355 267","5268"
"306","4930305045299","1959-08-08","Drumul Basarab Manole, Busteni, 769990","0758 139 483","5269"
"307","7000802378381","1980-09-10","Bulevardul Voinea, Mihail Kogalniceanu, 286676","0733 142 622","5270"
"308","5551112331988","1958-09-25","Drumul Dochioiu, Roseti, 717320","0765 627 645","5271"
"309","2010206395485","2003-07-12","Drumul Marin Nr. 140, Fundulea, 384579","0237 802 249","5272"
"310","6161109372231","1916-08-28","Intrarea Stănescu, Valea Mare (Babeni), 201677","0236 686 560","5273"
"311","5471106303571","1915-06-05","Intrarea Manole Nr. 90, Fetesti-Gara, 795860","0769 858 346","5274"
"312","3920615106030","1944-07-12","Intrarea Nistor Nr. 432 Bl. 31  Sc. 14 Ap. 225, Rovinari, 970241","0756 430 934","5275"
"313","7240114127035","1979-05-16","Soseaua Dumitrescu Nr. 962 Bl. 93  Sc. 43 Ap. 223, Lupeni, 519066","0730 188 801","5276"
"314","3430815454251","1942-06-09","Strada Noemi Eftimie, Corund, 478224","0721 563 023","5277"
"315","1320723373758","2016-08-24","Drumul Pamfil Gheorghiu Nr. 10 Bl. 78  Sc. 40 Ap. 332, Rodna, 332183","0268 902 810","5278"
"316","8331117292091","1923-10-28","Strada Ene, Boldesti-Scaeni, 430948","0250 296 967","5279"
"317","7300916112088","1989-03-20","Intrarea Dochioiu Nr. 853 Bl. 16  Sc. 54 Ap. 504, Gugesti, 369190","0237 455 492","5280"
"318","8361122107132","2010-05-28","Soseaua Eftimie Nr. 68, Zalau, 189471","0231 327 928","5281"
"319","2281214077422","2002-10-05","Strada Nistor Nr. 245, Vladimirescu, 255206","0739 477 302","5282"
"320","7611121518037","1911-12-18","Strada Nicușor Nistor, Lugoj, 724049","0740 160 378","5283"
"321","7490213123198","1996-07-27","Intrarea Dochioiu Nr. 153 Bl. 99  Sc. 46 Ap. 688, Brasov, 678035","0786 449 846","5284"
"322","5980901228171","1949-02-11","Soseaua Ina Tabacu Nr. 49, Slatina, 276921","0744 955 730","5285"
"323","6290225119825","1988-10-20","Drumul Pușcașu Nr. 143 Bl. 67  Sc. 93 Ap. 784, Cobadin, 247106","0740 825 796","5286"
"324","1890310038210","1914-12-11","Strada Bogdan Pop Nr. 28 Bl. 69  Sc. 58 Ap. 851, Campia Turzii, 691788","0768 463 694","5287"
"325","8970311191078","1969-07-04","Soseaua Pușcașu Nr. 511, Caracal, 763758","0732 957 164","5288"
"326","2070601384777","2022-02-14","Soseaua Nistor, Turda, 711923","0728 068 602","5289"
"327","4190217294685","2023-05-03","Aleea Diaconescu Nr. 26, Codlea, 119417","0729 196 080","5290"
"328","6410118047261","1997-04-11","Intrarea Eftimie Nr. 143 Bl. 86  Sc. 55 Ap. 625, Targu Ocna, 450802","0727 449 180","5291"
"329","6950409020660","1930-11-28","Intrarea Aanei Nr. 53 Bl. 24  Sc. 24 Ap. 149, Reghin, 959638","0723 722 447","5292"
"330","2830416076251","1983-12-11","Strada Aanei Nr. 691 Bl. 38  Sc. 39 Ap. 622, Turda, 328008","0251 964 280","5293"
"331","6801121044121","1964-12-22","Aleea Tudor, Cajvana, 342160","0729 170 368","5294"
"332","4150706133842","1982-11-28","Drumul Ionescu Nr. 52, Simeria, 644952","0241 773 947","5295"
"333","8510413389361","2006-05-16","Strada Lidia Pușcașu, Balan, 407526","0248 326 485","5296"
"334","7201117131150","1959-01-09","Bulevardul Preda, Busteni, 651429","0767 699 942","5297"
"335","5380824351154","1967-05-11","Drumul Tomescu Nr. 672, Maieru, 982395","0240 925 984","5298"
"336","8151103186252","1922-10-20","Intrarea Dobre Nr. 757 Bl. 21  Sc. 44 Ap. 756, Sinaia, 372299","0232 098 716","5299"
"337","8881115354598","2017-11-15","Intrarea Pop Nr. 216 Bl. 83  Sc. 83 Ap. 976, Strehaia, 432326","0746 569 371","5300"
"338","3130903409045","1978-08-26","Drumul Anuța Nemeș, Dumbravita, 257415","0239 177 768","5301"
"339","2970526240344","1934-11-09","Bulevardul Albu, Reghin, 483855","0765 658 356","5302"
"340","4570704384184","1938-03-07","Aleea Sabrina Ardelean Nr. 76, Roman, 876482","0760 175 941","5303"
"341","4830830089070","1964-02-12","Intrarea Florea Nr. 872 Bl. 94  Sc. 68 Ap. 443, Ovidiu, 412452","0268 567 718","5304"
"342","5171219047679","1937-02-06","Drumul Eftimie Nr. 310, Tasnad, 484894","0242 475 758","5305"
"343","3860915390285","1908-08-27","Aleea Aanei, Murfatlar, 602492","0722 777 435","5306"
"344","4910201163170","1984-08-20","Drumul Niță Nr. 901, Ramnicu Valcea, 881817","0258 786 295","5307"
"345","5450605276379","1994-06-16","Bulevardul Manole Nr. 442 Bl. 44  Sc. 87 Ap. 879, Plosca, 693359","0771 934 289","5308"
"346","3700910412809","2002-12-23","Drumul Ardelean, Sovata, 403376","0262 485 933","5309"
"347","8851012369117","1914-02-21","Bulevardul Despina Dima, Toflea, 412561","0761 266 253","5310"
"348","4160425128380","2020-11-24","Strada Pușcașu Nr. 356, Sebis, 457524","0257 735 538","5311"
"349","4010531465741","2012-06-27","Intrarea Tudor Nr. 43, Cernavoda, 769355","0746 600 527","5312"
"350","6960312259431","1975-05-25","Drumul Manole Nr. 49, Fundeni, 327314","0740 868 743","5313"
"351","2400910275576","2009-12-17","Drumul Dima Nr. 552 Bl. 25  Sc. 12 Ap. 292, Sinaia, 928785","0786 482 733","5314"
"352","8410507163851","1990-10-21","Soseaua Nistor, Harsova, 385648","0738 586 065","5315"
"353","7130127019888","1976-07-18","Bulevardul Tudor Nr. 304, Marghita, 892597","0766 002 367","5316"
"354","7081209084551","1984-05-04","Soseaua Toma, Siria, 343375","0765 418 148","5317"
"355","3760726323946","1922-02-10","Aleea Aura Gheorghiu Nr. 353 Bl. 10  Sc. 49 Ap. 884, Macin, 958544","0762 597 534","5318"
"356","4380111437533","1931-11-17","Intrarea Iurie Stoica Nr. 58, Corabia, 978623","0727 370 796","5319"
"357","8650108395788","1992-05-07","Strada Nemeș Nr. 62, Navodari, 218057","0720 652 026","5320"
"358","4790318200644","1975-08-21","Soseaua Matilda Stancu, Eforie Nord, 195024","0725 436 859","5321"
"359","3231102136860","2005-11-07","Aleea Niță Nr. 896 Bl. 81  Sc. 20 Ap. 343, Targu Secuiesc, 130168","0259 388 883","5322"
"360","3541113510721","1958-11-26","Soseaua Stan, Blaj, 499232","0737 057 813","5323"
"361","8650203095514","1981-10-13","Intrarea Jan Tudor Nr. 46, Simleu Silvaniei, 293308","0756 091 098","5324"
"362","1090713307474","1947-05-03","Soseaua Fabian Toma, Ruscova, 657206","0263 529 732","5325"
"363","3030714255808","2016-03-15","Intrarea Georgian Diaconu Nr. 98, Gugesti, 573923","0256 293 951","5326"
"364","4270303235090","2002-08-14","Soseaua Ecaterina Toma, Bailesti, 565122","0242 792 476","5327"
"365","2481113178214","1969-09-25","Aleea Iris Eftimie, Mangalia, 450131","0758 477 374","5328"
"366","2191025344974","1967-11-30","Bulevardul Tomescu Nr. 461, Sancraiu de Mures, 119173","0253 431 890","5329"
"367","5851210031586","1920-02-07","Strada Nistor Nr. 750, Busteni, 792541","0268 255 806","5330"
"368","3900227173415","2003-11-22","Drumul Ioniță Nr. 10 Bl. 94  Sc. 76 Ap. 160, Suceava, 820197","0232 832 311","5331"
"369","8100204017085","1996-06-07","Aleea Costel Dochioiu Nr. 33, Pecica, 319121","0739 288 530","5332"
"370","6490308392575","1991-04-04","Bulevardul Cristea Nr. 84, Stei, 364574","0253 475 260","5333"
"371","5050413458657","2006-06-30","Bulevardul Mocanu, Caracal, 388905","0254 038 277","5334"
"372","4370511429376","1929-01-25","Strada Georgian Dobre, Alesd, 381981","0755 191 033","5335"
"373","8981214066955","1945-10-22","Strada Angela Dima, Alesd, 143138","0735 383 101","5336"
"374","3550604211798","1932-07-16","Drumul Flora Ionescu Nr. 29, Onesti, 414684","0742 180 312","5337"
"375","2761223429848","2011-05-23","Drumul Popa, Poienile de sub Munte, 605779","0738 872 791","5338"
"376","2680909436508","1975-08-09","Intrarea Flaviu Florea, Raducaneni, 307220","0252 826 148","6202"
"377","8450308222028","1996-05-21","Aleea Marioara Nemeș Nr. 59, Bals, 205046","0746 958 024","5339"
"378","2481215320731","1969-11-23","Bulevardul Decebal Stancu Nr. 43 Bl. 30  Sc. 13 Ap. 282, Sangeorgiu de Mures, 787541","0245 450 722","5340"
"379","7290416461712","1993-09-27","Aleea Nistor Nr. 47, Medgidia, 808642","0255 510 621","5341"
"380","3451008115938","2018-10-17","Strada Leonard Oprea, Sabaoani, 619163","0785 089 066","5342"
"381","8000305406543","1953-07-27","Intrarea Nemeș Nr. 83, Huedin, 964894","0741 175 576","5343"
"382","7740709173538","1946-10-23","Soseaua Florica Oprea Nr. 97, Simeria, 689334","0723 654 961","5344"
"383","5600807137216","1974-01-10","Drumul Blanduzia Stancu Nr. 370 Bl. 84  Sc. 75 Ap. 439, Tunari, 737589","0257 022 641","5345"
"384","3790418381616","1977-12-21","Intrarea Nistor Nr. 86 Bl. 65  Sc. 35 Ap. 406, Intorsura Buzaului, 657538","0268 694 914","5346"
"385","5140602396761","1980-05-22","Intrarea Nelu Florea Nr. 660, Targu Ocna, 716618","0732 722 852","5347"
"386","4580324094086","1977-07-29","Soseaua Dumitrescu, Lugoj, 748951","0725 155 719","5348"
"387","5321123430801","1942-02-05","Bulevardul Janina Popa Nr. 968 Bl. 98  Sc. 35 Ap. 456, Babeni, 483355","0241 942 924","5349"
"388","2921108119272","1997-06-27","Intrarea Popa Nr. 99 Bl. 67  Sc. 67 Ap. 138, Poiana Mare, 792291","0711 275 873","5350"
"389","8970315299414","1978-07-06","Intrarea Toma Nr. 71 Bl. 65  Sc. 89 Ap. 728, Carei, 161629","0723 609 078","5351"
"390","1950820307672","1957-01-21","Drumul Suciu Nr. 440 Bl. 51  Sc. 27 Ap. 573, Rosiori de Vede, 314386","0247 146 252","5352"
"391","3741103307440","1916-04-15","Bulevardul Diaconu Nr. 320 Bl. 58  Sc. 52 Ap. 217, Targu Ocna, 653128","0232 261 886","5353"
"392","2950615109290","1941-11-18","Drumul Manole Nr. 303 Bl. 48  Sc. 71 Ap. 718, Borcea, 147024","0768 376 311","5354"
"393","3881028288681","1973-03-09","Bulevardul Florica Ioniță, Slobozia, 879774","0757 912 290","5355"
"394","2930431209179","1917-01-18","Strada Rebeca Popa Nr. 39 Bl. 97  Sc. 43 Ap. 784, Savinesti, 839479","0267 808 826","5356"
"395","8961216255946","2002-11-01","Intrarea Diaconu Nr. 84, Insuratei, 130092","0246 434 606","5357"
"396","3720915116781","2003-04-22","Bulevardul Suciu Nr. 610 Bl. 69  Sc. 91 Ap. 181, Caransebes, 380773","0734 135 150","5358"
"397","2271028074372","1923-05-03","Soseaua Lică Pușcașu Nr. 72 Bl. 99  Sc. 68 Ap. 881, Tulcea, 911229","0738 539 436","5359"
"398","6641016142926","1925-01-09","Aleea Laurențiu Stoica, Bistrita, 853507","021 489 1223","5360"
"399","2940813087788","1938-09-09","Intrarea Cristea, Campulung Moldovenesc, 353881","0755 761 631","5361"
"400","6500712512564","1913-10-11","Soseaua Dima Nr. 124, Dabuleni, 306633","0742 047 137","5362"
"401","4641207059818","2008-04-05","Aleea Albert Oprea Nr. 402 Bl. 79  Sc. 44 Ap. 409, Macin, 258600","0742 966 019","5363"
"402","3361031387340","1931-10-16","Intrarea Emanuela Tudor Nr. 712, Ianca, 150542","0736 856 372","5364"
"403","2420327390567","1956-03-20","Strada Barbu Dima Nr. 348 Bl. 24  Sc. 73 Ap. 203, Buhusi, 319756","0754 244 655","5365"
"404","1830230245666","1965-05-06","Intrarea Suciu, Otopeni, 273749","0243 443 525","5366"
"405","2491009225239","1931-11-03","Bulevardul Eftimie Nr. 936 Bl. 75  Sc. 19 Ap. 162, Titu, 315025","0765 042 296","5367"
"406","1040127275665","1963-10-08","Aleea Ardelean Nr. 872 Bl. 45  Sc. 64 Ap. 194, Sebis, 742854","0269 998 033","5368"
"407","2620625158158","1963-04-10","Drumul Ardelean Nr. 60, Medgidia, 424043","0728 855 134","5369"
"408","4070824158562","2012-11-10","Bulevardul Cristea Nr. 25, Oituz, 893170","0758 874 735","5370"
"409","4950409463483","1910-11-02","Aleea Georgescu Nr. 45 Bl. 35  Sc. 20 Ap. 226, Segarcea, 753792","0750 488 740","5371"
"410","6700908096015","2007-11-17","Drumul Stancu, Petrosani, 802560","0772 088 610","5372"
"411","4220309448081","1975-03-11","Drumul Florea Nr. 47 Bl. 91  Sc. 61 Ap. 817, Arbore, 126910","0752 257 531","5373"
"412","4980207269356","2007-03-05","Bulevardul Stan Nr. 61 Bl. 59  Sc. 89 Ap. 954, Baia Sprie, 500949","0251 538 369","5374"
"413","3680205070984","1925-04-09","Drumul Nemeș, Corabia, 700391","0732 674 408","5375"
"414","1480823044980","1966-02-18","Bulevardul Nistor, Agnita, 693301","0235 226 094","5376"
"415","4270810292262","2012-11-21","Intrarea Popescu Nr. 93, Focsani, 218243","0756 793 245","5377"
