"economic_id","iban","currency","user_id"
"558","RO14IOIF4056774832697015","AOA","10515"
"559","RO77PLOH9837345940749627","SOS","10516"
"560","RO20DMIW5871361801777587","AWG","10517"
"561","RO11JXOS7582559475522795","CRC","10518"
"562","RO16RPAS1995909219540289","IRR","10519"
"563","RO06LVAK4506272607964853","QAR","10520"
"564","RO66XAQW4856553464346199","TRY","10521"
"565","RO76PAYU1036493489026612","UGX","10522"
"566","RO41DUSC7424812476475195","ETB","10523"
"567","RO82VTHM5928198029177694","IMP","10524"
"568","RO66WXOL9174434074316062","CNY","10525"
"569","RO94VNQL5142249013363294","MVR","10526"
"570","RO29MSAS4284563609117412","XPF","10789"
"571","RO29OGMM8955252659775528","DOP","10527"
"572","RO30JQRT6650587917021879","JOD","10528"
"573","RO32ZGXX9518774901233487","THB","10529"
"574","RO89QTWU6925002705402126","IDR","10530"
"575","RO69BPMX7690406396286009","UZS","10531"
"576","RO52XHPY2364415986363715","IMP","10532"
"577","RO41WBYQ4629886845316311","CUC","10533"
"578","RO10CIPT8401519489350977","PGK","10534"
"579","RO78DTKB3047351497697305","XDR","10535"
"580","RO53WKDY8091389805836518","TJS","10536"
"581","RO79WTNV0190444913097328","SGD","10537"
"582","RO61SVTG1352395787041090","AZN","10538"
"583","RO70HMHP0510556116207208","ZMW","10539"
"584","RO50QGFI5303152474507574","IQD","10540"
"585","RO63IHLR3068184898673586","RON","10541"
"586","RO24QUBM4035579563071711","SRD","10542"
"587","RO66SROX2512094640381588","AMD","10543"
"588","RO84QXOY5163286891924629","SBD","10544"
"589","RO45NVVW6777905271186170","ARS","10545"
"590","RO51CCPZ1333073535003125","JPY","10546"
"591","RO94GZXM0213389494787721","ZMW","10547"
"592","RO38EUVO3319059091449583","TVD","10548"
"593","RO40DKMQ0097186336457101","KES","10549"
"594","RO69PRBL5176466701125920","FKP","10550"
"595","RO03VVVE1612647924274758","KPW","10551"
"596","RO76DSFS5591214501233394","MUR","10552"
"597","RO24QEJA3497480339366566","CRC","10553"
"598","RO14DEWM0218241920484408","TND","10554"
"599","RO98BIMC2178558433129157","ZMW","10555"
"600","RO64YRNC4513829430175128","DZD","10556"
"601","RO73QOIY2535926054835739","NOK","10557"
"602","RO58VIUD0536924605392659","SAR","10558"
"603","RO05YUGQ6553236502799074","LSL","10559"
"604","RO28ASTO0562902096923960","PYG","10560"
"605","RO56SPCS6769355353140023","FKP","10561"
"606","RO88BXEA2191757074049487","ZMW","10562"
"607","RO13YFCH8060226637821515","SHP","10563"
"608","RO08GLAZ9178483286887059","LAK","10564"
"609","RO40UELG9631751958093917","STD","10565"
"610","RO40BWRI1629306715866903","AZN","10566"
"611","RO96PFAH3660752996927875","CAD","10567"
"612","RO02HTFK4260312188474334","NOK","10568"
"613","RO64GLPB9912545705238272","MOP","10569"
"614","RO80XAUF4023263059424804","XPF","10570"
"615","RO66HNUK0036919967227624","MWK","10571"
"616","RO78GBUO4406345630636181","FKP","10572"
"617","RO18OEYF8531587704485170","DOP","10573"
"618","RO95XBLL6911556768973453","STD","10574"
"619","RO29ZCMK8340849702854315","PYG","10575"
"620","RO57WGSB3087010737948103","XOF","10576"
"621","RO79CLKQ7265067137689936","BGN","10577"
"622","RO69PGXZ0421750766835721","BAM","10578"
"623","RO52XQGN8100642143436455","PAB","10579"
"624","RO92DXVF2501402861666652","JOD","10580"
"625","RO95FYGK1466863845790435","HTG","10581"
"626","RO58KHCO3892448179803706","CRC","10582"
"627","RO96FGKD0706078438716265","CNY","10583"
"628","RO21JNWF3165218711027346","KES","10584"
"629","RO07JUBZ0156119811498447","ILS","10585"
"630","RO76ZTUM8078752419215928","NGN","10586"
"631","RO23GMOP5605870195510839","SAR","10587"
"632","RO66QOXU4541234492129745","ISK","10588"
"633","RO15VUGA9440113944113292","RUB","10589"
"634","RO34OJZM6271540086907927","IRR","10590"
"635","RO91BTXK0065108417340731","THB","10591"
"636","RO65WJXC9474735153013624","NIS","10592"
"637","RO94PILT7004506989106364","XDR","10593"
"638","RO65JICK5049157936600846","MAD","10594"
"639","RO03BNMH8252950558230284","LYD","10595"
"640","RO98VXCK5875504146767491","AFN","10596"
"641","RO08RADV8815461509345605","HUF","10597"
"642","RO19FBCV4280916224518914","VUV","10598"
"643","RO57CCET5518377971470246","MNT","10599"
"644","RO08TZXS8457727998843644","GYD","10600"
"645","RO62WLIC9289729765955778","BDT","10601"
"646","RO59GYYU7131558671742105","VEF","10602"
"647","RO23OTJU3295691617528305","MUR","10603"
"648","RO63SSMO0525790082381101","MOP","10605"
"649","RO76UZDA5417214159096001","RON","10606"
"650","RO91PKVC9241545193478509","SGD","10607"
"651","RO81KLEW0542409445468009","MZN","10608"
"652","RO78QNOH4475830782412062","COP","10609"
"653","RO48ZLWN0210873826303782","BND","10610"
"654","RO49UIIT0942545593892754","CNY","10611"
"655","RO37VDEZ1223571561733433","GBP","10612"
"656","RO38SHWG8606445734343449","RWF","10613"
"657","RO98MBDF8582218638497161","LAK","10614"
"658","RO23QXSE1545197989773532","PEN","10615"
"659","RO93MSYU5692795881299289","HRK","10616"
"660","RO08RHWT5855882433211448","HRK","10617"
"661","RO31ZLQR4041949344285438","SOS","10618"
"662","RO24NNJM5729186954701573","NZD","10619"
"663","RO38FXYD9825117293116446","CLP","10620"
"664","RO63MGNF3784326178852951","DJF","10621"
"665","RO58JRGD9383992328078973","SVC","10622"
"666","RO89XRKP4248050954134956","BYR","10623"
"667","RO81MHOH7956349017595314","BOB","10624"
"668","RO63SBYY3887438907025028","SEK","10625"
"669","RO13TYFR9216587779022323","LTL","10626"
"670","RO35HCGL4521533183949392","MZN","10627"
"671","RO15VYUN9151357483900796","LRD","10628"
"672","RO14PFFI6411160507060944","ZMW","10629"
"673","RO94THCP4265349493472974","GTQ","10630"
"674","RO39THHG2186191010486733","UAH","10631"
"675","RO98XMMX1664175744121351","KHR","10632"
"676","RO30VKTJ7683365808761665","GNF","10633"
"677","RO31XSOZ5281726197412787","CNY","10634"
"678","RO35EPDD2376052595935661","TVD","10635"
"679","RO70LEXV4447288769337311","SLL","10636"
"680","RO33XTZO9788643593636419","GYD","10637"
"681","RO81GOPF8721860215840344","SBD","10638"
"682","RO78UHPY3934811101388082","XCD","10639"
"683","RO67XHYN0953210098175180","BND","10640"
"684","RO56RFHT8189361831124740","EUR","10641"
"685","RO77TRGY3565679293432140","ERN","10642"
"686","RO12AAGU4897913743549164","AUD","10643"
"687","RO20SVJV5740856689758020","MWK","10644"
"688","RO25FXFJ0407267752009388","TND","10645"
"689","RO73YALT6242726297179782","WST","10646"
"690","RO39IHMF2311892525328855","SGD","10647"
"691","RO36SQRH3567475030346399","BRL","10648"
"692","RO61RNCG3352300978108901","HKD","10649"
"693","RO06MPUT1813783816835456","RWF","10650"
"694","RO02PBNP8756966019638189","IQD","10651"
"695","RO42JMDS2612202012935286","NAD","10652"
"696","RO62ZBCJ7250293871652860","GTQ","10653"
"697","RO35OMXT1179656543768324","KZT","10654"
"698","RO85IFJE2560534627823759","SOS","10655"
"699","RO59OLVE6408403843144666","MKD","10656"
"700","RO26CVPM6946511568059641","PGK","10657"
"701","RO25ULBF0592845682514168","BYR","10658"
"702","RO19DKGM0340516505484260","DZD","10659"
"703","RO83OQMX6631494466048829","WST","10660"
"704","RO52SUOK4453766686149737","PEN","10661"
"705","RO71VLOV9266534940424357","HKD","10662"
"706","RO60GGPB7171008681081840","CHF","10663"
"707","RO53QVGM9405136103513212","SRD","10664"
"708","RO60DBSR5559347036723999","NGN","10665"
"709","RO31NSQL7886497288783700","SPL","10666"
"710","RO50DFHP9034070707939271","MGA","10667"
"711","RO73JYSO6354491833117607","SDG","10668"
"712","RO06EQFC0213848087433858","PYG","10669"
"713","RO14LGHV6784324804610421","UZS","10670"
"714","RO22YTMF9729822564224286","DOP","10671"
"715","RO08XOMX9043625449469966","NZD","10672"
"716","RO30WDUW7033255124094575","KES","10673"
"717","RO56UGDT0637492737060737","IDR","10674"
"718","RO98PKUV7325982752666333","FJD","10675"
"719","RO27ZFPL5302038651419480","JPY","10676"
"720","RO70LKWV8275168859212881","GNF","10677"
"721","RO78JNEX9480222028815955","MWK","10678"
"722","RO95YNKU3366969161260541","BWP","10679"
"723","RO25EOPY1912114733527893","MKD","10680"
"724","RO50COGS7596838627026675","GBP","10681"
"725","RO78BYKK6876810808270974","KPW","10682"
"726","RO25ONFY6894433521972590","GIP","10683"
"727","RO07QUUJ0816271799043211","ANG","10684"
"728","RO47AVWH8224194058590784","KRW","10685"
"729","RO76AAWF0478919851675526","KHR","10686"
"730","RO89FFDM9294664933118040","IDR","10687"
"731","RO46DATR0789248981297282","MNT","10688"
"732","RO12GFLJ9403871010772381","GBP","10689"
"733","RO92PGWX4683984213592147","SPL","10690"
"734","RO91PVAG0182286925223307","KYD","10691"
"735","RO54ROKR5813209751954421","MUR","10692"
"736","RO80XLEW9151357046075692","UYU","10693"
"737","RO86LIMT3235312064609004","RWF","10694"
"738","RO85MYAD6794632627012814","ZWD","10695"
"739","RO64IQBX0430464942578796","IMP","10696"
"740","RO54YBZW8487129538356125","MKD","10697"
"741","RO09DQLV0078338469801689","BBD","10698"
"742","RO88WBFT0713959693200791","MVR","10699"
"743","RO57RELD7905977321122175","SVC","10700"
"744","RO44FGTE3356743065461689","CZK","10701"
"745","RO55JUSH7260191660613289","CZK","10702"
"746","RO67EMOT9959499285987929","ARS","10703"
"747","RO88QUKT3709640168643235","IRR","10704"
"748","RO95JXVT9173620736169348","FKP","10705"
"749","RO35KJUA6983940867884016","TMT","10706"
"750","RO10MMQS1482179429107653","UGX","10707"
"751","RO41PBKJ8523051478974625","GBP","10708"
"752","RO16UZGH7673079989280622","TZS","10709"
"753","RO19IOSC0662310376418903","KRW","10710"
"754","RO02YYDU1195595328960404","HKD","10711"
"755","RO60ULYC8040581032845482","BGN","10712"
"756","RO31MHCN6597107598689023","MZN","10713"
"757","RO72WXYJ6073563212381034","PGK","10714"
"758","RO74HWSE7750574165062461","CAD","10715"
"759","RO65YUCG9968659252106682","IRR","10716"
"760","RO77NHHY2111241813147583","MUR","10717"
"761","RO13OEIE5699229034558698","TWD","10718"
"762","RO67NHMG8900931155862433","BGN","10719"
"763","RO08SDPA6621252780177567","ETB","10720"
"764","RO90NWXY5954951237086682","MYR","10721"
"765","RO67ZVMF2076333021049713","COP","10722"
"766","RO19FDMZ4473850712391512","TTD","10723"
"767","RO66HRLA3780534920419953","GNF","10724"
"768","RO10ITBI0392113562422504","RON","10725"
"769","RO66BXLZ4373057915220906","EGP","10726"
"770","RO05GIVM0689785679252619","EUR","10727"
"771","RO23FKYX0554216258205656","VEF","10728"
"772","RO39LMIM6809541378746930","TJS","10729"
"773","RO44GEGB3452245949080489","KPW","10730"
"774","RO85HXII7998106427343965","CNY","10731"
"775","RO28ISGL2984728106075941","VND","10732"
"776","RO06NVOQ2286479111469439","MNT","10733"
"777","RO80AAQX4285186281496510","IDR","10734"
"778","RO52MIZC9157206678052773","LTL","10735"
"779","RO68USJW1281613669911027","LBP","10736"
"780","RO88UBJL0231557498662375","LYD","10737"
"781","RO19CISP0772496765017573","SLL","10738"
"782","RO59CKPG5871641333513597","AOA","10739"
"783","RO36QUBO6845800993858661","SBD","10740"
"784","RO61ADSU7611494258128818","KGS","10741"
"785","RO68RBLB2472335701086505","XCD","10742"
"786","RO57BQZS2209447947649881","SOS","10743"
"787","RO84RVFX1037430710043952","ILS","10744"
"788","RO73FSNK8790693969664237","SZL","10745"
"789","RO18WBZQ7472823206972015","JEP","10746"
"790","RO06QHMV9538142834119767","UAH","10747"
"791","RO49PVLF0662875497105801","EUR","10748"
"792","RO66WTYT7342224463649585","LYD","10749"
"793","RO29PSUQ9883461803120790","BOB","10750"
"794","RO65KZMG6902266221811529","SLL","10751"
"795","RO88WSOI8068590597036454","MRO","10752"
"796","RO78AWVK8206195627682647","ILS","10753"
"797","RO97DZMK9285651637675944","HKD","10754"
"798","RO25DFWM1247113520889189","IRR","10755"
"799","RO24WRHK7132254814897874","EUR","10756"
"800","RO22VLDI6471599855730110","MWK","10757"
"801","RO27HSEM5091249787490897","TJS","10758"
"802","RO36QLUT6109941148893320","TMT","10759"
"803","RO38GFPF1398800474462086","GNF","10760"
"804","RO33BBFA0308411687037373","KHR","10761"
"805","RO98LBFK6407026750756877","RSD","10762"
"806","RO16OEMR0297773651864595","ZAR","10763"
"807","RO97QZQL3948815905523003","NAD","10764"
"808","RO06HBQE6599931631478757","XOF","10765"
"809","RO04GLGI4352916238303441","BYR","10766"
"810","RO79TLQM8042859949668162","HRK","10767"
"811","RO27BAVH4141898686043146","MNT","10768"
"812","RO56EMWE8723913137547693","DJF","10769"
"813","RO44PWDH0706237561475407","GBP","10770"
"814","RO93TBXE7730310963165215","LAK","10771"
"815","RO71PPUJ8459429954677681","NGN","10772"
"816","RO53IMXP4358647914938849","MUR","10773"
"817","RO69YMOQ0782730790643508","KMF","10774"
"818","RO93LNOU8360761168794893","SEK","10775"
"819","RO94LPEB9532036251283754","EUR","10776"
"820","RO14SJSN5594431800873191","WST","10777"
"821","RO58UBXU7218309783299694","KRW","10778"
"822","RO66DMGB0172203461282535","SGD","10779"
"823","RO60ULXS6668173987363498","KES","10780"
"824","RO82GKTE6841112419396304","BTN","10781"
"825","RO96ALIT0187408615683549","BRL","10782"
"826","RO22CCVP9841929469435263","MKD","10783"
"827","RO29VOCT0426958543740908","ERN","10784"
"828","RO64TFXN7944436897522613","FKP","10785"
"829","RO59BTWK8096431145763230","LYD","10786"
"830","RO28UFJC3990228409465983","DZD","10787"
"831","RO03EKIU2878077935919955","BBD","10788"
"832","RO31LNFI7919132254808501","XOF","10790"
"833","RO43SNYQ8219773046999009","BAM","10791"
"834","RO56XKOW2266191897244308","HRK","10792"
"835","RO93ACBM1800747431713733","BYR","10793"
"836","RO39CLQA7310285124104459","CUC","10794"
"837","RO93HQGY9438507828742921","ILS","10795"
"838","RO82NEQX2446579834189944","DOP","10796"
"839","RO63IPZW9988126287088999","BTN","10797"
"840","RO72JDZI3828039242322219","LYD","10798"
"841","RO93UBZD0728883677180501","XCD","10799"
"842","RO11YXTN1845385030595915","CAD","10800"
"843","RO72IDJO8927044765797269","GBP","10801"
"844","RO75UDZA7901083663767898","QAR","10802"
"845","RO26GYKW5951290596175116","ALL","10803"
"846","RO89YTPF0193086871998424","NIO","10804"
"847","RO58BTLH0627407289700619","TJS","10805"
"848","RO40BYAK0629436456154516","XPF","10806"
"849","RO09ZSTW4964125813942261","BYR","10807"
"850","RO25BGNN8091384146065044","BZD","10808"
"851","RO26AOOG7466987486504044","UGX","10809"
"852","RO09VDCP5575622037151055","KWD","10810"
"853","RO98USFP2523283299893570","IMP","10811"
"854","RO57CQSC3227291186941284","DOP","10812"
"855","RO94LISV6546094649396536","HUF","10813"
"856","RO42ROEE7619109395596516","BGN","10814"
"857","RO93EOAX9197806316544882","ZWD","10815"
"858","RO18YMJM6528689103062221","CAD","10816"
"859","RO64LMMG2549217219180181","SYP","10817"
"860","RO90OPPV3886023581245061","HKD","10818"
"861","RO70TNWG1615578352796595","SOS","10819"
"862","RO87IDVQ7771134785606052","CDF","10820"
"863","RO21JDFH8696171063683906","CUC","10821"
"864","RO20VPQY0930355549704317","ILS","10822"
"865","RO62VVSE4557875793761631","CHF","10823"
"866","RO30ERYX1152309676543555","GNF","10824"
"867","RO43QPSF2727646391310014","MWK","10825"
"868","RO17ZHXN6028191886226107","JPY","10826"
"869","RO82VMSQ1070814266169435","SOS","10827"
"870","RO64YEIG4243031153860026","KGS","10828"
"871","RO90WRBQ5836518779410611","BWP","10829"
"872","RO13MLDZ4986055832983539","DZD","10830"
"873","RO44RZSI6734808915919078","MDL","10831"
"874","RO35WVIQ0995372309353297","GEL","10832"
"875","RO14DSCT0256126830274608","XDR","10833"
"876","RO28QCYD1760528660194805","BSD","10834"
"877","RO74ECRD2625377155413016","WST","10835"
"878","RO28OJJF8046449456277352","XOF","10836"
"879","RO22FGCD8674432942602046","ZAR","10837"
"880","RO60ZTXO6877420808160260","BMD","10838"
"881","RO20HPDC3899575851062178","PAB","10839"
"882","RO23YNHA0874060939758393","SPL","10840"
"883","RO96SMLL0109270310576892","CZK","10841"
"884","RO68BMWU3978164187100117","SDG","10842"
"885","RO58DGDC9178440451886511","QAR","10843"
"886","RO10RSOF0892607839831886","BWP","10844"
"887","RO42XRNQ6460097008463104","PYG","10845"
"888","RO04LNJQ8428804140429235","BIF","10846"
"889","RO66JYFF8823709119232710","SAR","10847"
"890","RO79LWCR1154454221440944","TWD","10848"
"891","RO13HCMH3926787952017101","ARS","10849"
"892","RO19DBIG7495209855736636","JMD","10850"
"893","RO22QLJW0870792426544327","BTN","10851"
"894","RO84EXKM2314984929620122","INR","10852"
"895","RO84TZHD4748410443485968","THB","10853"
"896","RO35YSTG9809084347851015","NIS","10854"
"897","RO30GMFA7441898750897661","UZS","10855"
"898","RO87YXPR5251731528382946","CUP","10856"
"899","RO05JOZV5203047383516222","BSD","10857"
"900","RO76GHMI4430069807426771","DZD","10858"
"901","RO66UIMO8883050878636892","ERN","10859"
"902","RO23AFFS4100180603699331","CVE","10860"
"903","RO57VLTJ3259538367339013","NPR","10861"
"904","RO88AMOG9573486279981783","GMD","10862"
"905","RO73CAPZ6236031005903319","XDR","10863"
"906","RO39NNAY0896092515884339","SHP","10864"
"907","RO73ZLAS9243534421398136","SLL","10865"
"908","RO14SLRN9869715329020887","LRD","10866"
"909","RO90SLGB1818101202017417","TZS","10867"
"910","RO70GYHL0343019659274715","NOK","10868"
"911","RO65MBWG2150957895706191","EGP","10869"
"912","RO71YRVB1228278043196289","LRD","10870"
"913","RO23TLBU1817709031778830","RWF","10871"
"914","RO64PMCQ5170347097933009","GHS","10872"
"915","RO24JJSQ7316682500470296","SPL","10873"
"916","RO26WWGF8980178453324267","PKR","10874"
"917","RO26CPRX6248699987155469","LBP","10875"
"918","RO72BMLZ9456143017063172","MWK","10876"
"919","RO83PNEA3921059616530208","MWK","10877"
"920","RO62MMTH6683130637912945","LYD","10878"
"921","RO26PZJM2043407605817368","SLL","10879"
"922","RO07TTSO8597893770776031","KRW","10880"
"923","RO83BGSC5177144921754243","KPW","10881"
"924","RO90MJOP0206717085564142","BOB","10882"
"925","RO53SADJ4540720314494322","GMD","10883"
"926","RO90YNXH1585208570732470","HNL","10884"
"927","RO54PPFR4673576261907447","AUD","10885"
"928","RO61QRAB6268789670588422","COP","10886"
"929","RO49QWZZ2222422594348497","MAD","10887"
"930","RO71TPXX3725819851785491","STD","10888"
"931","RO48VLLC8921776185659905","AMD","10889"
"932","RO21KZDQ1481733631065846","KMF","10890"
"933","RO73CPRG2814088944165109","INR","10891"
"934","RO50ZION2671458582020256","UAH","10892"
"935","RO75UPGQ9889680204613080","CAD","10893"
"936","RO45FQMW4670725323401877","CUC","10894"
"937","RO12ZLEZ7227784254572950","BDT","10895"
"938","RO82EOTJ6503396138513209","ZAR","10896"
"939","RO64IFQO7064014666178500","SYP","10897"
"940","RO06KYAR8942996633120557","XDR","10898"
"941","RO12WHFJ9533951559552774","RWF","10899"
"942","RO83THRG4920700429125053","EUR","10900"
"943","RO56ZTQZ8965679076372090","CVE","10901"
"944","RO11BZTY9788885433987177","NZD","10902"
"945","RO05HHBB1313210460426611","TJS","10903"
"946","RO08VOTQ4728421238939061","JPY","10904"
"947","RO53OFLS6674445662429982","DJF","10905"
"948","RO90NUZV5041536255448168","GIP","10906"
"949","RO56QKFU5883659335801699","CDF","10907"
"950","RO24XHBX1738230435392483","STD","10908"
"951","RO26IGSQ0004128443242469","UGX","10909"
"952","RO33NSJV9379663379606632","HRK","10910"
"953","RO73NUTC6621899611037571","UAH","10911"
"954","RO91UJWL3252670930734972","PKR","10912"
"955","RO92XWFW3436270512089295","XDR","10913"
"956","RO16YHBT1988031060196936","BWP","10914"
"957","RO07OXKG5453372080444682","BZD","10915"
"958","RO51QOEQ4187052760248031","LSL","10916"
"959","RO80KQNB2913532523890405","XCD","10917"
